chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	class
chr3L	6939202	6940202	322	54	104	340	273	477	142	85	71	163	42	68	end
chr3L	6955012	6956012	548	273	539	499	360	773	198	126	104	374	154	126	end
chr3L	6955404	6956404	566	264	614	506	384	943	202	150	91	452	177	123	end
chr3L	6956940	6957940	162	84	214	80	91	165	104	38	48	85	32	38	end
chr3L	6956498	6957498	89	46	125	89	83	128	51	27	29	73	22	32	end
chr3L	6957608	6958608	324	154	496	128	119	354	209	66	70	161	58	55	end
chr3L	6959086	6960086	86	47	81	30	50	62	46	20	36	38	7	16	end
chr3L	6964258	6965258	4002	1780	3337	2468	2043	3445	1492	824	710	1520	699	629	end
chr3L	6967397	6968397	87	51	74	37	49	60	61	30	15	34	19	20	end
chr3L	6968548	6969548	298	115	298	182	171	312	89	62	56	145	75	58	end
chr3L	6971166	6972166	151	102	148	165	108	178	94	33	26	77	32	39	end
chr3L	6971967	6972967	106	66	102	60	41	87	62	30	26	35	16	21	end
chr3L	6979544	6980544	2641	1216	2309	807	726	1249	983	418	411	506	217	229	end
chr3L	6978722	6979722	1886	813	1592	787	728	1109	673	317	305	491	195	226	end
chr3L	6981203	6982203	236	143	390	172	131	158	138	43	44	91	21	33	end
chr3L	6993947	6994947	321	149	358	83	101	153	140	49	38	89	40	25	end
chr3L	7052055	7053055	36	26	58	35	30	74	26	11	13	38	25	10	end
chr3L	7067732	7068732	81	39	101	83	53	99	56	19	16	71	26	37	end
chr3L	7074747	7075747	56	30	51	51	34	91	47	15	13	33	12	16	end
chr3L	7088287	7089287	149	47	124	167	144	159	69	41	28	65	44	64	end
chr3L	7093341	7094341	180	69	144	137	133	227	99	51	33	76	50	29	end
chr3L	7122797	7123797	99	42	95	92	65	83	43	21	32	40	26	24	end
chr3L	7125033	7126033	1299	591	1240	574	456	1038	532	207	183	522	184	139	end
chr3L	7127618	7128618	77	32	63	64	64	100	54	16	29	54	29	54	end
chr3L	7127764	7128764	66	35	65	59	51	107	43	18	19	40	15	51	end
chr3L	7128880	7129880	158	59	189	106	99	167	74	20	41	72	19	43	end
chr3L	7129173	7130173	105	45	149	76	75	131	60	15	30	54	16	41	end
chr3L	7131005	7132005	267	139	251	155	132	301	123	45	65	125	51	48	end
chr3L	7132963	7133963	935	342	750	829	748	1184	406	186	168	629	329	279	end
chr3L	7142574	7143574	208	106	242	152	99	309	117	52	37	133	46	37	end
chr3L	7156573	7157573	737	307	689	278	189	564	288	157	120	230	77	101	end
chr3L	7158374	7159374	156	33	75	76	72	74	42	26	49	56	22	41	end
chr3L	7189431	7190431	106	58	62	63	67	86	71	26	20	45	18	25	end
chr3L	7222886	7223886	51	22	33	57	22	59	41	9	26	26	14	17	end
chr3L	7235162	7236162	75	52	75	35	42	69	51	21	28	18	12	11	end
chr3L	7235465	7236465	53	36	66	44	62	76	32	15	24	18	7	11	end
chr3L	7237622	7238622	289	157	369	195	131	270	152	47	62	111	38	73	end
chr3L	7239745	7240745	363	159	236	198	118	187	154	58	58	102	46	57	end
chr3L	7240757	7241757	679	274	1030	266	208	547	382	123	115	256	108	88	end
chr3L	7240819	7241819	744	295	1095	310	241	618	396	133	120	286	112	109	end
chr3L	7240851	7241851	782	313	1130	326	253	645	417	148	127	297	116	115	end
chr3L	7242639	7243639	182	86	177	136	76	147	81	33	43	88	8	38	end
chr3L	7243433	7244433	691	299	768	517	337	695	326	123	138	321	142	128	end
chr3L	7244883	7245883	76	62	101	69	72	127	44	20	41	54	25	16	end
chr3L	7248840	7249840	1209	591	1205	546	434	850	566	226	267	434	174	185	end
chr3L	7250027	7251027	815	391	858	332	236	540	330	133	136	223	109	89	end
chr3L	7252098	7253098	722	387	743	440	366	570	200	100	140	186	114	132	end
chr3L	7263420	7264420	2265	873	1654	1529	1407	2455	968	520	409	1073	500	413	end
chr3L	7312396	7313396	23	26	50	26	31	29	24	12	26	5	10	9	end
chr3L	7320711	7321711	97	36	71	85	97	134	42	21	32	49	25	51	end
chr3L	7322647	7323647	534	262	438	351	295	665	200	125	96	253	109	102	end
chr3L	7322911	7323911	598	283	493	397	328	738	238	142	102	293	123	110	end
chr3L	7325755	7326755	246	119	251	113	126	167	134	47	80	71	34	51	end
chr3L	7328342	7329342	977	445	1118	532	402	870	443	180	175	380	191	176	end
chr3L	7332971	7333971	113	52	133	101	71	136	56	30	27	86	32	33	end
chr3L	7329188	7330188	287	123	292	137	114	281	158	56	85	127	56	63	end
chr3L	7334726	7335726	993	502	915	401	287	514	358	188	141	241	138	124	end
chr3L	7338488	7339488	1106	456	1047	823	758	954	427	282	260	481	288	247	end
chr3L	7338840	7339840	1471	602	1460	914	806	1164	613	338	325	539	323	275	end
chr3L	7343445	7344445	260	103	265	109	111	109	113	58	75	69	28	30	end
chr3L	7343884	7344884	249	123	388	113	87	182	158	76	99	91	29	26	end
chr3L	7344683	7345683	1283	568	1203	1177	980	1468	556	305	290	683	374	316	end
chr3L	7346623	7347623	148	67	123	99	66	122	82	31	34	69	27	29	end
chr3L	7347534	7348534	1229	515	1121	454	333	586	601	223	199	274	138	113	end
chr3L	7353122	7354122	60	21	55	29	23	49	24	12	16	37	9	18	end
chr3L	7350302	7351302	199	121	284	247	154	212	111	53	54	99	47	55	end
chr3L	7356213	7357213	749	293	848	433	302	575	409	121	138	246	122	98	end
chr3L	7356098	7357098	759	297	846	442	307	580	412	120	139	259	124	100	end
chr3L	7355967	7356967	699	281	775	456	318	598	395	114	125	269	126	107	end
chr3L	7359616	7360616	1397	722	1480	1113	943	1388	607	326	198	641	405	342	end
chr3L	7359763	7360763	1760	918	1774	1337	1089	1613	763	383	251	758	461	389	end
chr3L	7363866	7364866	206	86	189	96	112	133	91	26	43	52	31	23	end
chr3L	7363098	7364098	208	129	198	175	147	166	97	42	73	86	45	46	end
chr3L	7368760	7369760	536	228	546	276	235	592	271	111	90	267	133	144	end
chr3L	7367690	7368690	1211	581	1357	941	704	1383	616	235	270	703	302	331	end
chr3L	7372283	7373283	108	57	167	97	87	123	59	32	26	38	32	35	end
chr3L	7380974	7381974	1398	676	1546	874	694	1536	803	351	304	768	313	344	end
chr3L	7385137	7386137	77	38	70	53	51	94	44	14	24	24	10	34	end
chr3L	7386863	7387863	209	82	204	137	78	182	121	48	44	85	38	42	end
chr3L	7387414	7388414	145	58	149	91	46	124	75	32	31	47	18	18	end
chr3L	7399412	7400412	58	36	84	52	33	83	56	19	17	24	18	13	end
chr3L	7401171	7402171	66	51	98	41	22	34	38	11	15	16	9	13	end
chr3L	7403449	7404449	60	46	55	71	54	62	47	18	36	48	10	23	end
chr3L	7406117	7407117	90	52	143	91	34	61	68	20	16	22	8	31	end
chr3L	7434690	7435690	2758	1281	2447	1479	1326	2154	1248	602	549	1069	589	434	end
chr3L	7436966	7437966	113	45	117	87	63	93	77	26	32	51	21	24	end
chr3L	7440233	7441233	83	30	89	57	41	67	36	13	37	33	8	15	end
chr3L	7472014	7473014	111	76	120	104	60	107	83	26	26	51	26	29	end
chr3L	7495679	7496679	35	25	72	70	68	149	29	14	35	45	21	31	end
chr3L	7498331	7499331	96	44	114	447	392	630	71	45	41	198	118	97	end
chr3L	7498171	7499171	113	55	135	487	424	679	80	53	54	205	127	103	end
chr3L	7505717	7506717	96	65	98	69	46	64	87	44	56	18	23	22	end
chr3L	7512854	7513854	132	63	116	76	72	67	51	26	26	39	18	15	end
chr3L	7516816	7517816	72	40	90	52	38	63	52	22	20	35	29	28	end
chr3L	7527513	7528513	137	55	134	120	115	169	77	35	42	71	60	37	end
chr3L	7537779	7538779	88	43	111	42	47	61	35	22	29	24	3	17	end
chr3L	7539512	7540512	105	49	139	76	78	115	62	28	49	39	20	35	end
chr3L	7539336	7540336	75	48	123	75	54	104	45	21	42	43	20	34	end
chr3L	7541957	7542957	62	42	54	55	28	57	50	23	20	20	14	18	end
chr3L	7559537	7560537	174	90	167	103	86	143	118	60	54	38	19	25	end
chr3L	7568999	7569999	176	68	143	111	63	143	110	46	38	42	24	19	end
chr3L	7586748	7587748	67	52	87	61	40	68	31	20	25	38	10	28	end
chr3L	7590498	7591498	82	35	74	133	98	136	51	23	31	72	24	28	end
chr3L	7630008	7631008	1709	697	1745	795	669	915	667	233	196	361	172	131	end
chr3L	7639294	7640294	358	184	401	146	92	361	141	73	58	142	47	41	end
chr3L	7639946	7640946	240	123	395	202	138	310	127	47	42	126	77	64	end
chr3L	7641148	7642148	638	272	530	284	198	417	236	120	134	184	72	62	end
chr3L	7651400	7652400	178	62	141	170	110	194	96	56	35	84	41	39	end
chr3L	7654252	7655252	867	411	863	447	320	794	405	167	109	328	119	136	end
chr3L	7715824	7716824	75	44	108	90	69	153	69	38	25	69	22	37	end
chr3L	7717895	7718895	503	200	444	262	221	401	225	158	113	172	87	61	end
chr3L	7720972	7721972	159	80	146	131	117	213	83	45	46	95	41	32	end
chr3L	7725973	7726973	845	305	740	253	241	479	392	150	148	207	106	81	end
chr3L	7731691	7732691	277	179	385	242	213	402	172	51	63	206	46	68	end
chr3L	7742185	7743185	962	360	811	27	23	40	524	264	158	18	8	14	end
chr3L	7754668	7755668	41	26	61	45	32	61	34	11	20	30	21	14	end
chr3L	7762666	7763666	35	29	59	29	24	57	51	8	14	37	18	8	end
chr3L	7767852	7768852	55	43	69	64	41	58	49	20	19	41	17	11	end
chr3L	7809325	7810325	1565	615	1565	617	521	1023	699	344	292	461	267	191	end
chr3L	7804175	7805175	1383	666	1305	421	340	998	676	274	241	514	188	165	end
chr3L	7855048	7856048	720	380	770	402	264	680	325	172	135	313	157	130	end
chr3L	7827518	7828518	506	296	598	503	377	662	141	50	58	192	64	122	end
chr3L	7894314	7895314	106	48	85	77	98	163	90	28	33	57	42	34	end
chr3L	7895509	7896509	94	36	98	79	81	232	65	22	14	76	18	14	end
chr3L	7903083	7904083	45	25	33	29	26	32	12	14	14	31	6	8	end
chr3L	7908838	7909838	154	100	150	63	55	89	76	27	35	26	19	20	end
chr3L	7911454	7912454	1956	882	1690	1177	907	1449	840	478	389	685	360	298	end
chr3L	7913263	7914263	114	59	133	123	92	150	87	38	33	96	18	46	end
chr3L	7914620	7915620	891	408	804	526	437	678	282	130	138	295	135	102	end
chr3L	7915346	7916346	158	71	222	53	62	119	74	26	30	61	11	16	end
chr3L	7935620	7936620	918	347	965	496	340	826	445	182	176	352	118	122	end
chr3L	7933652	7934652	61	26	73	107	58	132	37	22	20	61	17	33	end
chr3L	7936758	7937758	166	90	205	84	61	148	141	46	64	73	28	23	end
chr3L	7971949	7972949	76	38	44	42	68	63	35	16	27	31	12	20	end
chr3L	7974491	7975491	89	65	110	44	43	125	62	24	23	44	16	24	end
chr3L	7975654	7976654	609	241	565	335	281	585	272	88	120	268	112	106	end
chr3L	7977349	7978349	225	109	185	153	101	129	93	31	66	74	35	42	end
chr3L	7978150	7979150	1295	612	1155	875	668	1149	577	303	261	594	295	260	end
chr3L	8055875	8056875	1585	720	1355	817	514	1182	666	269	243	645	238	196	end
chr3L	8058213	8059213	940	399	979	677	526	929	450	256	205	425	221	187	end
chr3L	8055708	8056708	1573	716	1343	804	504	1168	658	268	238	634	230	189	end
chr3L	8057593	8058593	2095	764	1790	1092	759	1671	945	499	429	783	380	272	end
chr3L	8108336	8109336	117	42	162	52	44	89	63	21	24	43	21	10	end
chr3L	8068767	8069767	58	20	37	35	36	76	29	16	12	27	18	9	end
chr3L	8069460	8070460	54	30	93	53	51	77	32	21	18	46	24	12	end
chr3L	8108397	8109397	122	45	161	65	49	93	66	24	24	43	20	13	end
chr3L	8082700	8083700	216	89	231	125	110	262	133	39	26	95	36	30	end
chr3L	8091286	8092286	512	206	454	143	77	253	198	97	101	90	34	58	end
chr3L	8109543	8110543	615	295	619	253	237	397	302	156	124	153	77	98	end
chr3L	8112820	8113820	55	23	66	29	26	82	31	11	16	22	13	7	end
chr3L	8112906	8113906	57	24	64	29	24	74	31	11	16	22	12	7	end
chr3L	8110677	8111677	190	80	175	98	74	175	98	43	37	50	19	35	end
chr3L	8121079	8122079	522	228	491	326	252	610	264	93	80	240	102	101	end
chr3L	8123115	8124115	141	53	143	123	90	146	80	19	40	58	19	28	end
chr3L	8124031	8125031	481	252	570	524	401	766	288	105	111	370	142	162	end
chr3L	8124632	8125632	331	193	441	291	219	496	211	70	80	243	88	93	end
chr3L	8131175	8132175	42	22	59	28	36	62	33	11	9	35	14	11	end
chr3L	8136998	8137998	550	256	723	375	258	803	331	105	108	394	126	111	end
chr3L	8151313	8152313	2839	1179	2181	1498	1334	2016	1229	669	534	756	466	367	end
chr3L	8158400	8159400	461	186	513	184	138	436	216	118	69	195	58	53	end
chr3L	8159274	8160274	116	47	155	56	51	124	64	43	34	40	34	35	end
chr3L	8163952	8164952	91	32	68	70	75	118	55	25	17	28	15	12	end
chr3L	8165018	8166018	360	98	264	163	121	281	134	53	74	74	31	45	end
chr3L	8175478	8176478	589	269	594	429	317	590	288	95	137	244	110	106	end
chr3L	8177929	8178929	438	197	489	208	171	373	204	80	72	164	60	53	end
chr3L	8180014	8181014	404	189	394	320	268	427	178	72	70	186	78	89	end
chr3L	8182869	8183869	62	31	61	25	35	77	56	9	23	41	11	12	end
chr3L	8185170	8186170	299	134	346	148	158	334	254	87	102	175	37	69	end
chr3L	8186171	8187171	1802	772	1981	786	686	1374	914	376	382	665	288	271	end
chr3L	8183498	8184498	103	45	69	36	38	74	38	14	20	38	13	11	end
chr3L	8184721	8185721	141	65	138	106	129	213	108	29	47	121	37	50	end
chr3L	8190214	8191214	82	43	82	50	74	83	49	19	20	36	6	20	end
chr3L	8190465	8191465	235	119	295	121	96	274	123	49	39	116	20	23	end
chr3L	8190618	8191618	291	157	361	168	113	323	147	63	54	143	29	34	end
chr3L	8196073	8197073	149	71	119	97	70	98	72	29	33	44	24	21	end
chr3L	8192616	8193616	84	45	77	56	51	108	57	21	35	39	7	27	end
chr3L	8197487	8198487	912	439	787	548	430	747	424	161	175	438	200	230	end
chr3L	8197357	8198357	933	450	808	560	432	740	445	166	185	427	202	224	end
chr3L	8198991	8199991	99	51	101	48	37	33	79	15	36	24	5	12	end
chr3L	8201917	8202917	97	43	85	79	60	131	60	33	29	47	24	26	end
chr3L	8202845	8203845	107	41	78	48	39	63	73	28	53	28	16	12	end
chr3L	8213122	8214122	58	29	81	41	46	64	70	18	29	23	12	8	end
chr3L	8215459	8216459	58	35	80	36	35	71	56	24	24	43	6	24	end
chr3L	8218483	8219483	116	55	113	49	41	58	73	34	53	41	18	26	end
chr3L	8222453	8223453	132	87	145	57	39	73	80	45	33	42	18	16	end
chr3L	8230068	8231068	76	38	72	40	45	75	48	28	23	27	7	20	end
chr3L	8231197	8232197	66	28	75	36	28	95	23	20	10	23	6	16	end
chr3L	8240101	8241101	175	100	127	116	112	116	82	37	44	60	24	49	end
chr3L	8288978	8289978	690	362	815	320	270	429	328	135	127	216	96	116	end
chr3L	8289370	8290370	834	417	1058	380	328	543	420	166	142	251	104	119	end
chr3L	8294827	8295827	539	255	493	614	496	766	226	113	110	200	126	105	end
chr3L	8298006	8299006	66	44	65	38	37	45	42	22	14	39	17	17	end
chr3L	8299339	8300339	880	432	893	647	489	976	428	202	158	450	214	188	end
chr3L	8301841	8302841	63	43	85	81	65	103	47	22	15	55	13	13	end
chr3L	8303559	8304559	610	231	655	287	231	485	342	120	102	224	99	89	end
chr3L	8304825	8305825	110	47	63	69	64	88	46	12	18	40	14	17	end
chr3L	8306480	8307480	68	40	88	95	57	154	65	14	31	54	27	16	end
chr3L	8308441	8309441	777	324	948	600	445	804	472	203	147	371	213	141	end
chr3L	8310012	8311012	97	44	106	93	80	136	75	23	17	72	18	27	end
chr3L	8315002	8316002	1445	740	1404	807	599	1232	684	275	245	657	279	215	end
chr3L	8318466	8319466	151	60	181	126	72	149	82	41	31	57	34	43	end
chr3L	8321780	8322780	80	24	89	67	66	81	35	19	18	34	19	13	end
chr3L	8326615	8327615	67	30	88	43	32	88	39	22	29	15	14	8	end
chr3L	8338095	8339095	273	105	300	157	111	268	131	45	48	94	36	35	end
chr3L	8339776	8340776	435	177	601	192	177	521	266	86	98	256	95	75	end
chr3L	8343904	8344904	125	58	110	83	92	126	77	28	31	76	27	26	end
chr3L	8342376	8343376	59	30	57	37	42	54	40	19	20	27	9	13	end
chr3L	8345706	8346706	1074	474	1122	615	473	1059	581	229	215	498	174	195	end
chr3L	8345882	8346882	1490	670	1438	866	661	1365	744	325	273	642	252	269	end
chr3L	8351779	8352779	59	34	94	62	43	93	59	25	16	33	8	25	end
chr3L	8351224	8352224	73	28	90	55	51	77	68	22	14	39	10	19	end
chr3L	8355796	8356796	134	71	99	132	88	120	92	33	25	61	45	27	end
chr3L	8353741	8354741	92	54	68	86	74	77	46	15	25	43	29	33	end
chr3L	8357625	8358625	246	147	244	103	75	107	151	78	71	64	23	31	end
chr3L	8358440	8359440	776	338	845	192	179	494	364	114	131	271	87	92	end
chr3L	8358579	8359579	778	332	851	196	182	512	362	113	128	277	89	92	end
chr3L	8358586	8359586	778	330	847	196	182	512	362	113	126	277	89	92	end
chr3L	8359975	8360975	1309	528	1354	667	426	1088	554	225	200	476	180	159	end
chr3L	8360406	8361406	1375	550	1403	665	438	1124	573	240	201	491	179	164	end
chr3L	8379650	8380650	181	53	145	107	102	118	81	35	28	65	14	31	end
chr3L	8393149	8394149	144	51	126	76	102	78	92	19	42	50	26	36	end
chr3L	8404056	8405056	245	117	210	144	113	188	111	40	58	84	22	51	end
chr3L	8404777	8405777	1558	682	1383	463	307	630	600	258	244	331	118	143	end
chr3L	8406854	8407854	77	26	90	26	36	52	59	18	20	25	8	8	end
chr3L	8411094	8412094	315	146	536	138	136	327	271	77	76	128	76	52	end
chr3L	8412325	8413325	89	33	99	85	85	66	54	26	24	42	23	21	end
chr3L	8421705	8422705	735	338	781	321	341	615	389	157	160	299	99	113	end
chr3L	8428155	8429155	48	28	68	50	42	80	37	18	27	16	25	20	end
chr3L	8441207	8442207	723	270	782	349	234	752	306	118	138	320	125	90	end
chr3L	8441815	8442815	1119	456	1072	695	492	1162	433	207	234	516	250	171	end
chr3L	8441881	8442881	1110	454	1062	680	487	1153	428	206	229	516	248	171	end
chr3L	8448877	8449877	624	249	634	206	191	390	236	112	91	154	63	65	end
chr3L	8472169	8473169	52	25	82	43	29	74	27	21	20	20	14	11	end
chr3L	8506646	8507646	1834	770	1456	1213	993	1855	727	349	262	747	393	299	end
chr3L	8509263	8510263	496	253	513	355	280	562	222	84	78	293	107	84	end
chr3L	8512507	8513507	163	80	154	100	69	139	76	34	48	71	29	41	end
chr3L	8518114	8519114	707	284	655	372	306	596	256	99	105	201	114	83	end
chr3L	8518238	8519238	710	285	657	375	309	597	259	102	105	200	115	83	end
chr3L	8514421	8515421	394	182	399	314	215	487	207	69	86	205	75	71	end
chr3L	8520989	8521989	525	108	336	326	282	487	181	83	84	164	72	89	end
chr3L	8523001	8524001	409	144	441	213	166	397	244	62	66	208	82	93	end
chr3L	8524366	8525366	830	319	727	234	179	324	417	189	180	199	95	89	end
chr3L	8534003	8535003	652	311	612	426	295	544	281	156	140	316	103	128	end
chr3L	8537513	8538513	102	51	132	116	98	140	68	21	32	61	15	17	end
chr3L	8573909	8574909	119	58	125	26	43	47	71	27	23	34	9	17	end
chr3L	8571398	8572398	87	51	90	120	72	82	58	28	31	52	17	20	end
chr3L	8575578	8576578	300	137	277	159	135	269	145	60	69	123	60	43	end
chr3L	8595806	8596806	121	51	78	67	69	83	72	25	44	40	25	22	end
chr3L	8595811	8596811	120	52	80	69	69	85	70	25	43	40	25	24	end
chr3L	8600379	8601379	1264	604	1166	724	522	1058	593	250	232	434	213	144	end
chr3L	8601892	8602892	320	135	307	263	210	324	182	62	58	126	75	56	end
chr3L	8601052	8602052	668	320	622	361	232	587	369	85	121	284	117	92	end
chr3L	8601531	8602531	269	101	258	169	126	265	135	37	44	115	49	43	end
chr3L	8603649	8604649	568	258	509	334	314	560	210	96	123	245	119	77	end
chr3L	8616574	8617574	73	21	94	79	75	128	57	20	23	30	22	19	end
chr3L	8618974	8619974	84	64	85	60	36	52	52	19	17	43	19	25	end
chr3L	8623401	8624401	248	102	262	123	93	272	115	44	56	111	43	49	end
chr3L	8638173	8639173	79	44	97	81	47	99	59	39	16	35	20	13	end
chr3L	8638313	8639313	58	45	95	74	45	90	52	33	13	31	18	13	end
chr3L	8643084	8644084	886	295	555	477	453	763	409	230	183	299	181	133	end
chr3L	8646322	8647322	107	60	110	61	48	43	65	18	14	37	20	27	end
chr3L	8648436	8649436	87	48	80	57	57	73	49	15	29	41	8	21	end
chr3L	8678753	8679753	56	24	91	47	46	89	46	13	18	43	15	17	end
chr3L	8692691	8693691	262	171	358	198	187	319	154	74	90	150	75	88	end
chr3L	8719725	8720725	660	277	563	284	233	351	239	93	117	166	72	53	end
chr3L	8720626	8721626	963	463	1296	472	372	732	560	193	183	273	116	131	end
chr3L	8720772	8721772	979	471	1299	470	373	735	562	197	177	279	115	132	end
chr3L	8727113	8728113	116	54	125	56	46	83	68	32	36	31	12	12	end
chr3L	8744810	8745810	75	54	102	77	31	73	43	25	27	53	12	19	end
chr3L	8749226	8750226	58	34	78	53	44	72	31	12	25	52	16	24	end
chr3L	8751169	8752169	64	20	108	28	34	72	27	20	12	23	9	10	end
chr3L	8756667	8757667	86	46	95	34	42	53	45	23	18	25	7	11	end
chr3L	8788045	8789045	55	58	76	56	50	87	50	10	18	51	14	19	end
chr3L	8800032	8801032	71	52	135	103	57	98	58	34	28	31	19	15	end
chr3L	8801664	8802664	125	76	170	151	110	184	100	48	52	91	39	45	end
chr3L	8803099	8804099	130	53	101	62	42	73	52	19	25	38	8	16	end
chr3L	8805312	8806312	105	66	83	85	71	95	46	29	21	57	28	25	end
chr3L	8806713	8807713	177	67	183	117	127	192	110	54	37	82	59	30	end
chr3L	8807907	8808907	74	25	78	49	43	43	28	27	22	29	11	16	end
chr3L	8808807	8809807	51	26	53	63	54	67	22	12	21	23	18	17	end
chr3L	8810765	8811765	50	26	75	57	57	78	45	11	15	40	9	9	end
chr3L	8890692	8891692	486	212	557	320	198	486	233	100	107	193	102	106	end
chr3L	8838343	8839343	2574	1017	2003	2345	2055	2796	925	582	522	1188	711	589	end
chr3L	8845314	8846314	86	64	128	70	58	92	59	23	17	50	24	31	end
chr3L	8888133	8889133	116	78	164	92	67	71	105	35	48	71	25	37	end
chr3L	8893300	8894300	79	37	65	63	79	65	31	18	31	35	18	22	end
chr3L	8893810	8894810	72	29	88	74	73	87	31	18	17	57	29	21	end
chr3L	8901142	8902142	79	38	90	73	51	91	37	21	18	43	13	8	end
chr3L	8911654	8912654	1809	926	1660	1480	1189	1580	890	525	459	842	459	436	end
chr3L	8911667	8912667	1870	944	1702	1537	1253	1647	916	549	473	877	482	452	end
chr3L	8911686	8912686	2022	1011	1826	1666	1370	1830	994	599	517	953	536	483	end
chr3L	8912154	8913154	2321	1120	2100	1813	1508	2135	1210	707	599	1069	589	518	end
chr3L	8912171	8913171	2322	1123	2114	1817	1510	2138	1217	712	601	1069	589	518	end
chr3L	8915168	8916168	823	314	830	459	376	597	282	157	125	211	73	86	end
chr3L	8936313	8937313	234	120	187	53	52	76	116	56	49	47	8	28	end
chr3L	8952734	8953734	403	166	629	174	125	319	178	57	84	191	67	56	end
chr3L	8953772	8954772	895	304	891	395	369	734	426	202	170	354	121	128	end
chr3L	8953963	8954963	1214	401	938	727	693	1019	512	315	222	443	217	202	end
chr3L	8953775	8954775	893	304	891	395	367	732	425	202	170	354	121	128	end
chr3L	8944393	8945393	116	71	141	73	57	100	79	44	21	30	14	25	end
chr3L	8956051	8957051	571	212	398	329	255	478	210	83	77	198	101	87	end
chr3L	8957084	8958084	176	75	138	120	115	177	78	39	43	73	47	36	end
chr3L	8960421	8961421	48	42	57	45	60	43	38	15	26	30	5	18	end
chr3L	8964163	8965163	259	109	258	124	90	200	132	51	67	84	32	70	end
chr3L	8964269	8965269	246	110	255	117	92	208	125	53	63	84	33	69	end
chr3L	8965874	8966874	531	182	448	360	244	411	207	91	90	197	102	102	end
chr3L	8967531	8968531	395	159	338	320	236	321	125	74	84	151	74	71	end
chr3L	8967614	8968614	655	333	594	503	342	608	264	143	151	246	132	117	end
chr3L	8967671	8968671	787	405	721	579	381	740	312	174	175	284	158	146	end
chr3L	8973917	8974917	925	439	957	577	426	930	480	186	180	563	203	184	end
chr3L	8974265	8975265	1132	553	1211	716	551	1167	558	209	224	677	248	226	end
