chrom	start	end	chrom_RNA	start_RNA	end_RNA	gene
chr3L	11305451	11310784	chr3L	11312127	11312451	CG7573
chr3L	11317857	11318857	chr3L	11320690	11321719	CG6168
chr3L	11322855	11323855	chr3L	11320690	11321719	CG6168
chr3L	11323020	11324020	chr3L	11320690	11321719	CG6168
chr3L	11323343	11324343	chr3L	11320690	11321719	CG6168
chr3L	11323350	11324350	chr3L	11320690	11321719	CG6168
chr3L	11323825	11324825	chr3L	11320690	11321719	CG6168
chr3L	11324500	11325500	chr3L	11320690	11321719	CG6168
chr3L	11326971	11329568	chr3L	11320690	11321719	CG6168
chr3L	11336420	11340075	chr3L	11320690	11321719	CG6168
chr3L	11341924	11342924	chr3L	11320690	11321719	CG6168
chr3L	11350897	11353708	chr3L	11364608	11364885	CG6163
chr3L	11364182	11365182	chr3L	11364608	11364885	CG6163
chr3L	11364385	11365385	chr3L	11364608	11364885	CG6163
chr3L	11365397	11366397	chr3L	11364608	11364885	CG6163
chr3L	11372249	11378902	chr3L	11364608	11364885	CG6163
chr3L	11382307	11383307	chr3L	11394770	11395646	CG11726
chr3L	11383758	11384758	chr3L	11394770	11395646	CG11726
chr3L	11387306	11390192	chr3L	11394770	11395646	CG11726
chr3L	11390431	11393524	chr3L	11394770	11395646	CG11726
chr3L	11405594	11406594	chr3L	11394770	11395646	CG11726
chr3L	11428056	11430770	chr3L	11425149	11425689	CG7560
chr3L	11438606	11441173	chr3L	11440229	11440370	CG6149
chr3L	11441523	11444267	chr3L	11440229	11440370	CG6149
chr3L	11443971	11444971	chr3L	11445739	11446571	CG7557
chr3L	11481228	11484013	chr3L	11478573	11478753	CG7543
chr3L	11484596	11487072	chr3L	11487559	11488601	CG7533
chr3L	11487049	11488049	chr3L	11487559	11488601	CG7533
chr3L	11533978	11534978	chr3L	11527181	11527342	CG11711
chr3L	11552038	11553038	chr3L	11562678	11562737	CG7394
chr3L	11552193	11553193	chr3L	11562678	11562737	CG7394
chr3L	11552612	11553612	chr3L	11562678	11562737	CG7394
chr3L	11558239	11559239	chr3L	11562678	11562737	CG7394
chr3L	11561495	11562495	chr3L	11562678	11562737	CG7394
chr3L	11561733	11562733	chr3L	11562678	11562737	CG7394
chr3L	11562172	11563172	chr3L	11562678	11562737	CG7394
chr3L	11562236	11563236	chr3L	11562678	11562737	CG7394
chr3L	11587270	11588270	chr3L	11586736	11587768	CG6097
chr3L	11608965	11609965	chr3L	11610664	11620072	CG18331
chr3L	11609634	11610634	chr3L	11610664	11620072	CG18331
chr3L	11623215	11624215	chr3L	11622032	11622175	CG6084
chr3L	11625625	11626625	chr3L	11625915	11626125	CG6083
chr3L	11625625	11626625	chr3L	11626439	11627720	CG7351
chr3L	11625940	11626940	chr3L	11625915	11626125	CG6083
chr3L	11625940	11626940	chr3L	11626439	11627720	CG7351
chr3L	11627215	11628215	chr3L	11626439	11627720	CG7351
chr3L	11627536	11628536	chr3L	11626439	11627720	CG7351
chr3L	11627536	11628536	chr3L	11628342	11628501	CG18815
chr3L	11627716	11628716	chr3L	11626439	11627720	CG7351
chr3L	11627716	11628716	chr3L	11628342	11628501	CG18815
chr3L	11629004	11630004	chr3L	11628342	11628501	CG18815
chr3L	11629080	11630080	chr3L	11628342	11628501	CG18815
chr3L	11629492	11630492	chr3L	11631394	11631590	CG32091
chr3L	11630249	11631249	chr3L	11631394	11631590	CG32091
chr3L	11630891	11631891	chr3L	11631394	11631590	CG32091
chr3L	11632204	11633204	chr3L	11631394	11631590	CG32091
chr3L	11632803	11633803	chr3L	11631394	11631590	CG32091
chr3L	11647974	11648974	chr3L	11646860	11648180	CG11660
chr3L	11647974	11648974	chr3L	11648783	11648951	CG7339
chr3L	11648255	11649255	chr3L	11648783	11648951	CG7339
chr3L	11681537	11682537	chr3L	11682036	11682222	CG10415
chr3L	11683305	11684305	chr3L	11683983	11684649	CG7334
chr3L	11683479	11684479	chr3L	11683983	11684649	CG7334
chr3L	11686843	11687843	chr3L	11683983	11684649	CG7334
chr3L	11690899	11691899	chr3L	11691039	11691134	CG14133
chr3L	11691070	11692070	chr3L	11691039	11691134	CG14133
chr3L	11691146	11692146	chr3L	11692099	11692359	CG14135
chr3L	11695998	11696998	chr3L	11694809	11695578	CG11652
chr3L	11696463	11697463	chr3L	11698155	11699263	CG6053
chr3L	11696625	11697625	chr3L	11698155	11699263	CG6053
chr3L	11707255	11708255	chr3L	11707304	11707571	CG11658
chr3L	11708053	11709053	chr3L	11709498	11710571	CG7319
chr3L	11708478	11709478	chr3L	11709498	11710571	CG7319
chr3L	11710006	11711006	chr3L	11709498	11710571	CG7319
chr3L	11710070	11711070	chr3L	11709498	11710571	CG7319
chr3L	11710886	11711886	chr3L	11711220	11711372	CG6038
chr3L	11711728	11712728	chr3L	11711220	11711372	CG6038
chr3L	11714785	11715785	chr3L	11715022	11715282	CG14132
chr3L	11720433	11721433	chr3L	11720919	11721191	CG7314
chr3L	11744351	11748968	chr3L	11751304	11752474	CG7303
chr3L	11760504	11765066	chr3L	11759625	11760110	CG6024
chr3L	11765298	11766298	chr3L	11759625	11760110	CG6024
chr3L	11765682	11766682	chr3L	11772131	11772144	CG6004
chr3L	11766798	11767798	chr3L	11772131	11772144	CG6004
chr3L	11772511	11773511	chr3L	11772131	11772144	CG6004
chr3L	11772601	11773601	chr3L	11772131	11772144	CG6004
chr3L	11776572	11777572	chr3L	11777221	11777249	CG14131
chr3L	11789513	11790513	chr3L	11791798	11793283	CG5964
chr3L	11789711	11790711	chr3L	11791798	11793283	CG5964
chr3L	11792783	11793783	chr3L	11791798	11793283	CG5964
chr3L	11792783	11793783	chr3L	11793543	11794176	CG10907
chr3L	11793013	11794013	chr3L	11791798	11793283	CG5964
chr3L	11793013	11794013	chr3L	11793543	11794176	CG10907
chr3L	11794918	11795918	chr3L	11795609	11795698	CG7293
chr3L	11795113	11796113	chr3L	11795609	11795698	CG7293
chr3L	11814255	11815255	chr3L	11813978	11814755	CG32094
chr3L	11814943	11815943	chr3L	11815478	11815560	CG14130
chr3L	11819456	11820456	chr3L	11818253	11818907	CG5946
chr3L	11819837	11820837	chr3L	11818253	11818907	CG5946
chr3L	11821705	11822705	chr3L	11822160	11822187	CG11597
chr3L	11821775	11822775	chr3L	11822160	11822187	CG11597
chr3L	11822350	11823350	chr3L	11822855	11822890	CG7283
chr3L	11822483	11823483	chr3L	11822855	11822890	CG7283
chr3L	11822624	11823624	chr3L	11822855	11822890	CG7283
chr3L	11823706	11824706	chr3L	11824209	11825673	CG32095
chr3L	11823711	11824711	chr3L	11824209	11825673	CG32095
chr3L	11856069	11861991	chr3L	11862283	11863447	CG34420
chr3L	11891471	11897606	chr3L	11890449	11890672	CG5897
chr3L	11916587	11919121	chr3L	11921565	11922451	CG11588
chr3L	11927192	11928192	chr3L	11922602	11924757	CG5718
chr3L	11938372	11939372	chr3L	11936972	11938340	CG14126
chr3L	11945592	11946592	chr3L	11944795	11944846	CG5883
chr3L	11945691	11946691	chr3L	11944795	11944846	CG5883
chr3L	11992679	11993679	chr3L	11993038	11993179	CG18593
chr3L	11992773	11993773	chr3L	11993038	11993179	CG18593
chr3L	12002415	12003415	chr3L	12002585	12002913	CG5684
chr3L	12002654	12003654	chr3L	12002585	12002913	CG5684
chr3L	12018493	12023333	chr3L	12028695	12028878	CG32096
chr3L	12027300	12028300	chr3L	12028695	12028878	CG32096
chr3L	12027653	12028653	chr3L	12028695	12028878	CG32096
chr3L	12033853	12037034	chr3L	12028695	12028878	CG32096
chr3L	12044856	12045856	chr3L	12042409	12043051	CG6793
chr3L	12055974	12056974	chr3L	12042409	12043051	CG6793
chr3L	12062182	12063468	chr3L	12081346	12081785	CG5661
chr3L	12067069	12068069	chr3L	12081346	12081785	CG5661
chr3L	12081330	12082330	chr3L	12081346	12081785	CG5661
chr3L	12095236	12107045	chr3L	12088642	12089072	CG17154
chr3L	12107319	12109557	chr3L	12116135	12116459	CG6801
chr3L	12109800	12110566	chr3L	12116135	12116459	CG6801
chr3L	12115600	12116600	chr3L	12116135	12116459	CG6801
chr3L	12117555	12118555	chr3L	12118242	12118626	CG17153
chr3L	12117756	12118756	chr3L	12118242	12118626	CG17153
chr3L	12119289	12120289	chr3L	12120062	12120588	CG11560
chr3L	12119518	12120518	chr3L	12120062	12120588	CG11560
chr3L	12128892	12129892	chr3L	12129392	12131696	CG6806
chr3L	12128892	12129892	chr3L	12129423	12131698	CG11538
chr3L	12130988	12131988	chr3L	12129392	12131696	CG6806
chr3L	12130988	12131988	chr3L	12129423	12131698	CG11538
chr3L	12131196	12132196	chr3L	12129392	12131696	CG6806
chr3L	12131196	12132196	chr3L	12129423	12131698	CG11538
chr3L	12131196	12132196	chr3L	12132171	12132976	CG11534
chr3L	12131369	12132369	chr3L	12129392	12131696	CG6806
chr3L	12131369	12132369	chr3L	12129423	12131698	CG11538
chr3L	12131369	12132369	chr3L	12132171	12132976	CG11534
chr3L	12131645	12132645	chr3L	12129392	12131696	CG6806
chr3L	12131645	12132645	chr3L	12129423	12131698	CG11538
chr3L	12131645	12132645	chr3L	12132171	12132976	CG11534
chr3L	12131954	12132954	chr3L	12132171	12132976	CG11534
chr3L	12136206	12137206	chr3L	12136516	12136703	CG5645
chr3L	12136206	12137206	chr3L	12137079	12137295	CG10861
chr3L	12137973	12138973	chr3L	12138316	12138584	CG9762
chr3L	12137973	12138973	chr3L	12138872	12138951	CG6811
chr3L	12138084	12139084	chr3L	12138316	12138584	CG9762
chr3L	12138084	12139084	chr3L	12138872	12138951	CG6811
chr3L	12138367	12139367	chr3L	12138316	12138584	CG9762
chr3L	12138367	12139367	chr3L	12138872	12138951	CG6811
chr3L	12138451	12139451	chr3L	12138316	12138584	CG9762
chr3L	12138451	12139451	chr3L	12138872	12138951	CG6811
chr3L	12145597	12146597	chr3L	12145955	12146115	CG5642
chr3L	12145597	12146597	chr3L	12146574	12146960	CG6827
chr3L	12146018	12147018	chr3L	12145955	12146115	CG5642
chr3L	12146018	12147018	chr3L	12146574	12146960	CG6827
chr3L	12148772	12149772	chr3L	12149272	12150333	CG32099
chr3L	12165665	12169274	chr3L	12175018	12175482	CG5638
chr3L	12169513	12173250	chr3L	12175018	12175482	CG5638
chr3L	12179375	12180375	chr3L	12179878	12180155	CG6906
chr3L	12193188	12194188	chr3L	12193490	12193687	CG5632
chr3L	12203435	12204435	chr3L	12203718	12204082	CG17146
chr3L	12205522	12206522	chr3L	12205943	12206014	CG5626
chr3L	12205737	12206737	chr3L	12205943	12206014	CG5626
chr3L	12228939	12234388	chr3L	12216418	12216579	CG5620
chr3L	12255123	12256935	chr3L	12267551	12267650	CG32100
chr3L	12265246	12266246	chr3L	12267551	12267650	CG32100
chr3L	12266341	12267341	chr3L	12267551	12267650	CG32100
chr3L	12267027	12268027	chr3L	12267551	12267650	CG32100
chr3L	12270845	12271845	chr3L	12269961	12271330	CG10335
chr3L	12276751	12277751	chr3L	12276889	12277266	CG4300
chr3L	12276751	12277751	chr3L	12277692	12277736	CG10426
chr3L	12277154	12278154	chr3L	12276889	12277266	CG4300
chr3L	12277154	12278154	chr3L	12277692	12277736	CG10426
chr3L	12277725	12278725	chr3L	12277692	12277736	CG10426
chr3L	12318513	12320411	chr3L	12329235	12330253	CG32105
chr3L	12323580	12327903	chr3L	12329235	12330253	CG32105
chr3L	12328731	12329731	chr3L	12329235	12330253	CG32105
chr3L	12336175	12337175	chr3L	12336675	12336717	CG10418
chr3L	12340993	12343880	chr3L	12336675	12336717	CG10418
chr3L	12351044	12352044	chr3L	12351177	12351536	CG10698
chr3L	12387329	12388329	chr3L	12379138	12379644	CG4357
chr3L	12390944	12391944	chr3L	12396170	12396277	CG10436
chr3L	12398822	12399822	chr3L	12399140	12399291	CG32104
chr3L	12399038	12400038	chr3L	12399140	12399291	CG32104
chr3L	12408150	12409150	chr3L	12405001	12405160	CG32103
chr3L	12414342	12415342	chr3L	12417152	12417703	CG4237
chr3L	12414525	12415525	chr3L	12417152	12417703	CG4237
chr3L	12417080	12418080	chr3L	12417152	12417703	CG4237
chr3L	12432168	12433168	chr3L	12432075	12432668	CG10704
chr3L	12436294	12445032	chr3L	12432075	12432668	CG10704
chr3L	12445261	12451124	chr3L	12432075	12432668	CG10704
chr3L	12451397	12458497	chr3L	12465843	12466164	CG10488
chr3L	12467521	12468521	chr3L	12469760	12469784	CG32102
chr3L	12468571	12469571	chr3L	12469760	12469784	CG32102
chr3L	12469284	12470284	chr3L	12469760	12469784	CG32102
chr3L	12471227	12472227	chr3L	12471760	12471929	CG10616
chr3L	12480573	12481879	chr3L	12482608	12482656	CG33725
chr3L	12484535	12485535	chr3L	12482608	12482656	CG33725
chr3L	12485189	12486189	chr3L	12482608	12482656	CG33725
chr3L	12489575	12490575	chr3L	12489740	12490088	CG10660
chr3L	12489793	12490793	chr3L	12489740	12490088	CG10660
chr3L	12490176	12491176	chr3L	12489740	12490088	CG10660
chr3L	12490696	12491696	chr3L	12489740	12490088	CG10660
chr3L	12496716	12497716	chr3L	12497009	12497198	CG10657
chr3L	12500811	12501811	chr3L	12501164	12501311	CG10638
chr3L	12500811	12501811	chr3L	12501604	12501722	CG10681
chr3L	12501012	12502012	chr3L	12501164	12501311	CG10638
chr3L	12501012	12502012	chr3L	12501604	12501722	CG10681
chr3L	12503394	12504394	chr3L	12503656	12503909	CG10646
chr3L	12503394	12504394	chr3L	12504301	12504652	CG10682
chr3L	12503791	12504791	chr3L	12503656	12503909	CG10646
chr3L	12503791	12504791	chr3L	12504301	12504652	CG10682
chr3L	12505263	12506263	chr3L	12504301	12504652	CG10682
chr3L	12505321	12506321	chr3L	12504301	12504652	CG10682
chr3L	12514104	12515104	chr3L	12514381	12514789	CG10522
chr3L	12514104	12515104	chr3L	12515026	12515572	CG10686
chr3L	12514315	12515315	chr3L	12514381	12514789	CG10522
chr3L	12514315	12515315	chr3L	12515026	12515572	CG10686
chr3L	12514509	12515509	chr3L	12514381	12514789	CG10522
chr3L	12514509	12515509	chr3L	12515026	12515572	CG10686
chr3L	12514558	12515558	chr3L	12514381	12514789	CG10522
chr3L	12514558	12515558	chr3L	12515026	12515572	CG10686
chr3L	12523486	12524486	chr3L	12522644	12524001	CG4107
chr3L	12523486	12524486	chr3L	12524440	12525085	CG14121
chr3L	12523514	12524514	chr3L	12522644	12524001	CG4107
chr3L	12523514	12524514	chr3L	12524440	12525085	CG14121
chr3L	12523926	12524926	chr3L	12522644	12524001	CG4107
chr3L	12523926	12524926	chr3L	12524440	12525085	CG14121
chr3L	12524592	12525592	chr3L	12524440	12525085	CG14121
chr3L	12524650	12525650	chr3L	12524440	12525085	CG14121
chr3L	12526231	12527231	chr3L	12526588	12526737	CG4153
chr3L	12526714	12527714	chr3L	12526588	12526737	CG4153
chr3L	12529671	12530671	chr3L	12529934	12530204	CG10627
chr3L	12529935	12530935	chr3L	12529934	12530204	CG10627
chr3L	12533224	12534224	chr3L	12533551	12533721	CG10620
chr3L	12533224	12534224	chr3L	12534037	12534403	CG34242
chr3L	12533495	12534495	chr3L	12533551	12533721	CG10620
chr3L	12533495	12534495	chr3L	12534037	12534403	CG34242
chr3L	12533537	12534537	chr3L	12533551	12533721	CG10620
chr3L	12533537	12534537	chr3L	12534037	12534403	CG34242
chr3L	12533896	12534896	chr3L	12534037	12534403	CG34242
chr3L	12533896	12534896	chr3L	12534589	12535515	CG10688
chr3L	12533903	12534903	chr3L	12534037	12534403	CG34242
chr3L	12533903	12534903	chr3L	12534589	12535515	CG10688
chr3L	12534089	12535089	chr3L	12534037	12534403	CG34242
chr3L	12534089	12535089	chr3L	12534589	12535515	CG10688
chr3L	12534925	12535925	chr3L	12534589	12535515	CG10688
chr3L	12535013	12536013	chr3L	12534589	12535515	CG10688
chr3L	12541209	12542209	chr3L	12537108	12537310	CG4069
chr3L	12541646	12542646	chr3L	12537108	12537310	CG4069
chr3L	12542453	12543453	chr3L	12537108	12537310	CG4069
chr3L	12545090	12546906	chr3L	12537108	12537310	CG4069
chr3L	12548150	12558468	chr3L	12537108	12537310	CG4069
chr3L	12558681	12563615	chr3L	12572311	12572522	CG10632
chr3L	12563968	12568009	chr3L	12572311	12572522	CG10632
chr3L	12572042	12573042	chr3L	12572311	12572522	CG10632
chr3L	12576744	12577907	chr3L	12580673	12581153	CG10571
chr3L	12580171	12581171	chr3L	12580673	12581153	CG10571
chr3L	12587612	12589931	chr3L	12580673	12581153	CG10571
chr3L	12601149	12607522	chr3L	12610125	12610819	CG10605
chr3L	12609130	12610130	chr3L	12610125	12610819	CG10605
chr3L	12611826	12620732	chr3L	12610125	12610819	CG10605
chr3L	12627433	12628433	chr3L	12627935	12628407	CG32111
chr3L	12632329	12638960	chr3L	12627935	12628407	CG32111
chr3L	12648406	12649406	chr3L	12627935	12628407	CG32111
chr3L	12652590	12653590	chr3L	12627935	12628407	CG32111
chr3L	12659595	12660595	chr3L	12627935	12628407	CG32111
chr3L	12661325	12662325	chr3L	12693747	12694353	CG10601
chr3L	12661747	12662747	chr3L	12693747	12694353	CG10601
chr3L	12664451	12679034	chr3L	12693747	12694353	CG10601
chr3L	12679255	12685125	chr3L	12693747	12694353	CG10601
chr3L	12687073	12689488	chr3L	12693747	12694353	CG10601
chr3L	12689705	12691381	chr3L	12693747	12694353	CG10601
chr3L	12693138	12694138	chr3L	12693747	12694353	CG10601
chr3L	12710414	12716351	chr3L	12693747	12694353	CG10601
chr3L	12716617	12718702	chr3L	12734502	12734608	CG10753
chr3L	12719355	12722465	chr3L	12734502	12734608	CG10753
chr3L	12724148	12727544	chr3L	12734502	12734608	CG10753
chr3L	12727997	12730182	chr3L	12734502	12734608	CG10753
chr3L	12730415	12731621	chr3L	12734502	12734608	CG10753
chr3L	12732863	12733863	chr3L	12734502	12734608	CG10753
chr3L	12734111	12735111	chr3L	12734502	12734608	CG10753
chr3L	12734111	12735111	chr3L	12734948	12735249	CG10975
chr3L	12734444	12735444	chr3L	12734502	12734608	CG10753
chr3L	12734444	12735444	chr3L	12734948	12735249	CG10975
chr3L	12744654	12745654	chr3L	12745349	12745468	CG32109
chr3L	12744843	12745843	chr3L	12745349	12745468	CG32109
chr3L	12749339	12750339	chr3L	12749962	12750056	CG5433
chr3L	12749556	12750556	chr3L	12749962	12750056	CG5433
chr3L	12749618	12750618	chr3L	12749962	12750056	CG5433
chr3L	12749730	12750730	chr3L	12749962	12750056	CG5433
chr3L	12750007	12751007	chr3L	12749962	12750056	CG5433
chr3L	12754274	12755274	chr3L	12755145	12755242	CG32113
chr3L	12754548	12755548	chr3L	12755145	12755242	CG32113
chr3L	12772719	12773719	chr3L	12772161	12772583	CG10971
chr3L	12773073	12774073	chr3L	12772161	12772583	CG10971
chr3L	12773450	12774450	chr3L	12772161	12772583	CG10971
chr3L	12789691	12790691	chr3L	12793815	12794000	CG17667
chr3L	12798483	12802491	chr3L	12804354	12805114	CG10967
chr3L	12804616	12805616	chr3L	12804354	12805114	CG10967
chr3L	12805401	12806401	chr3L	12804354	12805114	CG10967
chr3L	12805685	12806685	chr3L	12804354	12805114	CG10967
chr3L	12813753	12814753	chr3L	12813027	12814003	CG10754
chr3L	12813753	12814753	chr3L	12814373	12814880	CG11008
chr3L	12832051	12833051	chr3L	12826961	12827582	CG10960
chr3L	12834001	12838476	chr3L	12826961	12827582	CG10960
chr3L	12842606	12843606	chr3L	12848369	12849095	CG10948
chr3L	12849291	12850291	chr3L	12850161	12850331	CG11009
chr3L	12849617	12850617	chr3L	12850161	12850331	CG11009
chr3L	12849664	12850664	chr3L	12850161	12850331	CG11009
chr3L	12856781	12857781	chr3L	12858345	12860739	CG32107
chr3L	12856928	12857928	chr3L	12858345	12860739	CG32107
chr3L	12866724	12869737	chr3L	12861791	12862718	CG10943
chr3L	12913146	12914146	chr3L	12913055	12913646	CG32115
chr3L	13006316	13007316	chr3L	13006823	13007881	CG11263
chr3L	13007381	13008381	chr3L	13006823	13007881	CG11263
chr3L	13007381	13008381	chr3L	13008283	13008567	CG14117
chr3L	13015549	13016549	chr3L	13016056	13016164	CG11267
chr3L	13016403	13017403	chr3L	13016056	13016164	CG11267
chr3L	13016648	13017648	chr3L	13017675	13017833	CG11258
chr3L	13017367	13018367	chr3L	13017675	13017833	CG11258
chr3L	13017367	13018367	chr3L	13018250	13018620	CG11268
chr3L	13017765	13018765	chr3L	13017675	13017833	CG11258
chr3L	13017765	13018765	chr3L	13018250	13018620	CG11268
chr3L	13017814	13018814	chr3L	13017675	13017833	CG11258
chr3L	13017814	13018814	chr3L	13018250	13018620	CG11268
chr3L	13018610	13019610	chr3L	13018250	13018620	CG11268
chr3L	13021185	13022185	chr3L	13021073	13021557	CG11255
chr3L	13022188	13023188	chr3L	13023368	13023393	CG11271
chr3L	13022851	13023851	chr3L	13023368	13023393	CG11271
chr3L	13023079	13024079	chr3L	13023368	13023393	CG11271
chr3L	13023152	13024152	chr3L	13023368	13023393	CG11271
chr3L	13028050	13029050	chr3L	13028963	13029327	CG17672
chr3L	13028461	13029461	chr3L	13028963	13029327	CG17672
chr3L	13028528	13029528	chr3L	13028963	13029327	CG17672
chr3L	13031895	13032895	chr3L	13028963	13029327	CG17672
chr3L	13036004	13037004	chr3L	13036825	13037264	CG11274
chr3L	13036320	13037320	chr3L	13036825	13037264	CG11274
chr3L	13041255	13042255	chr3L	13042109	13042368	CG11276
chr3L	13041300	13042300	chr3L	13042109	13042368	CG11276
chr3L	13043010	13044010	chr3L	13044435	13044565	CG11278
chr3L	13043405	13044405	chr3L	13044435	13044565	CG11278
chr3L	13043734	13044734	chr3L	13044435	13044565	CG11278
chr3L	13043933	13044933	chr3L	13044435	13044565	CG11278
chr3L	13044137	13045137	chr3L	13044435	13044565	CG11278
chr3L	13046394	13047394	chr3L	13047023	13047171	CG11279
chr3L	13046476	13047476	chr3L	13047023	13047171	CG11279
chr3L	13046510	13047510	chr3L	13047023	13047171	CG11279
chr3L	13047025	13048025	chr3L	13047023	13047171	CG11279
chr3L	13050516	13052453	chr3L	13047023	13047171	CG11279
chr3L	13052724	13056334	chr3L	13061292	13061394	CG14115
chr3L	13060021	13061021	chr3L	13061292	13061394	CG14115
chr3L	13063429	13064429	chr3L	13063045	13063210	CG34429
chr3L	13066532	13067527	chr3L	13063045	13063210	CG34429
chr3L	13069692	13072962	chr3L	13063045	13063210	CG34429
chr3L	13073276	13076867	chr3L	13063045	13063210	CG34429
chr3L	13080798	13081798	chr3L	13087150	13087289	CG17300
chr3L	13092441	13095834	chr3L	13098250	13098628	CG32118
chr3L	13096547	13101139	chr3L	13098250	13098628	CG32118
chr3L	13105542	13108937	chr3L	13114272	13114746	CG11280
chr3L	13109267	13112774	chr3L	13114272	13114746	CG11280
chr3L	13113770	13114770	chr3L	13114272	13114746	CG11280
chr3L	13126441	13131091	chr3L	13136268	13136403	CG33262
chr3L	13139066	13150195	chr3L	13136268	13136403	CG33262
chr3L	13150526	13152469	chr3L	13136268	13136403	CG33262
chr3L	13157310	13161585	chr3L	13173681	13173738	CG11281
chr3L	13162440	13163553	chr3L	13173681	13173738	CG11281
chr3L	13163789	13167566	chr3L	13173681	13173738	CG11281
chr3L	13167846	13173613	chr3L	13173681	13173738	CG11281
