chrom	txStart	txStart_plus1	paste_locus
chr3L	2636761	2636762	chr3L_2636761_2641984
chr3L	2636904	2636905	chr3L_2636904_2641984
chr3L	2642183	2642184	chr3L_2642183_2643424
chr3L	2645367	2645368	chr3L_2645367_2646605
chr3L	2645367	2645368	chr3L_2645367_2647192
chr3L	2648047	2648048	chr3L_2648047_2650205
chr3L	2648436	2648437	chr3L_2648436_2650205
chr3L	2650160	2650161	chr3L_2650160_2651850
chr3L	2650160	2650161	chr3L_2650160_2651850
chr3L	2652087	2652088	chr3L_2652087_2655455
chr3L	2652087	2652088	chr3L_2652087_2655455
chr3L	2653293	2653294	chr3L_2653293_2655455
chr3L	2655414	2655415	chr3L_2655414_2711690
chr3L	2655414	2655415	chr3L_2655414_2711690
chr3L	2659638	2659639	chr3L_2659638_2660745
chr3L	2659638	2659639	chr3L_2659638_2661501
chr3L	2661621	2661622	chr3L_2661621_2663622
chr3L	2670607	2670608	chr3L_2670607_2711690
chr3L	2719688	2719689	chr3L_2719688_2734680
chr3L	2739749	2739750	chr3L_2739749_2740228
chr3L	2766998	2766999	chr3L_2766998_2768392
chr3L	2768465	2768466	chr3L_2768465_2772325
chr3L	2772559	2772560	chr3L_2772559_2774007
chr3L	2774337	2774338	chr3L_2774337_2780677
chr3L	2780898	2780899	chr3L_2780898_2782105
chr3L	2782254	2782255	chr3L_2782254_2786010
chr3L	2786206	2786207	chr3L_2786206_2821103
chr3L	2786206	2786207	chr3L_2786206_2879158
chr3L	2786486	2786487	chr3L_2786486_2821103
chr3L	2786486	2786487	chr3L_2786486_2879158
chr3L	2882813	2882814	chr3L_2882813_2883400
chr3L	2883640	2883641	chr3L_2883640_2892166
chr3L	2895016	2895017	chr3L_2895016_2959579
chr3L	2895119	2895120	chr3L_2895119_2953979
chr3L	2895119	2895120	chr3L_2895119_2953979
chr3L	2895119	2895120	chr3L_2895119_2959579
chr3L	2896742	2896743	chr3L_2896742_2946408
chr3L	2896742	2896743	chr3L_2896742_2953979
chr3L	2896742	2896743	chr3L_2896742_2959579
chr3L	2896742	2896743	chr3L_2896742_2959579
chr3L	2915023	2915024	chr3L_2915023_2916654
chr3L	2950173	2950174	chr3L_2950173_2951618
chr3L	2950173	2950174	chr3L_2950173_2951618
chr3L	2959721	2959722	chr3L_2959721_2961049
chr3L	2961533	2961534	chr3L_2961533_2963788
chr3L	2961533	2961534	chr3L_2961533_2963788
chr3L	2975517	2975518	chr3L_2975517_2976203
chr3L	2981021	2981022	chr3L_2981021_2983551
chr3L	2995171	2995172	chr3L_2995171_2996155
chr3L	3001715	3001716	chr3L_3001715_3011860
chr3L	3001989	3001990	chr3L_3001989_3011860
chr3L	3003415	3003416	chr3L_3003415_3011860
chr3L	3014760	3014761	chr3L_3014760_3016069
chr3L	3014965	3014966	chr3L_3014965_3016069
chr3L	3016149	3016150	chr3L_3016149_3017256
chr3L	3024128	3024129	chr3L_3024128_3026521
chr3L	3024531	3024532	chr3L_3024531_3026432
chr3L	3035195	3035196	chr3L_3035195_3040469
chr3L	3035195	3035196	chr3L_3035195_3040469
chr3L	3038342	3038343	chr3L_3038342_3040469
chr3L	3042358	3042359	chr3L_3042358_3044174
chr3L	3042549	3042550	chr3L_3042549_3044174
chr3L	3042720	3042721	chr3L_3042720_3044174
chr3L	3044112	3044113	chr3L_3044112_3046812
chr3L	3047086	3047087	chr3L_3047086_3050159
chr3L	3050322	3050323	chr3L_3050322_3051765
chr3L	3052513	3052514	chr3L_3052513_3054906
chr3L	3052513	3052514	chr3L_3052513_3054906
chr3L	3052658	3052659	chr3L_3052658_3054906
chr3L	3055078	3055079	chr3L_3055078_3055842
chr3L	3055907	3055908	chr3L_3055907_3070839
chr3L	3071132	3071133	chr3L_3071132_3088634
chr3L	3071132	3071133	chr3L_3071132_3088634
chr3L	3071132	3071133	chr3L_3071132_3090406
chr3L	3072546	3072547	chr3L_3072546_3088634
chr3L	3073206	3073207	chr3L_3073206_3090406
chr3L	3077928	3077929	chr3L_3077928_3088634
chr3L	3077928	3077929	chr3L_3077928_3088634
chr3L	3077928	3077929	chr3L_3077928_3090406
chr3L	3081567	3081568	chr3L_3081567_3088493
chr3L	3081977	3081978	chr3L_3081977_3088634
chr3L	3090800	3090801	chr3L_3090800_3090923
chr3L	3090984	3090985	chr3L_3090984_3106958
chr3L	3110127	3110128	chr3L_3110127_3111227
chr3L	3111232	3111233	chr3L_3111232_3114467
chr3L	3114449	3114450	chr3L_3114449_3127724
chr3L	3114558	3114559	chr3L_3114558_3127724
chr3L	3115334	3115335	chr3L_3115334_3127216
chr3L	3115334	3115335	chr3L_3115334_3127724
chr3L	3115747	3115748	chr3L_3115747_3123165
chr3L	3117447	3117448	chr3L_3117447_3127724
chr3L	3128033	3128034	chr3L_3128033_3139953
chr3L	3128033	3128034	chr3L_3128033_3139956
chr3L	3128665	3128666	chr3L_3128665_3134180
chr3L	3128831	3128832	chr3L_3128831_3134180
chr3L	3128831	3128832	chr3L_3128831_3143457
chr3L	3129462	3129463	chr3L_3129462_3134180
chr3L	3137598	3137599	chr3L_3137598_3138012
chr3L	3143807	3143808	chr3L_3143807_3145284
chr3L	3148645	3148646	chr3L_3148645_3154225
chr3L	3148645	3148646	chr3L_3148645_3154225
chr3L	3148645	3148646	chr3L_3148645_3154934
chr3L	3148645	3148646	chr3L_3148645_3158408
chr3L	3148699	3148700	chr3L_3148699_3154934
chr3L	3148901	3148902	chr3L_3148901_3155678
chr3L	3149132	3149133	chr3L_3149132_3154934
chr3L	3158484	3158485	chr3L_3158484_3159578
chr3L	3159990	3159991	chr3L_3159990_3162019
chr3L	3160106	3160107	chr3L_3160106_3162019
chr3L	3162179	3162180	chr3L_3162179_3163852
chr3L	3163785	3163786	chr3L_3163785_3165088
chr3L	3163785	3163786	chr3L_3163785_3166250
chr3L	3165180	3165181	chr3L_3165180_3169080
chr3L	3165333	3165334	chr3L_3165333_3169080
chr3L	3169285	3169286	chr3L_3169285_3171767
chr3L	3169374	3169375	chr3L_3169374_3170913
chr3L	3171613	3171614	chr3L_3171613_3172545
chr3L	3172816	3172817	chr3L_3172816_3178580
chr3L	3178929	3178930	chr3L_3178929_3185287
chr3L	3178929	3178930	chr3L_3178929_3185287
chr3L	3178929	3178930	chr3L_3178929_3185287
chr3L	3184403	3184404	chr3L_3184403_3186549
chr3L	3185387	3185388	chr3L_3185387_3186549
chr3L	3186663	3186664	chr3L_3186663_3187245
chr3L	3187562	3187563	chr3L_3187562_3188106
chr3L	3188024	3188025	chr3L_3188024_3189747
chr3L	3189977	3189978	chr3L_3189977_3190623
chr3L	3190621	3190622	chr3L_3190621_3192491
chr3L	3192968	3192969	chr3L_3192968_3197059
chr3L	3193215	3193216	chr3L_3193215_3197059
chr3L	3197044	3197045	chr3L_3197044_3197631
chr3L	3197862	3197863	chr3L_3197862_3199047
chr3L	3199089	3199090	chr3L_3199089_3211348
chr3L	3202237	3202238	chr3L_3202237_3203162
chr3L	3203674	3203675	chr3L_3203674_3204448
chr3L	3204599	3204600	chr3L_3204599_3205449
chr3L	3205538	3205539	chr3L_3205538_3206363
chr3L	3206948	3206949	chr3L_3206948_3208143
chr3L	3206948	3206949	chr3L_3206948_3208985
chr3L	3206948	3206949	chr3L_3206948_3208985
chr3L	3210991	3210992	chr3L_3210991_3218920
chr3L	3211109	3211110	chr3L_3211109_3218920
chr3L	3219155	3219156	chr3L_3219155_3220925
chr3L	3220910	3220911	chr3L_3220910_3222958
chr3L	3221113	3221114	chr3L_3221113_3222295
chr3L	3221113	3221114	chr3L_3221113_3222502
chr3L	3221113	3221114	chr3L_3221113_3222912
chr3L	3221113	3221114	chr3L_3221113_3222958
chr3L	3221113	3221114	chr3L_3221113_3222960
chr3L	3221349	3221350	chr3L_3221349_3221427
chr3L	3221770	3221771	chr3L_3221770_3221847
chr3L	3222049	3222050	chr3L_3222049_3222116
chr3L	3222262	3222263	chr3L_3222262_3222329
chr3L	3222474	3222475	chr3L_3222474_3222541
chr3L	3223340	3223341	chr3L_3223340_3224650
chr3L	3224837	3224838	chr3L_3224837_3232192
chr3L	3224837	3224838	chr3L_3224837_3236604
chr3L	3226052	3226053	chr3L_3226052_3236604
chr3L	3236804	3236805	chr3L_3236804_3239373
chr3L	3236946	3236947	chr3L_3236946_3239578
chr3L	3243273	3243274	chr3L_3243273_3244294
chr3L	3243273	3243274	chr3L_3243273_3244294
chr3L	3244905	3244906	chr3L_3244905_3245340
chr3L	3244995	3244996	chr3L_3244995_3245340
chr3L	3248014	3248015	chr3L_3248014_3249044
chr3L	3249339	3249340	chr3L_3249339_3252400
chr3L	3249589	3249590	chr3L_3249589_3254504
chr3L	3250593	3250594	chr3L_3250593_3251002
chr3L	3251021	3251022	chr3L_3251021_3251118
chr3L	3257877	3257878	chr3L_3257877_3267845
chr3L	3257877	3257878	chr3L_3257877_3268184
chr3L	3258154	3258155	chr3L_3258154_3267845
chr3L	3268460	3268461	chr3L_3268460_3268994
chr3L	3271035	3271036	chr3L_3271035_3276255
chr3L	3280238	3280239	chr3L_3280238_3290896
chr3L	3280238	3280239	chr3L_3280238_3290896
chr3L	3291458	3291459	chr3L_3291458_3299000
chr3L	3294747	3294748	chr3L_3294747_3299000
chr3L	3299054	3299055	chr3L_3299054_3299151
chr3L	3299335	3299336	chr3L_3299335_3300968
chr3L	3299335	3299336	chr3L_3299335_3301142
chr3L	3299335	3299336	chr3L_3299335_3302416
chr3L	3299335	3299336	chr3L_3299335_3303112
chr3L	3303707	3303708	chr3L_3303707_3313476
chr3L	3303707	3303708	chr3L_3303707_3313476
chr3L	3303707	3303708	chr3L_3303707_3313476
chr3L	3303707	3303708	chr3L_3303707_3314009
chr3L	3308043	3308044	chr3L_3308043_3313476
chr3L	3309792	3309793	chr3L_3309792_3313476
chr3L	3314348	3314349	chr3L_3314348_3314681
chr3L	3314995	3314996	chr3L_3314995_3315355
chr3L	3315619	3315620	chr3L_3315619_3315942
chr3L	3316780	3316781	chr3L_3316780_3317144
chr3L	3318027	3318028	chr3L_3318027_3319232
chr3L	3319554	3319555	chr3L_3319554_3322489
chr3L	3319554	3319555	chr3L_3319554_3322489
chr3L	3320336	3320337	chr3L_3320336_3322489
chr3L	3322024	3322025	chr3L_3322024_3325946
chr3L	3322483	3322484	chr3L_3322483_3328871
chr3L	3322483	3322484	chr3L_3322483_3328871
chr3L	3326264	3326265	chr3L_3326264_3328626
chr3L	3326264	3326265	chr3L_3326264_3328626
chr3L	3326264	3326265	chr3L_3326264_3328626
chr3L	3329280	3329281	chr3L_3329280_3329597
chr3L	3330062	3330063	chr3L_3330062_3333181
chr3L	3333118	3333119	chr3L_3333118_3334978
chr3L	3335578	3335579	chr3L_3335578_3335788
chr3L	3336031	3336032	chr3L_3336031_3336418
chr3L	3336859	3336860	chr3L_3336859_3368133
chr3L	3337102	3337103	chr3L_3337102_3368133
chr3L	3350107	3350108	chr3L_3350107_3368133
chr3L	3369555	3369556	chr3L_3369555_3369942
chr3L	3370450	3370451	chr3L_3370450_3374170
chr3L	3371286	3371287	chr3L_3371286_3374170
chr3L	3374281	3374282	chr3L_3374281_3376649
chr3L	3376756	3376757	chr3L_3376756_3377687
chr3L	3376756	3376757	chr3L_3376756_3377687
chr3L	3376756	3376757	chr3L_3376756_3377992
chr3L	3378267	3378268	chr3L_3378267_3380083
chr3L	3394087	3394088	chr3L_3394087_3394607
chr3L	3412144	3412145	chr3L_3412144_3412251
chr3L	3428657	3428658	chr3L_3428657_3460603
chr3L	3428664	3428665	chr3L_3428664_3460603
chr3L	3428664	3428665	chr3L_3428664_3460977
chr3L	3461316	3461317	chr3L_3461316_3466303
chr3L	3462347	3462348	chr3L_3462347_3466303
chr3L	3466427	3466428	chr3L_3466427_3468098
chr3L	3466427	3466428	chr3L_3466427_3468098
chr3L	3468022	3468023	chr3L_3468022_3471309
chr3L	3471554	3471555	chr3L_3471554_3472113
chr3L	3472446	3472447	chr3L_3472446_3505316
chr3L	3472446	3472447	chr3L_3472446_3510895
chr3L	3483831	3483832	chr3L_3483831_3484653
chr3L	3485709	3485710	chr3L_3485709_3505316
chr3L	3485709	3485710	chr3L_3485709_3510895
chr3L	3510973	3510974	chr3L_3510973_3512681
chr3L	3522849	3522850	chr3L_3522849_3523620
chr3L	3543579	3543580	chr3L_3543579_3608549
chr3L	3543579	3543580	chr3L_3543579_3608549
chr3L	3545317	3545318	chr3L_3545317_3608549
chr3L	3545792	3545793	chr3L_3545792_3610521
chr3L	3555630	3555631	chr3L_3555630_3556299
chr3L	3593822	3593823	chr3L_3593822_3593893
chr3L	3612191	3612192	chr3L_3612191_3615244
chr3L	3615381	3615382	chr3L_3615381_3616682
chr3L	3620432	3620433	chr3L_3620432_3621032
chr3L	3626351	3626352	chr3L_3626351_3653442
chr3L	3653404	3653405	chr3L_3653404_3654771
chr3L	3659067	3659068	chr3L_3659067_3659724
chr3L	3688785	3688786	chr3L_3688785_3689409
chr3L	3693751	3693752	chr3L_3693751_3694227
chr3L	3708562	3708563	chr3L_3708562_3708997
chr3L	3714026	3714027	chr3L_3714026_3714578
chr3L	3714026	3714027	chr3L_3714026_3714717
chr3L	3717216	3717217	chr3L_3717216_3746584
chr3L	3717216	3717217	chr3L_3717216_3759156
chr3L	3717216	3717217	chr3L_3717216_3765731
chr3L	3717216	3717217	chr3L_3717216_3787960
chr3L	3717216	3717217	chr3L_3717216_3787966
chr3L	3717216	3717217	chr3L_3717216_3794950
chr3L	3753692	3753693	chr3L_3753692_3755201
chr3L	3790803	3790804	chr3L_3790803_3791560
chr3L	3803831	3803832	chr3L_3803831_3806459
chr3L	3806709	3806710	chr3L_3806709_3809090
chr3L	3809145	3809146	chr3L_3809145_3810196
chr3L	3810311	3810312	chr3L_3810311_3811114
chr3L	3811262	3811263	chr3L_3811262_3813958
chr3L	3814210	3814211	chr3L_3814210_3818154
chr3L	3814210	3814211	chr3L_3814210_3818383
chr3L	3814697	3814698	chr3L_3814697_3815240
chr3L	3815441	3815442	chr3L_3815441_3815758
chr3L	3815838	3815839	chr3L_3815838_3816354
chr3L	3815923	3815924	chr3L_3815923_3816354
chr3L	3818678	3818679	chr3L_3818678_3841232
chr3L	3818678	3818679	chr3L_3818678_3841232
chr3L	3818678	3818679	chr3L_3818678_3842326
chr3L	3825448	3825449	chr3L_3825448_3828525
chr3L	3828996	3828997	chr3L_3828996_3841232
chr3L	3846205	3846206	chr3L_3846205_3861692
chr3L	3846205	3846206	chr3L_3846205_3861692
chr3L	3846205	3846206	chr3L_3846205_3861692
chr3L	3846205	3846206	chr3L_3846205_3861692
chr3L	3863703	3863704	chr3L_3863703_3864424
chr3L	3884480	3884481	chr3L_3884480_3884801
chr3L	3891645	3891646	chr3L_3891645_3891963
chr3L	3892573	3892574	chr3L_3892573_3894833
chr3L	3892730	3892731	chr3L_3892730_3894833
chr3L	3893055	3893056	chr3L_3893055_3893330
chr3L	3894998	3894999	chr3L_3894998_3896603
chr3L	3896899	3896900	chr3L_3896899_3897498
chr3L	3896899	3896900	chr3L_3896899_3897498
chr3L	3897443	3897444	chr3L_3897443_3899156
chr3L	3899258	3899259	chr3L_3899258_3902050
chr3L	3899258	3899259	chr3L_3899258_3902638
chr3L	3899258	3899259	chr3L_3899258_3902920
chr3L	3899430	3899431	chr3L_3899430_3903184
chr3L	3903491	3903492	chr3L_3903491_3905035
chr3L	3905343	3905344	chr3L_3905343_3907813
chr3L	3907851	3907852	chr3L_3907851_3909592
chr3L	3907851	3907852	chr3L_3907851_3909592
chr3L	3907856	3907857	chr3L_3907856_3909931
chr3L	3909972	3909973	chr3L_3909972_3925602
chr3L	3909972	3909973	chr3L_3909972_3929163
chr3L	3934717	3934718	chr3L_3934717_3935992
chr3L	3936059	3936060	chr3L_3936059_3937992
chr3L	3936596	3936597	chr3L_3936596_3937992
chr3L	3938623	3938624	chr3L_3938623_3940125
chr3L	3940518	3940519	chr3L_3940518_3941301
chr3L	3941007	3941008	chr3L_3941007_3942465
chr3L	3942709	3942710	chr3L_3942709_3947278
chr3L	3942849	3942850	chr3L_3942849_3946447
chr3L	3947890	3947891	chr3L_3947890_3948687
chr3L	3948698	3948699	chr3L_3948698_3949305
chr3L	3951192	3951193	chr3L_3951192_3952420
chr3L	3951192	3951193	chr3L_3951192_3952550
chr3L	3954250	3954251	chr3L_3954250_3964771
chr3L	3956854	3956855	chr3L_3956854_3960073
chr3L	3956854	3956855	chr3L_3956854_3962950
chr3L	3958390	3958391	chr3L_3958390_3963977
chr3L	3958390	3958391	chr3L_3958390_3964771
chr3L	3972898	3972899	chr3L_3972898_3973784
chr3L	3983895	3983896	chr3L_3983895_3988569
chr3L	3983895	3983896	chr3L_3983895_3994003
chr3L	4003473	4003474	chr3L_4003473_4005577
chr3L	4003473	4003474	chr3L_4003473_4006626
chr3L	4018877	4018878	chr3L_4018877_4021279
chr3L	4018919	4018920	chr3L_4018919_4021279
chr3L	4021456	4021457	chr3L_4021456_4023058
chr3L	4021456	4021457	chr3L_4021456_4023501
chr3L	4022699	4022700	chr3L_4022699_4026011
chr3L	4022973	4022974	chr3L_4022973_4025269
chr3L	4022973	4022974	chr3L_4022973_4026011
chr3L	4026768	4026769	chr3L_4026768_4028600
chr3L	4028604	4028605	chr3L_4028604_4032032
chr3L	4028604	4028605	chr3L_4028604_4032032
chr3L	4030263	4030264	chr3L_4030263_4032032
chr3L	4032061	4032062	chr3L_4032061_4033583
chr3L	4032140	4032141	chr3L_4032140_4035703
chr3L	4032140	4032141	chr3L_4032140_4035703
chr3L	4033766	4033767	chr3L_4033766_4035703
chr3L	4034029	4034030	chr3L_4034029_4034750
chr3L	4035798	4035799	chr3L_4035798_4037575
chr3L	4037522	4037523	chr3L_4037522_4040291
chr3L	4037522	4037523	chr3L_4037522_4040482
chr3L	4040528	4040529	chr3L_4040528_4042597
chr3L	4046595	4046596	chr3L_4046595_4059660
chr3L	4046987	4046988	chr3L_4046987_4047673
chr3L	4046987	4046988	chr3L_4046987_4047735
chr3L	4059769	4059770	chr3L_4059769_4061923
chr3L	4059902	4059903	chr3L_4059902_4061923
chr3L	4064151	4064152	chr3L_4064151_4071717
chr3L	4064151	4064152	chr3L_4064151_4071717
chr3L	4069368	4069369	chr3L_4069368_4070281
chr3L	4069488	4069489	chr3L_4069488_4070281
chr3L	4072031	4072032	chr3L_4072031_4073954
chr3L	4074076	4074077	chr3L_4074076_4085843
chr3L	4074076	4074077	chr3L_4074076_4088399
chr3L	4074076	4074077	chr3L_4074076_4088744
chr3L	4087580	4087581	chr3L_4087580_4090900
chr3L	4087580	4087581	chr3L_4087580_4091302
chr3L	4087580	4087581	chr3L_4087580_4092706
chr3L	4089130	4089131	chr3L_4089130_4091302
chr3L	4093206	4093207	chr3L_4093206_4094344
chr3L	4094342	4094343	chr3L_4094342_4101214
chr3L	4094342	4094343	chr3L_4094342_4102384
chr3L	4094342	4094343	chr3L_4094342_4102697
chr3L	4094342	4094343	chr3L_4094342_4102697
chr3L	4094342	4094343	chr3L_4094342_4102960
chr3L	4094503	4094504	chr3L_4094503_4103256
chr3L	4103563	4103564	chr3L_4103563_4106682
chr3L	4103563	4103564	chr3L_4103563_4107116
chr3L	4107142	4107143	chr3L_4107142_4107470
chr3L	4108185	4108186	chr3L_4108185_4114157
chr3L	4114288	4114289	chr3L_4114288_4115752
chr3L	4114288	4114289	chr3L_4114288_4122388
chr3L	4122906	4122907	chr3L_4122906_4134550
chr3L	4123137	4123138	chr3L_4123137_4134550
chr3L	4123552	4123553	chr3L_4123552_4134550
chr3L	4134859	4134860	chr3L_4134859_4136038
chr3L	4136358	4136359	chr3L_4136358_4138996
chr3L	4136787	4136788	chr3L_4136787_4138996
chr3L	4139075	4139076	chr3L_4139075_4141398
chr3L	4141466	4141467	chr3L_4141466_4142070
chr3L	4142363	4142364	chr3L_4142363_4145966
chr3L	4143091	4143092	chr3L_4143091_4145966
chr3L	4148695	4148696	chr3L_4148695_4152473
chr3L	4153617	4153618	chr3L_4153617_4160932
chr3L	4153617	4153618	chr3L_4153617_4160932
chr3L	4153617	4153618	chr3L_4153617_4160932
chr3L	4161665	4161666	chr3L_4161665_4167464
chr3L	4168238	4168239	chr3L_4168238_4168846
chr3L	4170403	4170404	chr3L_4170403_4173789
chr3L	4173883	4173884	chr3L_4173883_4192968
chr3L	4174858	4174859	chr3L_4174858_4178270
chr3L	4178979	4178980	chr3L_4178979_4181836
chr3L	4179983	4179984	chr3L_4179983_4188023
chr3L	4182644	4182645	chr3L_4182644_4184663
chr3L	4186017	4186018	chr3L_4186017_4186865
chr3L	4188498	4188499	chr3L_4188498_4193100
chr3L	4188498	4188499	chr3L_4188498_4193788
chr3L	4194567	4194568	chr3L_4194567_4224003
chr3L	4200824	4200825	chr3L_4200824_4204339
chr3L	4207837	4207838	chr3L_4207837_4209178
chr3L	4210879	4210880	chr3L_4210879_4211540
chr3L	4211963	4211964	chr3L_4211963_4212915
chr3L	4215378	4215379	chr3L_4215378_4216414
chr3L	4221703	4221704	chr3L_4221703_4222734
chr3L	4224005	4224006	chr3L_4224005_4227302
chr3L	4224709	4224710	chr3L_4224709_4225950
chr3L	4224709	4224710	chr3L_4224709_4227302
chr3L	4224709	4224710	chr3L_4224709_4236147
chr3L	4240068	4240069	chr3L_4240068_4240505
chr3L	4240172	4240173	chr3L_4240172_4242603
chr3L	4240307	4240308	chr3L_4240307_4242603
chr3L	4242733	4242734	chr3L_4242733_4246233
chr3L	4246342	4246343	chr3L_4246342_4252051
chr3L	4246342	4246343	chr3L_4246342_4254052
chr3L	4246342	4246343	chr3L_4246342_4254306
chr3L	4254775	4254776	chr3L_4254775_4256053
chr3L	4255990	4255991	chr3L_4255990_4259152
chr3L	4259429	4259430	chr3L_4259429_4261643
chr3L	4261296	4261297	chr3L_4261296_4262470
chr3L	4261651	4261652	chr3L_4261651_4262470
chr3L	4262704	4262705	chr3L_4262704_4263233
chr3L	4262704	4262705	chr3L_4262704_4263464
chr3L	4263718	4263719	chr3L_4263718_4277778
chr3L	4266788	4266789	chr3L_4266788_4267503
chr3L	4277961	4277962	chr3L_4277961_4281585
chr3L	4281503	4281504	chr3L_4281503_4282817
chr3L	4282955	4282956	chr3L_4282955_4283478
chr3L	4283850	4283851	chr3L_4283850_4286865
chr3L	4287037	4287038	chr3L_4287037_4288349
chr3L	4287037	4287038	chr3L_4287037_4288349
chr3L	4288640	4288641	chr3L_4288640_4291211
chr3L	4288640	4288641	chr3L_4288640_4291211
chr3L	4288944	4288945	chr3L_4288944_4291211
chr3L	4291207	4291208	chr3L_4291207_4292246
chr3L	4292481	4292482	chr3L_4292481_4293432
chr3L	4294003	4294004	chr3L_4294003_4299504
chr3L	4294003	4294004	chr3L_4294003_4307718
chr3L	4313482	4313483	chr3L_4313482_4318473
chr3L	4313482	4313483	chr3L_4313482_4318608
chr3L	4318754	4318755	chr3L_4318754_4321109
chr3L	4321104	4321105	chr3L_4321104_4322259
chr3L	4345800	4345801	chr3L_4345800_4347801
chr3L	4364549	4364550	chr3L_4364549_4365243
chr3L	4365433	4365434	chr3L_4365433_4366671
chr3L	4366493	4366494	chr3L_4366493_4367458
chr3L	4367648	4367649	chr3L_4367648_4379599
chr3L	4367648	4367649	chr3L_4367648_4380387
chr3L	4369133	4369134	chr3L_4369133_4380387
chr3L	4377367	4377368	chr3L_4377367_4377999
chr3L	4380863	4380864	chr3L_4380863_4381629
chr3L	4384441	4384442	chr3L_4384441_4403181
chr3L	4403486	4403487	chr3L_4403486_4405168
chr3L	4403486	4403487	chr3L_4403486_4405168
chr3L	4405126	4405127	chr3L_4405126_4406059
chr3L	4405213	4405214	chr3L_4405213_4406059
chr3L	4406942	4406943	chr3L_4406942_4420266
chr3L	4407144	4407145	chr3L_4407144_4420266
chr3L	4407144	4407145	chr3L_4407144_4420648
chr3L	4414356	4414357	chr3L_4414356_4420266
chr3L	4414356	4414357	chr3L_4414356_4420648
chr3L	4414664	4414665	chr3L_4414664_4420266
chr3L	4418636	4418637	chr3L_4418636_4420073
chr3L	4418679	4418680	chr3L_4418679_4420266
chr3L	4421661	4421662	chr3L_4421661_4426621
chr3L	4429348	4429349	chr3L_4429348_4430229
chr3L	4429348	4429349	chr3L_4429348_4435993
chr3L	4436720	4436721	chr3L_4436720_4438311
chr3L	4445995	4445996	chr3L_4445995_4446395
chr3L	4446572	4446573	chr3L_4446572_4448072
chr3L	4446572	4446573	chr3L_4446572_4448072
chr3L	4446572	4446573	chr3L_4446572_4448072
chr3L	4457176	4457177	chr3L_4457176_4458163
chr3L	4459192	4459193	chr3L_4459192_4460317
