Paste_locus	class
chrX_18084907_18085907	end
chrX_18084962_18085962	end
chrX_18092353_18093353	end
chrX_18100814_18101814	end
chrX_18137185_18138185	end
chrX_18137284_18138284	end
chrX_18136639_18137639	end
chrX_18138500_18139500	end
chrX_18242784_18243784	end
chrX_18257507_18258507	end
chrX_18284096_18285096	end
chrX_18308629_18309629	end
chrX_18308791_18309791	end
chrX_18311426_18312426	end
chrX_18320693_18321693	end
chrX_18377364_18378364	end
chrX_18379351_18380351	end
chrX_18379354_18380354	end
chrX_18384742_18385742	end
chrX_18409644_18410644	end
chrX_18404085_18405085	end
chrX_18478987_18479987	end
chrX_18486421_18487421	end
chrX_18489120_18490120	end
chrX_18493668_18494668	end
chrX_18499486_18500486	end
chrX_18499372_18500372	end
chrX_18504905_18505905	end
chrX_18511837_18512837	end
chrX_18512021_18513021	end
chrX_18514310_18515310	end
chrX_18514367_18515367	end
chrX_18519945_18520945	end
chrX_18521945_18522945	end
chrX_18621377_18622377	end
chrX_18622206_18623206	end
chrX_18634408_18635408	end
chrX_18647067_18648067	end
chrX_18647148_18648148	end
chrX_18649944_18650944	end
chrX_18656734_18657734	end
chrX_18656786_18657786	end
chrX_18661653_18662653	end
chrX_18666217_18667217	end
chrX_18676261_18677261	end
chrX_18682803_18683803	end
chrX_18692542_18693542	end
chrX_18692244_18693244	end
chrX_18773527_18774527	end
chrX_18782994_18783994	end
chrX_18787710_18788710	end
chrX_18797187_18798187	end
chrX_18829906_18830906	end
chrX_18831623_18832623	end
chrX_18842401_18843401	end
chrX_18848066_18849066	end
chrX_18856941_18857941	end
chrX_18856951_18857951	end
chrX_18857257_18858257	end
chrX_18863276_18864276	end
chrX_18893136_18894136	end
chrX_18912252_18913252	end
chrX_19126816_19127816	end
chrX_19135368_19136368	end
chrX_19152958_19153958	end
chrX_19166582_19167582	end
chrX_19174400_19175400	end
chrX_19179330_19180330	end
chrX_19186778_19187778	end
chrX_19189693_19190693	end
chrX_19192948_19193948	end
chrX_19201280_19202280	end
chrX_19201479_19202479	end
chrX_19241340_19242340	end
chrX_19259343_19260343	end
chrX_19260740_19261740	end
chrX_19276039_19277039	end
chrX_19276398_19277398	end
chrX_19279849_19280849	end
chrX_19297662_19298662	end
chrX_19284301_19285301	end
chrX_19304799_19305799	end
chrX_19307425_19308425	end
chrX_19321606_19322606	end
chrX_19347947_19348947	end
chrX_19478819_19479819	end
chrX_19478911_19479911	end
chrX_19479417_19480417	end
chrX_19479738_19480738	end
chrX_19484143_19485143	end
chrX_19484923_19485923	end
chrX_19491511_19492511	end
chrX_19492837_19493837	end
chrX_19493901_19494901	end
chrX_19495396_19496396	end
chrX_19508402_19509402	end
chrX_19521304_19522304	end
chrX_19521310_19522310	end
chrX_19565098_19566098	end
chrX_19565264_19566264	end
chrX_19579300_19580300	end
chrX_19578002_19579002	end
chrX_19579240_19580240	end
chrX_19581481_19582481	end
chrX_19589670_19590670	end
chrX_19601351_19602351	end
chrX_19615096_19616096	end
chrX_19615117_19616117	end
chrX_19616317_19617317	end
chrX_19616325_19617325	end
chrX_19618037_19619037	end
chrX_19622574_19623574	end
chrX_19625229_19626229	end
chrX_19624699_19625699	end
chrX_19626101_19627101	end
chrX_19637869_19638869	end
chrX_19640246_19641246	end
chrX_19642369_19643369	end
chrX_19645514_19646514	end
chrX_19645676_19646676	end
chrX_19651769_19652769	end
chrX_19651363_19652363	end
chrX_19658907_19659907	end
chrX_19666366_19667366	end
chrX_19667246_19668246	end
chrX_19683018_19684018	end
chrX_19688448_19689448	end
chrX_19693000_19694000	end
chrX_19694558_19695558	end
chrX_19694750_19695750	end
chrX_19701255_19702255	end
chrX_19703653_19704653	end
chrX_19703759_19704759	end
chrX_19712545_19713545	end
chrX_19713321_19714321	end
chrX_19743548_19744548	end
chrX_19743835_19744835	end
chrX_19745247_19746247	end
chrX_19745398_19746398	end
chrX_19745987_19746987	end
chrX_19747958_19748958	end
chrX_19749667_19750667	end
chrX_19761818_19762818	end
chrX_19762340_19763340	end
chrX_19783048_19784048	end
chrX_19782643_19783643	end
chrX_19787656_19788656	end
chrX_19847978_19848978	end
chrX_19845187_19846187	end
chrX_19851559_19852559	end
chrX_19858879_19859879	end
chrX_19865024_19866024	end
chrX_20159372_20160372	end
chrX_20162231_20163231	end
chrX_20169481_20170481	end
chrX_20173014_20174014	end
chrX_20235698_20236698	end
chrX_20235882_20236882	end
chrX_20238412_20239412	end
chrX_20238617_20239617	end
chrX_20247697_20248697	end
chrX_20247703_20248703	end
chrX_20250593_20251593	end
chrX_20256631_20257631	end
chrX_20256699_20257699	end
chrX_20390306_20391306	end
chrX_20391901_20392901	end
chrX_20393251_20394251	end
chrX_20413081_20414081	end
chrX_20423296_20424296	end
chrX_20423502_20424502	end
chrX_20429173_20430173	end
chrX_20469296_20470296	end
chrX_20490687_20491687	end
chrX_20510194_20511194	end
chrX_20486088_20487088	end
chrX_20524428_20525428	end
chrX_20657178_20658178	end
chrX_20660892_20661892	end
chrX_20660925_20661925	end
chrX_20657048_20658048	end
chrX_20760453_20761453	end
chrX_21027861_21028861	end
chrX_21031450_21032450	end
chrX_21040105_21041105	end
chrX_21043607_21044607	end
chrX_21043524_21044524	end
chrX_21048596_21049596	end
chrX_21053437_21054437	end
chrX_21050478_21051478	end
chrX_21051234_21052234	end
chrX_21051861_21052861	end
chrX_21067040_21068040	end
chrX_21064088_21065088	end
chrX_21105869_21106869	end
chrX_21116414_21117414	end
chrX_21306165_21307165	end
chrX_21297845_21298845	end
chrX_21318713_21319713	end
chrX_21318796_21319796	end
chrX_21323509_21324509	end
chrX_21338520_21339520	end
chrX_21339176_21340176	end
chrX_21344588_21345588	end
chrX_21349343_21350343	end
chrX_21357412_21358412	end
chrX_21373053_21374053	end
chrX_21373917_21374917	end
chrX_21390483_21391483	end
chrX_21400337_21401337	end
chrX_21479449_21480449	end
chrX_21519517_21520517	end
chrX_21518718_21519718	end
chrX_21604764_21605764	end
chrX_21604180_21605180	end
chrX_21604436_21605436	end
chrX_21623250_21624250	end
chrX_21630933_21631933	end
chrX_21632138_21633138	end
chrX_21634115_21635115	end
chrX_22448903_22449903	end
chrX_22448991_22449991	end
chrX_22450963_22451963	end
chrX_22454922_22455922	end
chrX_22471521_22472521	end
chrX_22474498_22475498	end
chrX_22477096_22478096	end
chrX_22481527_22482527	end
chrX_22481857_22482857	end
chrX_22486958_22487958	end
chrX_22507166_22508166	end
chrX_22507629_22508629	end
chrX_22514391_22515391	end
chrX_22539883_22540883	end
chrX_22632210_22633210	end
chrX_22854694_22855694	end
chrX_22833083_22834083	end
chrX_22959591_22960591	end
chrX_23008952_23009952	end
chr2L_3145348_3146348	end
chr2L_4196880_4197880	end
chr2L_4197571_4198571	end
chr2L_6322966_6323966	end
chr2L_10488122_10489122	end
chr2L_14688840_14689840	end
chr2L_15746110_15747110	end
chr2L_15747650_15748650	end
chr2L_18880761_18881761	end
chr2L_155530_156530	end
chr2L_271244_272244	end
chr2L_540032_541032	end
chr2L_540060_541060	end
chr2L_714483_715483	end
chr2L_1704182_1705182	end
chr2L_1969862_1970862	end
chr2L_2363004_2364004	end
chr2L_2364221_2365221	end
chr2L_2492171_2493171	end
chr2L_2752568_2753568	end
chr2L_2757420_2758420	end
chr2L_2884714_2885714	end
chr2L_2885350_2886350	end
chr2L_3422457_3423457	end
chr2L_3691614_3692614	end
chr2L_4331330_4332330	end
chr2L_4456307_4457307	end
chr2L_4591463_4592463	end
chr2L_4594554_4595554	end
chr2L_4613800_4614800	end
chr2L_4849919_4850919	end
chr2L_4981087_4982087	end
chr2L_4981092_4982092	end
chr2L_4980811_4981811	end
chr2L_6948308_6949308	end
chr2L_7219533_7220533	end
chr2L_8126390_8127390	end
chr2L_9568285_9569285	end
chr2L_9963255_9964255	end
chr2L_9963449_9964449	end
chr2L_9961604_9962604	end
chr2L_10755825_10756825	end
chr2L_11010421_11011421	end
chr2L_11010586_11011586	end
chr2L_12062684_12063684	end
chr2L_12721343_12722343	end
chr2L_15073767_15074767	end
chr2L_15073811_15074811	end
chr2L_16255655_16256655	end
chr2L_16257106_16258106	end
chr2L_16532377_16533377	end
chr2L_16519677_16520677	end
chr2L_16661512_16662512	end
chr2L_16909918_16910918	end
chr2L_17777840_17778840	end
chr2L_18483938_18484938	end
chr2L_18484013_18485013	end
chr2L_66024_67024	end
chr2L_73336_74336	end
chr2L_101586_102586	end
chr2L_113932_114932	end
chr2L_113710_114710	end
chr2L_128745_129745	end
chr2L_140492_141492	end
chr2L_158164_159164	end
chr2L_250323_251323	end
chr2L_271126_272126	end
chr2L_273215_274215	end
chr2L_276712_277712	end
chr2L_285226_286226	end
chr2L_286031_287031	end
chr2L_304733_305733	end
chr2L_357374_358374	end
chr2L_357674_358674	end
chr2L_414277_415277	end
chr2L_419152_420152	end
chr2L_420197_421197	end
chr2L_420364_421364	end
chr2L_420950_421950	end
chr2L_421989_422989	end
chr2L_439604_440604	end
chr2L_479188_480188	end
chr2L_492149_493149	end
chr2L_501736_502736	end
chr2L_542080_543080	end
chr2L_544153_545153	end
chr2L_551954_552954	end
chr2L_552423_553423	end
chr2L_567621_568621	end
chr2L_573764_574764	end
chr2L_576396_577396	end
chr2L_594185_595185	end
chr2L_605912_606912	end
chr2L_608634_609634	end
chr2L_623165_624165	end
chr2L_623823_624823	end
chr2L_714807_715807	end
chr2L_730064_731064	end
chr2L_811031_812031	end
chr2L_815450_816450	end
chr2L_825361_826361	end
chr2L_850571_851571	end
chr2L_850663_851663	end
chr2L_852230_853230	end
chr2L_854039_855039	end
chr2L_856139_857139	end
chr2L_857132_858132	end
chr2L_865361_866361	end
chr2L_864993_865993	end
chr2L_869357_870357	end
chr2L_900816_901816	end
chr2L_901154_902154	end
chr2L_1077315_1078315	end
chr2L_1077311_1078311	end
chr2L_1080303_1081303	end
chr2L_1107873_1108873	end
chr2L_1118531_1119531	end
chr2L_1128453_1129453	end
chr2L_1142716_1143716	end
chr2L_1150177_1151177	end
chr2L_1157762_1158762	end
chr2L_1169442_1170442	end
chr2L_1169579_1170579	end
chr2L_1169865_1170865	end
chr2L_1172305_1173305	end
chr2L_1176996_1177996	end
chr2L_1177089_1178089	end
chr2L_1183520_1184520	end
chr2L_1368550_1369550	end
chr2L_1419953_1420953	end
chr2L_1432421_1433421	end
chr2L_1502404_1503404	end
chr2L_1503704_1504704	end
chr2L_1610657_1611657	end
chr2L_1613660_1614660	end
chr2L_1709921_1710921	end
chr2L_1710865_1711865	end
chr2L_1715351_1716351	end
chr2L_1723888_1724888	end
chr2L_1729136_1730136	end
chr2L_1727217_1728217	end
chr2L_1727963_1728963	end
chr2L_1729075_1730075	end
chr2L_1729262_1730262	end
chr2L_1731856_1732856	end
chr2L_1751622_1752622	end
chr2L_1752348_1753348	end
chr2L_1882685_1883685	end
chr2L_1954053_1955053	end
chr2L_1980255_1981255	end
chr2L_1981599_1982599	end
chr2L_1986455_1987455	end
chr2L_1987258_1988258	end
chr2L_1988440_1989440	end
chr2L_2008572_2009572	end
chr2L_2008466_2009466	end
chr2L_2044881_2045881	end
chr2L_2146775_2147775	end
chr2L_2151164_2152164	end
chr2L_2161027_2162027	end
chr2L_2178254_2179254	end
chr2L_2184995_2185995	end
chr2L_2188905_2189905	end
chr2L_2191886_2192886	end
chr2L_2192463_2193463	end
chr2L_2197412_2198412	end
chr2L_2215811_2216811	end
chr2L_2216746_2217746	end
chr2L_2220125_2221125	end
chr2L_2225794_2226794	end
chr2L_2227104_2228104	end
chr2L_2356856_2357856	end
chr2L_2357667_2358667	end
chr2L_2362281_2363281	end
chr2L_2364454_2365454	end
chr2L_2364773_2365773	end
chr2L_2371024_2372024	end
chr2L_2373561_2374561	end
chr2L_2374127_2375127	end
chr2L_2379768_2380768	end
chr2L_2380006_2381006	end
chr2L_2382573_2383573	end
chr2L_2414822_2415822	end
chr2L_2427381_2428381	end
chr2L_2574552_2575552	end
chr2L_2579547_2580547	end
chr2L_2579672_2580672	end
chr2L_2739330_2740330	end
chr2L_2737161_2738161	end
chr2L_2742877_2743877	end
chr2L_2748813_2749813	end
chr2L_2749647_2750647	end
chr2L_2750489_2751489	end
chr2L_2757475_2758475	end
chr2L_2757676_2758676	end
chr2L_2759177_2760177	end
chr2L_2765165_2766165	end
chr2L_2766654_2767654	end
chr2L_2766781_2767781	end
chr2L_2767345_2768345	end
chr2L_2769569_2770569	end
chr2L_2769566_2770566	end
chr2L_2770308_2771308	end
chr2L_2811645_2812645	end
chr2L_2829748_2830748	end
chr2L_2837333_2838333	end
chr2L_2839816_2840816	end
chr2L_2855278_2856278	end
chr2L_2854809_2855809	end
chr2L_2856205_2857205	end
chr2L_2856529_2857529	end
chr2L_2873989_2874989	end
chr2L_2877732_2878732	end
chr2L_2878501_2879501	end
chr2L_2882626_2883626	end
chr2L_2969138_2970138	end
chr2L_2972008_2973008	end
chr2L_2976362_2977362	end
chr2L_2977898_2978898	end
chr2L_2978000_2979000	end
chr2L_2978788_2979788	end
chr2L_2992259_2993259	end
chr2L_3017808_3018808	end
chr2L_3017593_3018593	end
chr2L_3028668_3029668	end
chr2L_3030116_3031116	end
chr2L_3030403_3031403	end
chr2L_3036763_3037763	end
chr2L_3036903_3037903	end
chr2L_3039312_3040312	end
chr2L_3055101_3056101	end
chr2L_3055643_3056643	end
chr2L_3046404_3047404	end
chr2L_3046380_3047380	end
chr2L_3048331_3049331	end
chr2L_3085991_3086991	end
chr2L_3090411_3091411	end
chr2L_3107642_3108642	end
chr2L_3144286_3145286	end
chr2L_3094195_3095195	end
chr2L_3145221_3146221	end
chr2L_3152253_3153253	end
chr2L_3159143_3160143	end
chr2L_3168962_3169962	end
chr2L_3173340_3174340	end
chr2L_3294206_3295206	end
chr2L_3302630_3303630	end
chr2L_3311182_3312182	end
chr2L_3319372_3320372	end
chr2L_3354329_3355329	end
chr2L_3370862_3371862	end
chr2L_3372872_3373872	end
chr2L_3376237_3377237	end
chr2L_3417369_3418369	end
chr2L_3417568_3418568	end
chr2L_3451606_3452606	end
chr2L_3456564_3457564	end
chr2L_3465612_3466612	end
chr2L_3471864_3472864	end
chr2L_3477148_3478148	end
chr2L_3514156_3515156	end
chr2L_3529817_3530817	end
chr2L_3537833_3538833	end
chr2L_3547581_3548581	end
chr2L_3562618_3563618	end
chr2L_3563040_3564040	end
chr2L_3575306_3576306	end
chr2L_3580269_3581269	end
chr2L_3631654_3632654	end
chr2L_3656453_3657453	end
chr2L_3692087_3693087	end
chr2L_3692682_3693682	end
chr2L_3711248_3712248	end
chr2L_3712366_3713366	end
chr2L_3712605_3713605	end
chr2L_3768735_3769735	end
chr2L_3769025_3770025	end
chr2L_3767188_3768188	end
chr2L_3769954_3770954	end
chr2L_3785122_3786122	end
chr2L_3812910_3813910	end
chr2L_3815448_3816448	end
chr2L_3852104_3853104	end
chr2L_3856672_3857672	end
chr2L_3861597_3862597	end
chr2L_3867004_3868004	end
chr2L_3867007_3868007	end
chr2L_3871958_3872958	end
chr2L_3888324_3889324	end
chr2L_3889525_3890525	end
chr2L_3889531_3890531	end
chr2L_4085505_4086505	end
chr2L_4187293_4188293	end
chr2L_4221296_4222296	end
chr2L_4226480_4227480	end
chr2L_4226597_4227597	end
chr2L_4228047_4229047	end
chr2L_4228061_4229061	end
chr2L_4228958_4229958	end
chr2L_4280824_4281824	end
chr2L_4344911_4345911	end
chr2L_4345276_4346276	end
chr2L_4370803_4371803	end
chr2L_4382161_4383161	end
chr2L_4382235_4383235	end
chr2L_4386570_4387570	end
chr2L_4386856_4387856	end
chr2L_4393376_4394376	end
chr2L_4402642_4403642	end
chr2L_4442485_4443485	end
chr2L_4444180_4445180	end
chr2L_4448135_4449135	end
chr2L_4452538_4453538	end
chr2L_4453953_4454953	end
chr2L_4454707_4455707	end
chr2L_4457817_4458817	end
chr2L_4457844_4458844	end
chr2L_4457864_4458864	end
chr2L_4457174_4458174	end
chr2L_4459102_4460102	end
chr2L_4459138_4460138	end
chr2L_4462494_4463494	end
chr2L_4462947_4463947	end
chr2L_4476522_4477522	end
chr2L_4577718_4578718	end
chr2L_4582468_4583468	end
chr2L_4652377_4653377	end
chr2L_4652392_4653392	end
chr2L_4801423_4802423	end
chr2L_4811445_4812445	end
chr2L_4830193_4831193	end
chr2L_4829539_4830539	end
chr2L_4837499_4838499	end
chr2L_4882607_4883607	end
chr2L_4890777_4891777	end
chr2L_4906262_4907262	end
chr2L_4944861_4945861	end
chr2L_4947824_4948824	end
chr2L_4949284_4950284	end
chr2L_4954644_4955644	end
chr2L_4964930_4965930	end
chr2L_4964925_4965925	end
chr2L_4965899_4966899	end
chr2L_4967275_4968275	end
chr2L_4970985_4971985	end
chr2L_4976523_4977523	end
chr2L_4978879_4979879	end
chr2L_4994982_4995982	end
chr2L_4996881_4997881	end
chr2L_5009220_5010220	end
chr2L_5010334_5011334	end
chr2L_5026945_5027945	end
chr2L_5042658_5043658	end
chr2L_5043508_5044508	end
chr2L_5052280_5053280	end
chr2L_5052594_5053594	end
chr2L_5054075_5055075	end
chr2L_5054516_5055516	end
chr2L_5055649_5056649	end
chr2L_5057748_5058748	end
chr2L_5059290_5060290	end
chr2L_5070153_5071153	end
chr2L_5070250_5071250	end
chr2L_5070043_5071043	end
chr2L_5070081_5071081	end
chr2L_5070609_5071609	end
chr2L_5093092_5094092	end
chr2L_5095410_5096410	end
chr2L_5099702_5100702	end
chr2L_5099788_5100788	end
chr2L_5195597_5196597	end
chr2L_5208845_5209845	end
chr2L_5213660_5214660	end
chr2L_5214230_5215230	end
chr2L_5214356_5215356	end
chr2L_5218553_5219553	end
chr2L_5236862_5237862	end
chr2L_5269829_5270829	end
chr2L_5278048_5279048	end
chr2L_5288167_5289167	end
chr2L_5287861_5288861	end
chr2L_5326183_5327183	end
chr2L_5326332_5327332	end
chr2L_5327405_5328405	end
chr2L_5433022_5434022	end
chr2L_5437249_5438249	end
chr2L_5466329_5467329	end
chr2L_5523398_5524398	end
chr2L_5525309_5526309	end
chr2L_5526443_5527443	end
chr2L_5527354_5528354	end
chr2L_5530182_5531182	end
chr2L_5538696_5539696	end
chr2L_5541498_5542498	end
chr2L_5541814_5542814	end
chr2L_5623262_5624262	end
chr2L_5720399_5721399	end
chr2L_5723444_5724444	end
chr2L_5740454_5741454	end
chr2L_5740744_5741744	end
chr2L_5770713_5771713	end
chr2L_5801475_5802475	end
chr2L_5878998_5879998	end
chr2L_5886109_5887109	end
chr2L_5923153_5924153	end
chr2L_5942804_5943804	end
chr2L_5942784_5943784	end
chr2L_5948343_5949343	end
chr2L_5948468_5949468	end
chr2L_5969261_5970261	end
chr2L_5970151_5971151	end
chr2L_5970525_5971525	end
chr2L_5980518_5981518	end
chr2L_5979601_5980601	end
chr2L_5979981_5980981	end
chr2L_5985409_5986409	end
chr2L_5985293_5986293	end
chr2L_5999001_6000001	end
chr2L_5996285_5997285	end
chr2L_5997264_5998264	end
chr2L_6006327_6007327	end
chr2L_6018902_6019902	end
chr2L_6021218_6022218	end
chr2L_6024039_6025039	end
chr2L_6037402_6038402	end
chr2L_6045096_6046096	end
chr2L_6045467_6046467	end
chr2L_6045550_6046550	end
chr2L_6045213_6046213	end
chr2L_6047434_6048434	end
chr2L_6048206_6049206	end
chr2L_6049938_6050938	end
chr2L_6049974_6050974	end
chr2L_6053377_6054377	end
chr2L_6062220_6063220	end
chr2L_6062257_6063257	end
chr2L_6065453_6066453	end
chr2L_6068094_6069094	end
chr2L_6070146_6071146	end
chr2L_6070186_6071186	end
chr2L_6073461_6074461	end
chr2L_6073212_6074212	end
chr2L_6079236_6080236	end
chr2L_6098466_6099466	end
chr2L_6127153_6128153	end
chr2L_6127275_6128275	end
chr2L_6130151_6131151	end
chr2L_6153201_6154201	end
chr2L_6160809_6161809	end
chr2L_6270968_6271968	end
chr2L_6337926_6338926	end
chr2L_6338171_6339171	end
chr2L_6356172_6357172	end
chr2L_6447522_6448522	end
chr2L_6447362_6448362	end
chr2L_6447903_6448903	end
chr2L_6455429_6456429	end
chr2L_6465169_6466169	end
chr2L_6471572_6472572	end
chr2L_6473404_6474404	end
chr2L_6479966_6480966	end
chr2L_6480075_6481075	end
chr2L_6480430_6481430	end
chr2L_6488256_6489256	end
chr2L_6488115_6489115	end
chr2L_6489694_6490694	end
chr2L_6490343_6491343	end
chr2L_6494032_6495032	end
chr2L_6497966_6498966	end
chr2L_6507904_6508904	end
chr2L_6535611_6536611	end
chr2L_6546476_6547476	end
chr2L_6551936_6552936	end
chr2L_6557002_6558002	end
chr2L_6561160_6562160	end
chr2L_6559633_6560633	end
chr2L_6561789_6562789	end
chr2L_6655821_6656821	end
chr2L_6672847_6673847	end
chr2L_6677125_6678125	end
chr2L_6683857_6684857	end
