chrom	start	end	length
chr3L	20449312	20449313	1122
chr3L	20451274	20451275	312
chr3L	20456045	20456046	580
chr3L	20485795	20485796	758
chr3L	20487180	20487181	1572
chr3L	20488748	20488749	282
chr3L	20490003	20490004	1507
chr3L	20502941	20502942	369
chr3L	20512742	20512743	458
chr3L	20531251	20531252	1909
chr3L	20532919	20532920	357
chr3L	20536249	20536250	363
chr3L	20537442	20537443	1423
chr3L	20602097	20602098	1301
chr3L	20603503	20603504	954
chr3L	20607969	20607970	699
chr3L	20608981	20608982	860
chr3L	20610147	20610148	768
chr3L	20612009	20612010	603
chr3L	20612887	20612888	308
chr3L	20614650	20614651	642
chr3L	20615467	20615468	471
chr3L	20616637	20616638	463
chr3L	20619337	20619338	248
chr3L	20638175	20638176	451
chr3L	20639298	20639299	1173
chr3L	20718178	20718179	441
chr3L	20732072	20732073	669
chr3L	20733109	20733110	635
chr3L	20734267	20734268	1186
chr3L	20735974	20735975	606
chr3L	20741299	20741300	544
chr3L	20743129	20743130	502
chr3L	20774056	20774057	596
chr3L	20775134	20775135	951
chr3L	20781306	20781307	298
chr3L	20782619	20782620	418
chr3L	20790026	20790027	1133
chr3L	20802918	20802919	1443
chr3L	20811111	20811112	250
chr3L	20812520	20812521	475
chr3L	20823741	20823742	473
chr3L	20829902	20829903	819
chr3L	20831211	20831212	1045
chr3L	20845552	20845553	269
chr3L	20846554	20846555	850
chr3L	20847430	20847431	299
chr3L	20849912	20849913	332
chr3L	20850688	20850689	399
chr3L	20852225	20852226	741
chr3L	20853457	20853458	222
chr3L	20854984	20854985	666
chr3L	20855896	20855897	379
chr3L	20857133	20857134	610
chr3L	20859252	20859253	2111
chr3L	20861627	20861628	1688
chr3L	20864481	20864482	1370
chr3L	20867560	20867561	756
chr3L	20868627	20868628	932
chr3L	20870010	20870011	234
chr3L	20871061	20871062	429
chr3L	20872203	20872204	699
chr3L	20873663	20873664	1207
chr3L	20876439	20876440	1221
chr3L	20878324	20878325	1420
chr3L	20880989	20880990	654
chr3L	20883443	20883444	906
chr3L	20930070	20930071	727
chr3L	20932741	20932742	2477
chr3L	20935003	20935004	545
chr3L	20936359	20936360	1425
chr3L	20938609	20938610	2626
chr3L	20941033	20941034	1646
chr3L	20942870	20942871	640
chr3L	20945086	20945087	980
chr3L	20958571	20958572	853
chr3L	20959326	20959327	244
chr3L	20964373	20964374	1663
chr3L	20968384	20968385	828
chr3L	20969556	20969557	456
chr3L	20972416	20972417	969
chr3L	20973606	20973607	515
chr3L	21000105	21000106	1755
chr3L	21001607	21001608	432
chr3L	21008886	21008887	3243
chr3L	21011398	21011399	575
chr3L	21014408	21014409	508
chr3L	21024766	21024767	518
chr3L	21037005	21037006	1158
chr3L	21038397	21038398	423
chr3L	21040783	21040784	388
chr3L	21042144	21042145	1556
chr3L	21044633	21044634	2948
chr3L	21046700	21046701	632
chr3L	21049751	21049752	1002
chr3L	21050654	21050655	237
chr3L	21051139	21051140	249
chr3L	21051995	21051996	853
chr3L	21053655	21053656	461
chr3L	21054359	21054360	458
chr3L	21055691	21055692	1607
chr3L	21061282	21061283	371
chr3L	21062614	21062615	1752
chr3L	21064427	21064428	1059
chr3L	21068951	21068952	481
chr3L	21072104	21072105	753
chr3L	21076934	21076935	837
chr3L	21078184	21078185	759
chr3L	21079343	21079344	495
chr3L	21080318	21080319	1034
chr3L	21083319	21083320	1387
chr3L	21084627	21084628	351
chr3L	21085241	21085242	253
chr3L	21090248	21090249	950
chr3L	21092692	21092693	687
chr3L	21097412	21097413	3602
chr3L	21101784	21101785	871
chr3L	21102770	21102771	508
chr3L	21103552	21103553	586
chr3L	21104407	21104408	499
chr3L	21107334	21107335	2544
chr3L	21109344	21109345	310
chr3L	21110015	21110016	449
chr3L	21111157	21111158	524
chr3L	21112496	21112497	1388
chr3L	21115076	21115077	643
chr3L	21117092	21117093	1162
chr3L	21126658	21126659	655
chr3L	21127758	21127759	588
chr3L	21128934	21128935	397
chr3L	21137524	21137525	235
chr3L	21138899	21138900	1400
chr3L	21140566	21140567	743
chr3L	21144232	21144233	435
chr3L	21147367	21147368	1056
chr3L	21149278	21149279	220
chr3L	21149762	21149763	278
chr3L	21151716	21151717	279
chr3L	21157580	21157581	561
chr3L	21158689	21158690	1171
chr3L	21161327	21161328	235
chr3L	21162352	21162353	563
chr3L	21163691	21163692	461
chr3L	21165859	21165860	358
chr3L	21167343	21167344	388
chr3L	21169315	21169316	320
chr3L	21170169	21170170	595
chr3L	21178991	21178992	501
chr3L	21180262	21180263	515
chr3L	21181105	21181106	445
chr3L	21186578	21186579	601
chr3L	21187429	21187430	270
chr3L	21190659	21190660	878
chr3L	21192177	21192178	289
chr3L	21201561	21201562	513
chr3L	21211759	21211760	436
chr3L	21212410	21212411	296
chr3L	21221355	21221356	377
chr3L	21222249	21222250	268
chr3L	21228262	21228263	981
chr3L	21230631	21230632	218
chr3L	21231135	21231136	363
chr3L	21232187	21232188	1279
chr3L	21233362	21233363	422
chr3L	21234687	21234688	865
chr3L	21236439	21236440	883
chr3L	21242837	21242838	898
chr3L	21251905	21251906	1206
chr3L	21253926	21253927	2258
chr3L	21255586	21255587	407
chr3L	21256708	21256709	1167
chr3L	21260679	21260680	759
chr3L	21262506	21262507	1892
chr3L	21264160	21264161	891
chr3L	21273671	21273672	1248
chr3L	21275030	21275031	898
chr3L	21283534	21283535	281
chr3L	21287221	21287222	568
chr3L	21288429	21288430	567
chr3L	21303291	21303292	423
chr3L	21321125	21321126	708
chr3L	21326314	21326315	295
chr3L	21329695	21329696	352
chr3L	21331286	21331287	478
chr3L	21339855	21339856	1061
chr3L	21342335	21342336	800
chr3L	21352759	21352760	292
chr3L	21358994	21358995	307
chr3L	21384627	21384628	1657
chr3L	21387835	21387836	437
chr3L	21390130	21390131	591
chr3L	21391901	21391902	612
chr3L	21393097	21393098	1287
chr3L	21394865	21394866	1073
chr3L	21396376	21396377	294
chr3L	21397508	21397509	221
chr3L	21400213	21400214	462
chr3L	21401350	21401351	1036
chr3L	21402349	21402350	212
chr3L	21408430	21408431	227
chr3L	21408985	21408986	366
chr3L	21409624	21409625	357
chr3L	21411536	21411537	1081
chr3L	21415822	21415823	1274
chr3L	21416949	21416950	561
chr3L	21418507	21418508	619
chr3L	21426484	21426485	227
chr3L	21430049	21430050	351
chr3L	21430882	21430883	430
chr3L	21436108	21436109	411
chr3L	21443947	21443948	524
chr3L	21486275	21486276	559
chr3L	21513504	21513505	466
chr3L	21518518	21518519	679
chr3L	21519608	21519609	570
chr3L	21525721	21525722	252
chr3L	21550249	21550250	507
chr3L	21551410	21551411	506
chr3L	21553309	21553310	272
chr3L	21587613	21587614	306
chr3L	21588440	21588441	446
chr3L	21589714	21589715	558
chr3L	21591175	21591176	306
chr3L	21592941	21592942	256
chr3L	21596368	21596369	569
chr3L	21603396	21603397	538
chr3L	21606740	21606741	845
chr3L	21609307	21609308	1171
chr3L	21610478	21610479	484
chr3L	21615889	21615890	367
chr3L	21618930	21618931	490
chr3L	21623235	21623236	617
chr3L	21632348	21632349	1027
chr3L	21648089	21648090	752
chr3L	21651533	21651534	2765
chr3L	21654249	21654250	1632
chr3L	21655731	21655732	810
chr3L	21656898	21656899	324
chr3L	21661207	21661208	856
chr3L	21664257	21664258	321
chr3L	21675705	21675706	431
chr3L	21681236	21681237	238
chr3L	21695389	21695390	803
chr3L	21697461	21697462	546
chr3L	21698584	21698585	1266
chr3L	21701686	21701687	383
chr3L	21703113	21703114	1232
chr3L	21727420	21727421	545
chr3L	21747414	21747415	484
chr3L	21756036	21756037	418
chr3L	21764865	21764866	203
chr3L	21811867	21811868	499
chr3L	21826779	21826780	533
chr3L	21834125	21834126	406
chr3L	21852334	21852335	415
chr3L	21854150	21854151	274
chr3L	21855211	21855212	429
chr3L	21861187	21861188	204
chr3L	21861980	21861981	440
chr3L	21864887	21864888	234
chr3L	21866618	21866619	461
chr3L	21874575	21874576	367
chr3L	21877044	21877045	273
chr3L	21881954	21881955	341
chr3L	21891764	21891765	294
chr3L	21892961	21892962	608
chr3L	21894224	21894225	213
chr3L	21896418	21896419	422
chr3L	21899853	21899854	594
chr3L	21902530	21902531	338
chr3L	21906312	21906313	627
chr3L	21908075	21908076	613
chr3L	21910491	21910492	1692
chr3L	21912654	21912655	519
chr3L	21913611	21913612	607
chr3L	21915204	21915205	390
chr3L	21917091	21917092	433
chr3L	21917908	21917909	496
chr3L	21918791	21918792	347
chr3L	21922268	21922269	426
chr3L	21929787	21929788	1253
chr3L	21955873	21955874	437
chr3L	21963660	21963661	529
chr3L	21967405	21967406	473
chr3L	21973172	21973173	446
chr3L	21974105	21974106	721
chr3L	21976557	21976558	272
chr3L	21977295	21977296	465
chr3L	21981682	21981683	802
chr3L	22046144	22046145	217
chr3L	22047636	22047637	304
chr3L	22143325	22143326	401
chr3L	22145573	22145574	259
chr3L	22146460	22146461	583
chr3L	22148109	22148110	424
chr3L	22151092	22151093	3602
chr3L	22154029	22154030	586
chr3L	22155977	22155978	209
chr3L	22156891	22156892	913
chr3L	22162243	22162244	864
chr3L	22164339	22164340	650
chr3L	22165276	22165277	279
chr3L	22178773	22178774	483
chr3L	22179636	22179637	718
chr3L	22189138	22189139	425
chr3L	22195284	22195285	492
chr3L	22196495	22196496	681
chr3L	22202750	22202751	1213
chr3L	22208673	22208674	838
chr3L	22210432	22210433	323
chr3L	22214189	22214190	236
chr3L	22215093	22215094	249
chr3L	22215700	22215701	221
chr3L	22216959	22216960	947
chr3L	22219469	22219470	446
chr3L	22220905	22220906	582
chr3L	22226528	22226529	203
chr3L	22227800	22227801	385
chr3L	22238832	22238833	356
chr3L	22240488	22240489	519
chr3L	22282148	22282149	306
chr3L	22308650	22308651	673
chr3L	22310961	22310962	785
chr3L	22313528	22313529	1103
chr3L	22315196	22315197	380
chr3L	22325061	22325062	1061
chr3L	22327091	22327092	1033
chr3L	22328807	22328808	604
chr3L	22335217	22335218	683
chr3L	22338996	22338997	1034
chr3L	22340653	22340654	420
chr3L	22344016	22344017	523
chr3L	22347304	22347305	680
chr3L	22352670	22352671	636
chr3L	22354371	22354372	815
chr3L	22355722	22355723	1020
chr3L	22358343	22358344	771
chr3L	22362941	22362942	586
chr3L	22367790	22367791	750
chr3L	22370717	22370718	387
chr3L	22373199	22373200	1347
chr3L	22374958	22374959	1743
chr3L	22377921	22377922	3597
chr3L	22380673	22380674	345
chr3L	22381855	22381856	1131
chr3L	22383711	22383712	1871
chr3L	22387977	22387978	4710
chr3L	22400347	22400348	681
chr3L	22401430	22401431	492
chr3L	22404314	22404315	2866
chr3L	22574411	22574412	516
chr3L	22585983	22585984	316
chr3L	22589498	22589499	898
chr3L	22590820	22590821	730
chr3L	22592180	22592181	1124
chr3L	22593811	22593812	1166
chr3L	22595557	22595558	1374
chr3L	22597474	22597475	810
chr3L	22599451	22599452	667
chr3L	22602165	22602166	1184
chr3L	22603623	22603624	519
chr3L	22610035	22610036	349
chr3L	22611007	22611008	1039
chr3L	22612190	22612191	301
chr3L	22613504	22613505	1097
chr3L	22614827	22614828	484
chr3L	22616043	22616044	338
chr3L	22624330	22624331	731
chr3L	22625604	22625605	401
chr3L	22627908	22627909	447
chr3L	22630809	22630810	337
chr3L	22631790	22631791	351
chr3L	22633910	22633911	1019
chr3L	22666294	22666295	696
chr3L	22667500	22667501	1164
chr3L	22671365	22671366	531
chr3L	22674036	22674037	337
chr3L	22675144	22675145	475
chr3L	22676771	22676772	230
chr3L	22677919	22677920	263
chr3L	22716134	22716135	810
chr3L	22718907	22718908	359
chr3L	22723281	22723282	599
chr3L	22725393	22725394	340
chr3L	22737042	22737043	1026
chr3L	22743481	22743482	362
chr3L	22747044	22747045	574
chr3L	22750526	22750527	651
chr3L	22752304	22752305	1769
chr3L	22767781	22767782	731
chr3L	22768933	22768934	1128
chr3L	22771090	22771091	1148
chr3L	22780235	22780236	278
chr3L	22786732	22786733	272
chr3L	22790479	22790480	269
chr3L	22792387	22792388	235
chr3L	22797167	22797168	352
chr3L	22800533	22800534	687
chr3L	22811310	22811311	212
chr3L	22819937	22819938	347
chr3L	22820741	22820742	827
chr3L	22826795	22826796	690
chr3L	22827848	22827849	401
chr3L	22828805	22828806	494
chr3L	22831011	22831012	1135
chr3L	22882745	22882746	339
chr3L	22886535	22886536	1718
chr3L	22890909	22890910	717
chr3L	23003001	23003002	507
chr3L	23004753	23004754	498
chr3L	23005509	23005510	495
chr3L	23009905	23009906	214
chr3L	23016467	23016468	239
chr3L	23020231	23020232	233
chr3L	23021350	23021351	345
chr3L	23027849	23027850	432
chr3L	23177222	23177223	521
chr3L	23178287	23178288	269
chr3L	23178982	23178983	275
chr3L	23180641	23180642	248
chr3L	23184782	23184783	210
chr3L	23208135	23208136	637
chr3L	23213762	23213763	272
chr3L	23218067	23218068	374
chr3L	23220205	23220206	394
chr3L	23226314	23226315	510
chr3L	23238184	23238185	282
chr3L	23246387	23246388	245
chr3L	23270476	23270477	224
chr3L	23571887	23571888	323
chr3L	23601432	23601433	403
chr3L	23634560	23634561	494
chr3L	23642003	23642004	368
chr3L	23656557	23656558	333
chr3L	23658134	23658135	235
chr3L	23662630	23662631	270
chr3L	23747254	23747255	209
chr3L	23842741	23842742	747
chr3L	23843813	23843814	348
chr3L	23845502	23845503	717
chr3L	23848424	23848425	419
chr3L	23852025	23852026	995
chr3L	23854514	23854515	937
chr3L	23855750	23855751	973
chr3L	23857609	23857610	208
chr3L	23868090	23868091	782
chr3L	23869107	23869108	337
chr3L	23870509	23870510	268
chr3L	23872092	23872093	358
chr3L	23872935	23872936	239
chr3L	23876562	23876563	487
chr3L	23877453	23877454	240
chr3L	23879708	23879709	1168
chr3L	23886068	23886069	317
chr3L	23888000	23888001	412
chr3L	23891849	23891850	718
chr3L	23892938	23892939	410
chr3L	23894577	23894578	386
chr3L	23895396	23895397	276
chr3L	23906215	23906216	584
chr3L	23913477	23913478	544
chr3L	23914165	23914166	289
chr3L	23915383	23915384	281
chr3L	23930822	23930823	292
chr3L	23932306	23932307	458
chr3L	23933387	23933388	673
chr3L	23935201	23935202	837
chr3L	23937902	23937903	716
chr3L	23938867	23938868	287
chr3L	23940757	23940758	289
chr3L	23949365	23949366	358
chr3L	23953010	23953011	514
chr3L	23954948	23954949	254
chr3L	23957427	23957428	218
chr3L	23959866	23959867	264
chr3L	23961967	23961968	414
chr3L	23963974	23963975	355
chr3L	23966238	23966239	327
chr3L	23969102	23969103	500
chr3L	23978154	23978155	334
chr3L	24029313	24029314	339
chr3L	24031110	24031111	516
chr3L	24032500	24032501	423
chr3L	24034698	24034699	1040
chr3L	24075960	24075961	381
chr3L	24077758	24077759	433
chr3L	24078422	24078423	481
chr3L	24080309	24080310	746
chr3L	24083115	24083116	499
chr3L	24084664	24084665	479
chr3L	24086468	24086469	204
chr3L	24088438	24088439	298
chr3L	24094856	24094857	205
chr3L	24105367	24105368	339
chr3L	24106839	24106840	336
chr3L	24108859	24108860	989
chr3L	24111780	24111781	736
chr3L	24115338	24115339	422
chr3L	24117928	24117929	341
chr3L	24118546	24118547	236
chr3L	24122017	24122018	310
chr3L	24123018	24123019	403
chr3L	24124434	24124435	362
chr3L	24125311	24125312	791
chr3L	24126317	24126318	255
chr3L	24129479	24129480	337
chr3L	24130379	24130380	321
chr3L	24131953	24131954	535
chr3L	24144658	24144659	215
chr3L	24147014	24147015	287
chr3L	24147704	24147705	316
chr3L	24148600	24148601	304
chr3L	24149879	24149880	441
chr3L	24151163	24151164	229
chr3L	24152304	24152305	558
chr3L	24154276	24154277	322
chr3L	24156418	24156419	647
chr3L	24157785	24157786	209
chr3L	24159084	24159085	234
chr3L	24159720	24159721	234
chr3L	24163883	24163884	375
chr3L	24164906	24164907	256
chr3L	24177611	24177612	228
chr3L	24179868	24179869	299
chr3L	24181281	24181282	633
chr3L	24194757	24194758	357
chr3L	24204752	24204753	600
chr3L	24205611	24205612	506
chr3L	24206603	24206604	578
chr3L	24212028	24212029	333
chr3L	24212821	24212822	274
chr3L	24216150	24216151	286
chr3L	24216874	24216875	308
chr3L	24226198	24226199	1050
chr3L	24228336	24228337	486
chr3L	24231316	24231317	552
chr3L	24233922	24233923	660
chr3L	24234807	24234808	300
chr3L	24236755	24236756	2118
chr3L	24240658	24240659	314
chr3L	24249460	24249461	249
chr3L	24251099	24251100	372
chr3L	24252228	24252229	308
chr3L	24252939	24252940	438
chr3L	24262174	24262175	333
chr3L	24264490	24264491	598
chr3L	24270436	24270437	677
chr3L	24271399	24271400	210
chr3L	24271922	24271923	378
chr3L	24280515	24280516	370
chr3L	24293321	24293322	230
chr3L	24298035	24298036	476
chr3L	24327349	24327350	320
chr3L	24329956	24329957	327
chr3L	24330865	24330866	393
chr3L	24331515	24331516	238
chr3L	24335239	24335240	1032
chr3L	24337023	24337024	799
chr3L	24347386	24347387	461
chr3L	24349052	24349053	513
chr3L	24352929	24352930	283
chr3L	24373799	24373800	312
chr3L	24386997	24386998	378
chr3L	24389004	24389005	263
chr3L	24392896	24392897	275
chr3L	24540550	24540551	396
chr3R	4176523	4176524	285
chr3R	4223266	4223267	210
chr3R	4408302	4408303	433
chr3R	4413622	4413623	478
chr3R	4457071	4457072	475
chr3R	4460637	4460638	320
chr3R	4467262	4467263	503
chr3R	4476732	4476733	582
chr3R	4495909	4495910	394
chr3R	4498800	4498801	330
chr3R	4499982	4499983	335
chr3R	4507597	4507598	499
chr3R	4510558	4510559	503
chr3R	4512354	4512355	289
chr3R	4522387	4522388	424
chr3R	4523578	4523579	1227
chr3R	4529116	4529117	319
chr3R	4531923	4531924	246
chr3R	4536508	4536509	937
chr3R	4537735	4537736	599
chr3R	4544469	4544470	1107
chr3R	4545892	4545893	465
chr3R	4547374	4547375	880
chr3R	4548501	4548502	425
chr3R	4549882	4549883	974
chr3R	4551564	4551565	526
chr3R	4554412	4554413	431
chr3R	4598443	4598444	566
chr3R	4613646	4613647	372
chr3R	4617655	4617656	245
chr3R	4620164	4620165	691
chr3R	4621358	4621359	980
chr3R	4623036	4623037	669
chr3R	4630656	4630657	392
chr3R	4651038	4651039	599
chr3R	4656007	4656008	561
chr3R	4663321	4663322	296
chr3R	4664885	4664886	1008
chr3R	4666893	4666894	751
chr3R	4668186	4668187	582
chr3R	4671520	4671521	240
chr3R	4672557	4672558	307
chr3R	4682972	4682973	568
chr3R	4685088	4685089	359
chr3R	4687851	4687852	660
chr3R	4689021	4689022	439
chr3R	4692110	4692111	856
chr3R	4692951	4692952	215
chr3R	4695641	4695642	1022
chr3R	4697037	4697038	569
chr3R	4698075	4698076	765
chr3R	4699252	4699253	967
chr3R	4700649	4700650	217
chr3R	4703931	4703932	1052
chr3R	4707196	4707197	472
chr3R	4723355	4723356	615
chr3R	4725235	4725236	582
chr3R	4725914	4725915	298
chr3R	4729648	4729649	576
chr3R	4743168	4743169	410
chr3R	4744492	4744493	208
chr3R	4745277	4745278	311
chr3R	4745739	4745740	206
chr3R	4751803	4751804	501
chr3R	4755128	4755129	248
chr3R	4758178	4758179	469
chr3R	4759238	4759239	742
chr3R	4763556	4763557	491
chr3R	4769883	4769884	530
chr3R	4793173	4793174	348
chr3R	4796127	4796128	508
chr3R	4800518	4800519	509
chr3R	4854419	4854420	331
chr3R	4858191	4858192	523
chr3R	4860585	4860586	1080
chr3R	4863837	4863838	662
chr3R	4864794	4864795	306
chr3R	4868520	4868521	689
chr3R	4877480	4877481	534
chr3R	4913705	4913706	415
chr3R	4916190	4916191	846
chr3R	4917640	4917641	1154
chr3R	4919600	4919601	944
chr3R	4921466	4921467	278
chr3R	4922511	4922512	592
chr3R	4925173	4925174	387
chr3R	4930298	4930299	483
chr3R	4931784	4931785	497
chr3R	4933006	4933007	402
chr3R	4933625	4933626	407
chr3R	4937872	4937873	527
chr3R	4939018	4939019	609
chr3R	4942786	4942787	400
chr3R	4943957	4943958	877
chr3R	4951013	4951014	663
chr3R	4959623	4959624	204
chr3R	4987459	4987460	630
chr3R	4989610	4989611	2231
chr3R	4991728	4991729	1018
chr3R	4993052	4993053	1157
chr3R	4995439	4995440	1017
chr3R	4998620	4998621	4534
chr3R	5001757	5001758	823
chr3R	5017156	5017157	624
chr3R	5018031	5018032	313
chr3R	5018866	5018867	736
chr3R	5080397	5080398	420
chr3R	5081080	5081081	538
chr3R	5152483	5152484	413
chr3R	5153591	5153592	324
chr3R	5154602	5154603	475
chr3R	5156411	5156412	423
chr3R	5161575	5161576	255
chr3R	5163052	5163053	1802
chr3R	5167319	5167320	580
chr3R	5168530	5168531	720
chr3R	5171519	5171520	640
chr3R	5176375	5176376	538
chr3R	5177749	5177750	581
chr3R	5180857	5180858	491
chr3R	5183177	5183178	1120
chr3R	5184964	5184965	366
chr3R	5185923	5185924	1050
chr3R	5187242	5187243	383
