ID	HYB_2_Z30_downsamp	HYB_2_ZHR_downsamp	HYB_1_Z30_downsamp	HYB_1_ZHR_downsamp	Z30_2_downsamp	Z30_1_downsamp	ZHR_3_downsamp	ZHR_1_downsamp	chrom	start	end	ZHR_1	ZHR_3	Z30_1	Z30_2	HYB_1_ZHR	HYB_2_ZHR	HYB_1_Z30	HYB_2_Z30
4936	244	283	434	530	313	319	539	534	chr3R	13794616	13794836	850	1813	889	313	1266	996	784	561
4938	22	36	44	56	36	33	94	75	chr3R	13808083	13808323	112	321	77	36	143	111	102	61
4939	9	7	4	11	3	4	11	7	chr3R	13812003	13812243	8	25	17	3	14	11	21	19
494	2	6	1	3	3	3	7	4	chrX	6380649	6380989	6	20	7	3	11	7	14	8
4940	206	209	240	265	282	307	217	281	chr3R	13812891	13813091	471	776	788	282	608	511	566	490
4941	5	4	4	9	1	2	13	9	chr3R	13815671	13815911	11	39	6	1	11	11	17	10
4942	2	2	2	7	4	3	7	3	chr3R	13817937	13818197	3	17	8	4	12	5	5	4
4943	6	7	12	10	6	11	14	12	chr3R	13824716	13824956	19	50	25	6	28	30	15	18
4944	2	6	27	35	6	10	14	20	chr3R	13826421	13826801	31	62	24	6	82	57	25	11
4945	3	12	8	12	7	7	16	13	chr3R	13831780	13832070	19	49	17	7	30	19	22	13
4946	7	8	8	7	7	4	8	7	chr3R	13832400	13832660	12	24	13	7	18	13	15	13
4947	14	13	22	22	3	3	15	15	chr3R	13833950	13834180	20	51	12	3	47	49	25	30
4948	18	30	22	20	27	35	14	14	chr3R	13847799	13848009	21	53	93	27	45	47	70	50
4949	10	4	9	10	1	2	8	3	chr3R	13854488	13854738	7	17	9	1	23	28	10	18
4950	10	14	7	5	10	4	10	13	chr3R	13856878	13857238	21	42	20	10	12	22	26	27
4951	4	4	4	7	6	6	9	11	chr3R	13858217	13858427	17	20	19	6	13	8	9	27
4952	14	14	20	12	7	7	7	8	chr3R	13858877	13859127	16	39	14	7	26	33	34	29
4953	12	13	11	8	13	8	9	2	chr3R	13860664	13860895	3	29	25	13	23	22	24	25
4954	25	21	35	53	35	29	57	38	chr3R	13862128	13862368	57	168	89	35	125	81	65	55
4955	5	1	3	2	4	5	4	2	chr3R	13863818	13864018	4	30	11	4	13	12	10	11
4960	3	1	10	3	6	6	2	4	chr3R	13894139	13894419	6	9	12	6	5	21	5	7
4961	19	15	32	29	29	29	39	67	chr3R	13903496	13903736	98	135	74	29	80	71	70	65
4963	9	15	14	15	4	15	12	7	chr3R	13910615	13910945	12	33	37	4	43	33	33	23
4964	9	3	2	3	2	1	6	2	chr3R	13919285	13919605	3	23	4	2	5	15	9	13
4965	343	369	371	406	302	429	273	326	chr3R	13922205	13922565	507	979	1158	302	911	853	962	816
4966	2	1	1	5	2	1	1	3	chr3R	13927389	13927599	3	11	3	2	10	5	1	4
4967	5	3	9	3	4	3	16	4	chr3R	13929069	13929359	6	35	6	4	11	19	4	7
4969	118	109	185	145	94	120	199	155	chr3R	13939109	13939489	251	669	349	94	402	410	299	295
497	2	1	2	4	2	4	6	2	chrX	6403004	6403234	6	14	7	2	6	6	4	2
4970	239	200	421	382	194	288	138	194	chr3R	13941799	13942059	319	484	828	194	924	947	582	635
4971	10	8	8	8	7	9	7	8	chr3R	13945329	13945739	13	27	18	7	16	25	22	24
4972	14	12	21	28	25	16	12	19	chr3R	13948990	13949290	29	58	48	25	50	45	35	40
4973	6	1	7	4	3	7	5	8	chr3R	13950570	13950780	14	20	21	3	13	15	9	12
4974	8	6	26	12	4	2	11	3	chr3R	13956030	13956330	6	53	8	4	34	45	17	16
4975	9	14	12	8	10	17	6	4	chr3R	13974219	13974469	14	28	28	10	27	24	39	27
4977	18	11	17	30	12	9	11	2	chr3R	13991654	13991865	5	36	21	12	66	43	40	28
4978	90	119	162	179	243	153	227	228	chr3R	14002610	14002820	367	781	406	243	449	368	311	241
4979	186	150	213	208	237	231	192	242	chr3R	14031902	14032132	411	730	638	237	499	472	378	407
4981	7	3	12	21	6	8	20	7	chr3R	14040976	14041286	12	64	13	6	43	31	9	21
4982	3	11	12	15	6	5	15	7	chr3R	14042006	14042226	13	42	10	6	31	23	25	13
4984	18	18	26	35	39	21	67	51	chr3R	14044443	14044703	88	216	54	39	86	69	40	46
4985	3	2	3	3	2	2	2	8	chr3R	14055130	14055330	8	12	8	2	8	11	3	13
4986	7	3	10	4	2	4	11	5	chr3R	14055430	14055760	11	32	16	2	13	23	4	16
4988	15	6	15	9	16	13	20	8	chr3R	14077211	14077411	18	85	31	16	19	35	25	41
4989	9	4	4	3	2	1	3	2	chr3R	14110161	14110371	5	10	7	2	7	8	14	14
499	2	3	2	2	2	5	3	3	chrX	6412693	6412893	4	6	6	2	2	3	5	7
4990	13	10	17	17	32	22	12	10	chr3R	14116681	14117041	22	40	43	32	52	37	37	32
4991	8	6	10	11	2	8	8	12	chr3R	14118553	14118803	26	45	23	2	22	26	15	17
4992	10	4	10	8	7	7	3	9	chr3R	14120513	14120882	14	21	18	7	14	20	8	20
4993	88	129	106	148	109	92	82	106	chr3R	14122332	14122662	154	318	224	109	339	249	339	244
4994	7	4	5	2	4	5	5	13	chr3R	14126682	14126912	16	17	19	4	2	17	8	17
4996	9	14	3	1	8	13	3	3	chr3R	14135085	14135325	4	12	30	8	6	9	31	20
4998	2	7	2	10	9	8	9	4	chr3R	14135885	14136125	6	23	11	9	15	4	14	13
50	27	32	25	33	30	43	22	41	chrX	4635631	4635841	73	76	99	30	70	60	67	73
5000	3	3	7	4	2	3	11	2	chr3R	14146355	14146615	5	21	9	2	9	16	10	11
5003	2	4	5	2	1	2	11	7	chr3R	14156295	14156535	10	32	9	1	4	13	14	11
5004	12	7	13	7	14	6	11	14	chr3R	14159527	14160047	19	43	17	14	17	23	16	16
5005	6	3	6	5	1	1	2	3	chr3R	14163446	14163806	7	10	5	1	7	12	10	10
5007	3	2	9	12	2	7	8	5	chr3R	14224987	14225277	10	34	15	2	17	20	9	8
5008	3	6	7	4	2	2	4	4	chr3R	14230587	14230837	5	13	7	2	10	14	10	9
501	3	8	4	4	4	3	7	11	chrX	6426863	6427183	14	24	9	4	7	17	13	12
5010	13	7	21	19	5	8	12	20	chr3R	14262964	14263184	31	41	30	5	50	42	21	28
5012	101	121	112	117	122	133	91	102	chr3R	14282312	14282692	163	315	364	122	267	246	315	251
5013	11	9	13	8	8	5	7	8	chr3R	14290750	14290990	16	29	20	8	20	24	25	19
5014	13	10	17	23	7	7	16	9	chr3R	14294159	14294408	15	49	14	7	57	42	20	29
5016	9	6	5	5	3	3	12	3	chr3R	14300889	14301139	6	42	12	3	9	13	18	19
5017	13	13	9	13	14	16	18	8	chr3R	14303008	14303258	11	53	31	14	28	21	29	33
5020	6	3	41	41	16	9	18	23	chr3R	14351314	14351554	35	66	23	16	91	79	13	12
5022	54	43	44	51	89	60	99	119	chr3R	14354092	14354383	186	351	143	89	132	110	114	123
5023	32	33	51	52	21	31	30	27	chr3R	14376566	14376886	42	102	100	21	118	102	77	77
5026	49	70	65	81	49	53	74	64	chr3R	14391337	14391777	96	249	167	49	163	134	176	118
5027	1	7	3	5	10	4	12	13	chr3R	14393787	14394007	20	33	8	10	9	5	18	6
5028	36	34	46	45	34	35	43	50	chr3R	14399420	14399640	90	149	87	34	110	96	87	94
5029	11	18	7	16	8	13	14	6	chr3R	14414451	14414691	10	51	32	8	32	30	26	29
5030	32	24	36	26	38	35	28	26	chr3R	14417951	14418222	45	95	92	38	81	100	64	84
5033	57	78	121	154	70	53	184	125	chr3R	14435341	14435750	201	654	146	70	330	256	182	152
5034	14	34	13	43	40	12	75	68	chr3R	14442596	14442956	114	292	28	40	105	36	99	46
5035	19	17	22	12	30	22	26	35	chr3R	14450680	14450889	52	73	59	30	34	48	44	52
5036	5	13	22	6	16	9	11	6	chr3R	14454589	14454799	15	46	32	16	13	40	28	15
5037	9	7	14	7	9	3	10	5	chr3R	14455640	14455850	7	39	6	9	18	29	28	20
5038	8	6	5	7	6	2	1	7	chr3R	14456580	14456802	11	7	9	6	14	15	19	14
5039	13	6	10	10	4	7	13	18	chr3R	14457932	14458167	24	40	11	4	22	20	19	23
5041	8	6	10	6	8	6	14	13	chr3R	14479142	14479352	14	39	14	8	14	18	16	19
5042	19	14	16	14	10	7	12	12	chr3R	14480002	14480302	16	53	22	10	36	38	31	39
5043	9	5	2	2	10	15	6	10	chr3R	14489049	14489299	15	14	45	10	10	7	20	28
5046	13	2	8	7	2	2	13	8	chr3R	14509178	14509398	14	30	4	2	13	13	12	21
5049	3	1	12	6	5	9	11	8	chr3R	14525402	14525652	13	34	22	5	12	24	6	6
5051	9	4	4	4	8	4	4	10	chr3R	14544183	14544473	11	14	12	8	10	17	21	19
5052	1	3	5	5	4	6	1	4	chr3R	14552987	14553257	6	13	10	4	10	14	10	14
5054	38	29	25	33	46	39	40	62	chr3R	14568627	14569117	98	138	111	46	82	65	88	75
5057	5	3	8	4	8	2	10	6	chr3R	14597971	14598191	8	23	17	8	12	17	16	12
5058	5	9	9	2	7	7	10	9	chr3R	14606540	14606740	26	29	17	7	7	14	14	11
5061	11	6	30	30	9	18	32	16	chr3R	14623323	14623653	34	112	42	9	77	73	23	29
5062	5	5	9	7	6	4	6	7	chr3R	14634929	14635160	12	24	11	6	11	16	9	11
5063	12	10	11	14	11	6	20	18	chr3R	14642100	14642310	27	44	25	11	33	23	22	22
5064	112	84	112	97	73	109	90	77	chr3R	14656350	14656570	131	292	276	73	236	248	195	239
5065	71	51	51	56	59	63	66	60	chr3R	14656930	14657170	93	238	177	59	148	147	156	162
5066	19	11	19	11	9	14	22	17	chr3R	14662170	14662680	26	63	41	9	26	43	26	55
5068	23	47	77	101	18	23	86	52	chr3R	14673505	14673767	86	311	60	18	234	166	91	66
5069	2	7	8	10	3	3	8	9	chr3R	14674146	14674396	13	22	10	3	19	15	15	12
507	5	5	7	4	4	5	9	12	chrX	6456160	6456810	15	34	17	4	14	15	12	12
5070	14	11	14	11	12	9	9	12	chr3R	14678788	14679098	20	36	30	12	29	39	23	31
5071	22	20	17	20	17	30	16	22	chr3R	14684406	14684646	32	54	69	17	54	32	68	43
5073	3	5	6	8	2	2	5	3	chr3R	14708794	14709054	7	20	11	2	20	10	11	8
5074	18	10	11	3	14	12	20	18	chr3R	14709555	14709796	28	61	33	14	14	23	27	31
5075	290	343	341	368	396	404	416	450	chr3R	14716433	14716713	758	1451	1100	396	873	791	934	715
5076	27	24	53	30	17	15	31	16	chr3R	14717483	14717773	23	134	50	17	68	115	61	62
5077	34	30	24	46	24	27	44	37	chr3R	14724559	14724839	49	149	80	24	124	73	76	87
5078	6	6	3	2	8	3	6	2	chr3R	14727712	14727982	4	18	6	8	7	14	12	14
5079	78	75	223	223	45	55	127	100	chr3R	14748920	14749140	175	433	169	45	517	447	204	168
508	12	13	7	9	10	8	14	15	chrX	6457831	6458041	21	39	18	10	27	28	24	26
5080	86	54	78	67	63	49	77	44	chr3R	14749720	14750007	87	269	124	63	150	167	159	184
5081	16	9	15	18	14	15	13	12	chr3R	14753763	14754053	24	44	36	14	40	25	30	30
5083	14	13	9	8	7	4	15	24	chr3R	14762355	14762625	33	57	16	7	21	15	40	25
5085	6	2	9	8	11	4	11	1	chr3R	14800020	14800220	6	29	16	11	19	18	6	13
5086	8	7	12	6	4	8	10	16	chr3R	14815359	14815579	22	22	19	4	14	24	16	19
5088	142	149	170	183	278	269	177	239	chr3R	14818109	14818309	368	602	761	278	450	421	388	376
509	23	7	15	6	4	1	3	10	chrX	6458873	6459373	11	14	6	4	18	27	18	33
5090	52	68	68	62	49	77	57	37	chr3R	14823089	14823289	65	184	183	49	163	164	179	109
5091	6	5	13	6	16	9	13	10	chr3R	14826701	14826951	22	42	20	16	16	23	18	18
5093	2	2	3	5	2	2	3	2	chr3R	14849431	14849641	4	11	8	2	10	6	8	9
5096	7	3	19	13	3	7	26	32	chr3R	14902956	14903186	45	81	12	3	21	34	8	15
5098	10	7	19	20	1	11	6	7	chr3R	14920377	14920647	12	28	27	1	35	43	21	24
5099	6	3	4	1	6	3	4	6	chr3R	14925646	14925916	8	19	9	6	8	9	8	12
5100	5	2	8	7	4	4	6	8	chr3R	14947163	14947493	10	16	12	4	10	17	6	14
5109	4	3	13	3	15	5	12	18	chr3R	15081973	15082183	27	33	16	15	12	29	8	4
5110	3	3	6	11	6	4	7	7	chr3R	15084354	15084664	12	14	8	6	17	14	11	16
5111	10	8	8	7	9	5	11	6	chr3R	15085309	15085529	13	42	12	9	17	23	24	17
5112	8	10	19	11	8	16	9	19	chr3R	15087826	15088056	28	35	34	8	24	37	30	22
5113	28	16	55	56	11	25	56	30	chr3R	15092395	15092685	48	200	64	11	125	135	47	82
5114	7	9	4	5	12	10	11	7	chr3R	15116459	15116689	11	32	23	12	18	13	21	14
5115	1	8	7	8	7	9	7	6	chr3R	15137100	15137320	11	15	34	7	15	14	19	8
5116	5	10	6	11	8	8	9	13	chr3R	15145940	15146210	17	26	16	8	14	26	23	18
5122	5	9	12	7	7	12	11	16	chr3R	15188370	15188660	32	39	36	7	18	23	27	15
5125	18	14	30	12	21	20	20	23	chr3R	15198670	15198900	40	110	68	21	37	53	53	37
5126	8	3	9	6	10	6	9	16	chr3R	15221851	15222221	27	38	14	10	15	19	14	23
5127	12	7	2	4	5	1	12	4	chr3R	15239026	15239396	6	30	7	5	11	11	17	21
5129	18	19	27	25	29	17	34	24	chr3R	15264117	15264337	38	120	63	29	57	63	50	53
513	6	1	5	5	7	1	8	6	chrX	6520983	6521203	6	16	9	7	16	8	9	14
5130	11	10	3	4	3	1	1	4	chr3R	15266787	15267037	6	4	10	3	9	7	16	17
5131	8	8	10	6	7	3	5	2	chr3R	15284217	15284497	6	36	17	7	18	19	17	22
5132	27	28	52	43	31	36	52	36	chr3R	15292295	15292535	61	154	88	31	101	131	64	70
5133	13	9	23	15	4	8	12	16	chr3R	15294295	15294495	27	56	16	4	48	50	29	32
5134	9	10	28	32	16	11	22	25	chr3R	15299835	15300166	35	76	24	16	69	67	25	23
5136	19	13	8	4	12	21	20	19	chr3R	15319512	15319742	23	53	46	12	15	32	37	47
5137	7	8	7	3	7	9	10	17	chr3R	15341603	15341853	22	38	28	7	10	15	13	15
514	17	10	11	10	12	19	7	13	chrX	6528082	6528402	20	44	40	12	26	22	21	30
5140	20	8	34	51	14	8	65	65	chr3R	15411446	15411816	98	201	23	14	136	76	23	49
5141	6	1	19	19	5	5	11	16	chr3R	15415047	15415257	26	48	10	5	40	34	7	12
5142	18	10	9	3	8	17	18	14	chr3R	15426369	15426569	25	50	32	8	16	24	23	37
5143	260	280	331	366	185	284	310	228	chr3R	15427739	15428139	365	912	740	185	877	767	775	588
5144	8	7	12	7	8	6	12	8	chr3R	15439165	15439475	10	26	18	8	20	28	18	24
5145	21	9	14	11	21	11	18	13	chr3R	15448146	15448476	18	68	37	21	28	29	28	31
5146	51	55	40	49	79	64	71	86	chr3R	15448666	15448905	131	246	183	79	110	105	139	131
5147	57	80	90	79	58	72	85	73	chr3R	15458005	15458271	118	311	200	58	213	224	181	119
5148	94	91	76	103	71	95	96	77	chr3R	15464319	15464539	125	330	302	71	243	178	222	253
5149	21	13	24	19	9	18	19	24	chr3R	15467179	15467419	40	51	49	9	38	49	44	52
515	11	11	20	6	18	12	12	18	chrX	6528562	6528872	35	49	48	18	24	43	42	37
5150	18	20	25	19	11	22	13	16	chr3R	15470477	15470727	25	50	51	11	39	59	43	38
5151	12	4	7	5	4	1	13	5	chr3R	15482468	15482678	9	37	12	4	15	20	10	19
5153	5	3	6	5	7	5	3	6	chr3R	15499878	15500138	13	20	13	7	16	16	10	16
5155	3	5	6	4	11	5	7	17	chr3R	15533387	15533667	25	27	10	11	10	16	18	12
5156	7	9	5	1	6	6	7	6	chr3R	15538737	15538977	9	22	20	6	8	12	13	16
5157	9	14	12	12	22	10	18	11	chr3R	15539827	15540147	14	44	43	22	32	22	22	31
5158	40	47	44	55	72	62	53	53	chr3R	15541206	15541436	88	205	146	72	138	103	120	111
516	12	16	33	33	25	20	26	30	chrX	6530522	6530802	48	91	62	25	90	69	51	43
5160	2	7	8	8	11	9	8	9	chr3R	15545136	15545366	11	20	24	11	19	18	21	6
5161	40	39	50	48	31	23	28	27	chr3R	15554786	15555066	52	83	77	31	120	120	105	98
5162	25	22	127	120	13	35	136	119	chr3R	15556916	15557146	196	421	83	13	272	289	60	79
5164	18	18	14	11	13	21	10	10	chr3R	15564916	15565296	13	46	41	13	23	36	45	49
5165	5	5	9	4	8	12	12	10	chr3R	15575248	15575598	16	42	28	8	16	23	19	13
5166	101	143	118	133	171	203	117	125	chr3R	15579398	15579668	204	383	507	171	324	266	359	238
5167	7	4	6	4	4	1	3	5	chr3R	15582148	15582568	7	19	4	4	14	11	8	17
517	26	21	15	21	13	12	23	14	chrX	6532514	6532724	21	75	45	13	43	42	66	72
5170	4	8	6	2	2	3	3	2	chr3R	15615800	15616040	4	10	8	2	4	17	13	7
5171	7	9	9	8	8	7	10	12	chr3R	15629800	15630050	21	43	17	8	16	29	18	17
5172	45	51	56	76	76	45	120	87	chr3R	15630951	15631301	118	420	108	76	178	112	121	108
5173	6	5	9	3	6	5	4	7	chr3R	15635224	15635544	10	11	9	6	14	20	16	25
5175	9	6	11	5	3	8	13	6	chr3R	15693554	15693854	9	29	25	3	14	23	16	21
5177	3	3	10	12	10	12	5	11	chr3R	15725567	15725768	18	24	21	10	22	22	10	12
518	60	28	57	52	46	62	55	47	chrX	6539565	6539765	73	189	171	46	146	143	103	146
5181	6	5	2	6	5	4	4	2	chr3R	15775047	15775397	6	19	8	5	14	4	13	10
5185	39	33	54	76	34	63	31	44	chr3R	15808356	15808606	68	144	160	34	196	136	93	87
5186	22	29	25	23	28	24	31	29	chr3R	15827616	15827897	47	123	68	28	61	54	64	50
5187	12	8	24	21	2	13	18	11	chr3R	15833037	15833377	21	71	29	2	57	62	33	26
5188	2	2	4	2	3	2	11	2	chr3R	15844027	15844477	2	29	5	3	4	13	8	7
5189	1	2	1	1	2	1	2	4	chr3R	15862737	15862957	8	11	7	2	4	2	6	2
519	203	165	167	166	132	162	136	80	chrX	6546185	6546486	134	465	402	132	405	374	442	523
5190	2	1	7	8	2	4	4	10	chr3R	15879713	15879933	13	16	14	2	15	13	5	8
5195	14	14	18	13	8	9	16	12	chr3R	15983509	15983709	20	49	31	8	34	37	52	39
5196	4	6	4	4	11	8	16	12	chr3R	15985529	15985739	20	44	20	11	12	13	18	8
5199	131	100	138	141	239	211	226	292	chr3R	16022286	16022556	505	819	573	239	330	299	270	318
52	7	4	15	6	8	8	12	4	chrX	4642631	4642871	6	32	20	8	12	24	12	15
520	89	51	139	107	65	77	100	72	chrX	6549888	6550137	121	330	213	65	271	313	150	269
5200	27	44	30	20	82	55	60	54	chr3R	16036295	16036535	110	200	167	82	66	63	91	69
5202	9	7	16	35	13	9	17	19	chr3R	16116653	16116884	32	63	27	13	67	47	22	22
5203	72	59	62	89	151	92	130	158	chr3R	16117945	16118205	253	429	239	151	205	157	178	149
5206	15	15	27	29	25	25	26	21	chr3R	16137105	16137345	28	79	51	25	76	52	41	38
5207	9	12	5	5	17	11	15	8	chr3R	16144464	16144684	13	53	26	17	17	14	29	19
5208	43	49	49	55	48	62	37	41	chr3R	16155634	16155844	68	146	169	48	115	127	119	108
5209	5	8	12	20	7	8	4	17	chr3R	16172719	16173019	22	26	17	7	32	24	20	15
521	20	5	15	9	14	21	12	11	chrX	6550277	6550527	17	50	45	14	22	30	27	38
5210	6	9	1	6	3	3	5	7	chr3R	16177370	16177570	8	13	7	3	13	5	18	11
5211	7	10	12	6	13	18	7	22	chr3R	16185482	16185732	38	36	40	13	16	28	24	20
5212	7	10	10	14	9	11	13	7	chr3R	16189042	16189352	16	50	27	9	32	17	20	20
5213	125	137	411	338	263	212	367	473	chr3R	16208430	16208670	762	1334	577	263	869	899	357	316
5214	406	486	407	408	603	634	386	473	chr3R	16209500	16209701	751	1308	1643	603	1009	890	1187	997
5216	279	287	263	269	380	361	347	344	chr3R	16231211	16231501	573	1233	1014	380	654	578	807	667
5217	149	222	207	238	248	288	265	265	chr3R	16232421	16232631	413	915	778	248	596	455	566	359
5218	39	44	40	58	40	32	65	48	chr3R	16232941	16233321	78	200	86	40	129	103	106	88
5219	69	96	133	129	129	94	117	133	chr3R	16236841	16237131	220	442	281	129	296	291	234	214
522	12	12	9	7	10	5	7	11	chrX	6550970	6551250	16	23	15	10	18	21	27	31
5220	8	14	20	21	15	16	22	27	chr3R	16257895	16258175	57	69	34	15	50	50	41	27
5221	22	35	157	175	47	25	102	98	chr3R	16260365	16260605	149	369	93	47	450	350	87	75
5222	45	40	82	91	59	56	78	105	chr3R	16260895	16261155	158	272	147	59	207	184	129	123
5223	3	10	3	1	4	5	6	6	chr3R	16266025	16266235	12	24	15	4	5	6	16	8
5224	5	5	6	4	12	2	4	11	chr3R	16268175	16268383	16	33	15	12	8	23	14	17
5226	3	3	10	8	12	1	7	7	chr3R	16298116	16298316	14	19	9	12	15	18	10	12
5227	91	121	157	188	116	128	173	137	chr3R	16305635	16305855	208	581	318	116	487	390	364	232
5228	6	14	13	18	5	9	10	2	chr3R	16316037	16316277	2	40	30	5	35	34	29	24
5229	20	16	26	24	24	20	18	36	chr3R	16322499	16322789	58	62	65	24	54	53	41	35
523	4	8	8	8	11	15	25	19	chrX	6553430	6553720	29	75	45	11	19	15	17	18
5230	7	8	20	23	19	17	22	12	chr3R	16325889	16326280	20	49	36	19	49	49	26	19
5231	10	13	11	17	15	15	28	27	chr3R	16331480	16331700	40	106	39	15	54	20	42	30
5233	37	42	40	41	33	39	53	52	chr3R	16357219	16357499	83	180	107	33	87	112	99	95
5235	1	4	8	4	5	3	7	4	chr3R	16371031	16371241	6	16	6	5	5	15	5	6
5236	4	6	20	19	5	12	18	24	chr3R	16372051	16372341	35	53	37	5	40	45	24	21
5237	9	13	11	11	16	15	11	13	chr3R	16377761	16378091	17	43	33	16	27	25	21	26
5238	2	1	12	13	3	1	9	16	chr3R	16391653	16391883	26	26	6	3	31	34	4	4
5239	10	8	20	31	10	4	18	16	chr3R	16412064	16412294	31	72	14	10	69	46	30	21
524	13	14	14	15	23	10	10	15	chrX	6554230	6554550	29	31	35	23	36	29	32	34
5240	8	15	12	19	11	8	20	17	chr3R	16416815	16417135	29	53	23	11	42	41	36	26
5241	10	12	7	13	3	3	9	6	chr3R	16422906	16423366	10	26	8	3	25	13	32	28
5242	8	14	159	139	12	17	106	103	chr3R	16423516	16423813	171	360	43	12	297	327	45	19
5243	5	9	6	8	4	6	13	5	chr3R	16424933	16425286	7	44	18	4	20	18	23	11
5244	7	2	13	10	7	5	7	9	chr3R	16427493	16427703	18	33	10	7	22	25	7	18
5245	11	9	8	9	6	1	6	6	chr3R	16428023	16428393	11	27	12	6	15	16	15	18
5246	2	8	6	9	17	4	9	14	chr3R	16434156	16434416	22	33	15	17	20	23	22	4
5247	14	24	39	58	7	24	27	31	chr3R	16436492	16436732	39	84	54	7	137	84	67	50
5248	24	23	12	24	22	19	15	23	chr3R	16443411	16443611	35	60	73	22	50	37	50	59
5249	18	13	17	13	10	17	26	11	chr3R	16443681	16444011	27	77	55	10	37	39	34	35
525	10	14	12	8	20	17	20	17	chrX	6556791	6557021	27	68	42	20	24	19	39	28
5250	10	6	12	20	10	1	18	8	chr3R	16450011	16450271	16	62	15	10	42	29	19	16
5251	11	9	14	21	16	11	5	19	chr3R	16465686	16466046	33	28	35	16	36	30	31	18
5252	5	4	8	10	9	6	4	17	chr3R	16489467	16489807	21	24	11	9	23	23	8	12
5255	62	50	75	62	48	74	104	59	chr3R	16523479	16523739	99	322	170	48	170	172	154	154
5257	33	25	38	27	12	26	27	16	chr3R	16530357	16530588	23	78	64	12	82	88	56	67
5259	7	3	9	4	4	4	7	5	chr3R	16559059	16559269	7	32	12	4	12	23	8	17
526	7	9	7	5	9	9	11	16	chrX	6557871	6558151	19	42	23	9	14	12	21	17
5261	5	4	6	4	6	12	2	9	chr3R	16587792	16588162	15	12	19	6	9	11	16	9
5264	4	3	10	4	8	2	12	7	chr3R	16682194	16682413	9	30	8	8	8	27	3	10
5265	9	1	2	6	2	3	7	5	chr3R	16682893	16683113	6	13	8	2	14	7	3	15
5266	163	142	169	149	167	192	143	162	chr3R	16719963	16720193	263	436	525	167	358	387	406	368
5269	11	14	102	85	25	14	82	81	chr3R	16746354	16746674	117	294	39	25	226	204	45	27
527	16	5	9	10	9	9	9	8	chrX	6559421	6559821	13	24	19	9	29	23	8	34
5270	4	6	58	85	31	16	47	57	chr3R	16747615	16747885	94	200	36	31	204	150	20	13
5274	150	137	134	135	122	110	123	109	chr3R	16798814	16799054	179	443	342	122	329	315	323	334
5275	9	18	31	8	13	12	22	23	chr3R	16799874	16800134	39	49	37	13	20	50	38	19
528	10	9	9	13	12	19	15	13	chrX	6559841	6560181	30	47	47	12	31	37	22	32
5287	2	1	5	3	2	2	6	6	chr3R	16978342	16978632	10	21	3	2	7	10	3	4
5289	14	16	69	71	32	13	67	63	chr3R	16995831	16996131	98	239	44	32	163	149	45	41
529	25	20	21	20	35	31	19	35	chrX	6561251	6561711	69	63	80	35	57	49	43	59
5290	36	31	21	18	27	29	11	13	chr3R	17024130	17024430	25	33	77	27	47	46	78	76
5292	16	6	11	17	13	8	12	14	chr3R	17039499	17039719	16	57	31	13	34	19	22	39
5293	330	328	378	372	447	431	351	399	chr3R	17062167	17062417	638	1146	1202	447	847	828	856	805
5294	58	57	53	56	48	57	47	38	chr3R	17063667	17063867	57	190	173	48	147	123	156	137
5295	13	8	4	6	4	3	2	1	chr3R	17070345	17070545	2	8	10	4	11	14	28	29
5296	12	17	21	10	17	16	9	5	chr3R	17071335	17071615	11	51	46	17	33	49	59	34
5297	14	13	24	16	31	18	27	15	chr3R	17078983	17079303	31	93	51	31	49	58	49	39
5298	21	28	110	129	17	22	70	37	chr3R	17079683	17079973	59	275	63	17	297	255	76	66
5299	8	11	11	10	9	3	14	20	chr3R	17089603	17089833	33	38	14	9	21	29	27	14
53	15	12	22	21	26	35	26	32	chrX	4654661	4654941	51	108	102	26	56	55	49	43
530	8	3	4	4	7	5	3	4	chrX	6577231	6577441	7	22	11	7	9	14	8	13
5300	2	3	2	2	2	2	2	6	chr3R	17095273	17095513	6	10	6	2	10	2	13	8
5302	11	6	14	21	10	12	17	12	chr3R	17106013	17106403	25	56	39	10	45	38	21	29
5303	12	22	25	8	19	27	15	18	chr3R	17109902	17110333	23	53	65	19	23	48	52	32
5304	30	24	55	68	50	40	58	68	chr3R	17110443	17110663	102	199	101	50	155	136	66	76
5305	33	20	35	21	17	20	20	29	chr3R	17117793	17117993	45	82	62	17	52	93	58	74
5307	34	24	18	25	16	14	15	14	chr3R	17121720	17122060	25	61	46	16	55	41	66	66
5308	4	4	10	4	6	9	11	17	chr3R	17125510	17125730	25	31	17	6	17	19	18	14
5309	7	6	12	8	8	10	17	15	chr3R	17129720	17129940	23	56	27	8	21	19	18	16
531	8	4	3	7	10	6	14	8	chrX	6578961	6579171	21	29	25	10	22	6	15	28
5312	17	11	14	17	22	15	15	19	chr3R	17132798	17133088	33	58	36	22	32	28	38	35
5313	9	8	6	11	9	11	7	7	chr3R	17141298	17141587	16	26	18	9	34	23	25	16
5314	14	12	22	29	12	14	14	17	chr3R	17141757	17142087	35	54	37	12	60	40	24	27
5315	15	9	9	14	8	15	22	19	chr3R	17143548	17143758	37	77	31	8	48	24	24	33
5316	95	113	8	7	47	62	8	2	chr3R	17151716	17151916	4	23	178	47	13	25	281	243
5317	6	5	4	6	14	5	9	16	chr3R	17152196	17152486	24	29	25	14	12	18	16	19
