chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chr3R	22375422	22376422	chr3R_22375422_22376422	41.2777648043979	47.1048113781794	51.8723930226511	18.0331842413307	20.6202516715463	28.0760029262313	53.4109529355631	50.7278787490969	59.2723661388687	15.0926879699957	12.9107721695395	15.8377992156217	22375422	22376422	0.742772026129084	1.5432303691201e-07	1.3157837573064	2.05034698114809e-12	-0.574019224385588	0.0100526144495743	1.68360064694441e-05	2.05021156499403e-10	0.118896093729849	P1	P1	0.564509192338448	Cis	NA	-0.573011731177316	69.662584717559
chr3R	22379627	22380627	chr3R_22379627_22380627	20.0591385144967	15.1321155722649	15.8066090326533	11.6685309796846	13.8843027921745	8.30416987958954	17.318096860925	18.0697345870966	17.8341632630224	10.7605275341636	10.8331766480044	15.0836183005921	22379627	22380627	0.409527832579649	0.0620232520477604	0.372178269718084	0.0806775521966511	0.0371561914628513	0.906977144388648	1	1	0.981378464824429	P1	P1	1.10035395911174	Conserved/Ambiguous	NA	0.037349562861565	90.879847499913
chr3R	22389479	22390479	chr3R_22389479_22390479	30.3785797155962	27.0913682019581	20.8157456979308	12.1989187514884	10.5850625247271	15.0265931154477	41.1102486231304	50.2305466044979	63.4686398478151	8.10533242833104	8.01358272592108	7.39097296729012	22389479	22390479	0.7277832187446	0.00012152826678631	1.8850277457288	2.0215677430708e-13	-1.16098496820068	5.26175757016301e-05	0.00757117410768735	2.14793858610057e-11	0.0033762944408546	P1	P1	0.386086210345525	Cis_+_Trans,same	Reinforcing	-1.1572445269842	61.9611782494337
chr3R	22390229	22391229	chr3R_22390229_22391229	36.6398137027802	36.1218242692775	25.0456833263873	18.0331842413307	17.5959480930529	20.9581430294403	49.0409658771988	53.2145394720919	69.5882056733621	12.0182515316633	13.8011702501974	15.8377992156217	22390229	22391229	0.547130419069347	0.000789379561418792	1.41721751292106	1.57861604277027e-12	-0.872067092784958	0.000224941272909174	0.0387998704806574	1.60610125166706e-10	0.00952626290770352	P1	P1	0.386059595002918	Cis_+_Trans,same	Reinforcing	-0.870087093851713	61.9601564533486
chr3R	22402154	22403154	chr3R_22402154_22403154	9.27590220323548	9.03045606731937	9.6843308862031	13.7900820668999	9.21037907995736	10.2813531842537	8.90182548926052	12.1017488519087	10.1409947966206	9.92204486916386	7.86518304581143	12.5194031894914	22402154	22403154	-0.172860206201724	0.499992549697701	0.0269583267290049	0.918720673342774	-0.201539448910051	0.576361414260755	1	1	0.895575340082296	P2	Ambig	6.41212668498972	Conserved/Ambiguous	NA	-0.199818532930729	11.8876003351728
chr3R	22420660	22421660	chr3R_22420660_22421660	64.583469090027	55.8912010653009	84.7100667172478	66.2984714754804	56.9118946134679	52.9885125649999	78.6597670505565	71.1184966776555	56.9993845465227	71.2710265249799	61.8826666057239	50.5301213069835	22420660	22421660	0.152157969577071	0.138912555578184	0.118294781355101	0.244495227201915	0.0337849119143522	0.817318579507885	1	1	0.962478835216975	Ambig	P1	1.28626104916935	Conserved/Ambiguous	NA	0.03386318822197	77.7447160236864
chr3R	22420824	22421824	chr3R_22420824_22421824	60.0614667659497	55.4030683049053	85.0440091615996	63.6465326164612	55.5372111686981	49.0341459556716	78.6597670505565	70.7869419145895	53.8521792648128	72.9479918549794	63.0698640466011	47.9659061958828	22420824	22421824	0.175454582213017	0.0933745670314443	0.0996980687332281	0.328813154856016	0.0757068826958231	0.606103673491836	1	1	0.908293198175797	Ambig	P1	1.75985938787338	Conserved/Ambiguous	NA	0.0757565134797889	56.8227215702956
chr3R	22447598	22448598	chr3R_22447598_22448598	57.3946448825195	53.4505372633227	54.8778750218176	49.3260627777574	47.7015155335105	32.8212428574253	64.0931435226757	62.6638502194727	55.6006266435405	37.0329843708229	39.9195139494957	39.2174075815394	22447598	22448598	0.243800979340978	0.0369424113035731	0.450800021847517	0.000112376723063966	-0.207095747510212	0.213280129893056	0.935552414876987	0.00428148575912403	0.64655009525822	P1	P1	0.5408184727716	Conserved/Ambiguous	NA	-0.206999042506539	68.5315693311593
chr3R	22468011	22469011	chr3R_22468011_22469011	22.7259603979269	23.6744388791886	17.3650071062952	18.0331842413307	19.1080998822996	18.1900864029104	20.7169756840972	16.7435155348326	20.2819895932412	18.5863657408281	16.9175635325001	10.2568604444026	22468011	22469011	0.141633823641177	0.443255145370304	0.232355623951845	0.24099007499517	-0.0907472837748599	0.73531176721108	1	1	0.943331010946578	Ambig	Ambig	0.609556253609468	Conserved/Ambiguous	NA	-0.090721800310668	71.9194863219681
chr3R	22486538	22487538	chr3R_22486538_22487538	17.9720605187687	13.667717291078	19.3686617724062	11.1381432078807	14.5716445145594	10.2813531842537	16.0232858806689	14.7541869564367	18.7083869523863	10.481033312497	12.7623724894299	13.273584104521	22486538	22487538	0.348569964870354	0.107510857038687	0.30373413816288	0.162900273363823	0.0447393439321752	0.887133913628601	1	1	0.975087496552589	Ambig	P1	1.14761536842273	Conserved/Ambiguous	NA	0.044835826707474	87.1372088171308
chr3R	22486700	22487700	chr3R_22486700_22487700	19.7112921818754	15.1321155722649	20.3704891054617	12.7293065232922	15.3964545814213	12.6539731498507	17.156245488393	15.5830738641017	20.8065238068595	11.7387573099967	14.394768970636	15.234454483598	22486700	22487700	0.302853221779642	0.14135783691063	0.257829923135826	0.213020953634145	0.0449256851482496	0.880423039802438	1	1	0.975087496552589	Ambig	P1	1.17462402383798	Conserved/Ambiguous	NA	0.045023298643816	85.1336240112462
chr3R	22528419	22529419	chr3R_22528419_22529419	19.2474970717136	20.5015759366169	22.3741437715727	21.2155108721537	11.134935902635	10.2813531842537	26.8673278403135	21.7168369808225	21.6807474962234	12.9964813074963	12.6139728093202	7.69264533330196	22528419	22529419	0.37638348377903	0.0563257775622515	0.746654848241923	0.00020003424178884	-0.371502400771337	0.1977270649436	1	0.007320033219634	0.627511795101623	Ambig	P1	0.504093001827102	Conserved/Ambiguous	NA	-0.370271364462893	66.8490755923597
chr3R	22539495	22540495	chr3R_22539495_22540495	31.4221187134602	19.2812440356278	20.1478608092271	13.7900820668999	20.2078466381154	18.1900864029104	23.7921517622054	29.3425965313404	34.4444133609355	24.5954915066597	21.2211542556799	23.6812807319296	22539495	22540495	0.305556063694839	0.0926272032738796	0.231056704303631	0.150198880201868	0.0744219583118689	0.762604486766687	1	1	0.949751507559747	Ambig	Ambig	1.3224289016661	Conserved/Ambiguous	NA	0.074499359391208	75.6184320185473
chr3R	22569687	22570687	chr3R_22569687_22570687	12.9862630845297	11.4711198692976	9.6843308862031	16.972408697723	13.8843027921745	13.8402831326492	16.1851372532009	12.9306357595737	10.6655290102389	13.1362284183296	12.6139728093202	13.273584104521	22569687	22570687	-0.269189016745726	0.234181614355642	0.018970419950997	0.935565564263884	-0.289999858436286	0.363632005097038	1	1	0.784011161010611	P2	Ambig	14.1899345107317	Conserved/Ambiguous	NA	-0.288159436696723	6.17667723941153
chr3R	22580272	22581272	chr3R_22580272_22581272	72.8158322953985	65.8979226534116	74.2465367942238	73.7239002807343	76.5698678736754	72.7603456116417	76.0701450900444	68.3002811915946	74.1341688580541	69.0350727516472	59.9534707642984	62.2953435814453	22580272	22581272	-0.0462001255112601	0.627878910734653	0.132917343195593	0.180237554130736	-0.179398818438978	0.191845187638864	1	1	0.621625378462578	Ambig	P1	0.347585382016513	Conserved/Ambiguous	NA	-0.179117468706853	42.5969597383089
chr3R	22587254	22588254	chr3R_22587254_22588254	24.8130383936549	24.1625716395842	21.3723164385172	60.4642059856382	50.725819112004	43.4980327026119	19.2603133313091	13.5937452857057	15.5611816706764	100.897414021638	98.9825866331363	81.904047372215	22587254	22588254	-0.787916671843072	6.20500184567163e-09	-1.76143229376671	0	0.974971082618514	2.55618981509059e-06	8.19569288033803e-07	0	0.000373291857479609	P2	P2	0.447315900038464	Cis_+_Trans,same	Reinforcing	0.973515621923638	64.4046010405318
chr3R	22613185	22614185	chr3R_22613185_22614185	14.9573923027172	20.7456423168148	27.1606521406156	28.1105519056037	15.6713912703752	11.4676631670522	21.8499352918213	21.8826143623555	20.1071448553684	14.9529408591624	18.8467593739255	21.4187379868407	22613185	22614185	0.128868962209773	0.48737398305474	0.144843162077746	0.433040353957875	-0.0158391536588109	0.94922187911043	1	1	0.989068677778519	Ambig	Ambig	0.889713814315938	Conserved/Ambiguous	NA	-0.015974199867973	90.0668686050423
chr3R	22617991	22618991	chr3R_22617991_22618991	14.9573923027172	18.7931112752322	19.3686617724062	16.972408697723	8.79797404652644	8.30416987958954	30.9136121536138	26.6901584268124	14.3372685055671	13.6952168616628	11.871974408772	10.2568604444026	22617991	22618991	0.443896035036157	0.0403881627886373	0.697231383832359	0.000385266328362472	-0.254160672949136	0.395355223823187	1	0.013475163942434	0.807526778443576	Ambig	P1	0.636655270157613	Conserved/Ambiguous	NA	-0.253335348796202	73.3490201055464
chr3R	22684505	22685505	chr3R_22684505_22685505	19.0155995166327	15.3761819524627	21.8175730309863	18.0331842413307	14.9840495479903	14.2357197935821	19.4221647038411	25.8612715191475	23.2543501370783	12.1579986424966	9.20078016679827	9.35184334636709	22684505	22685505	0.173329539669253	0.381968587998854	0.802838467470008	9.5121803207008e-05	-0.632024278511595	0.0294577307099329	1	0.00366694179214664	0.232676846840623	P1	P1	0.215895907697931	Conserved/Ambiguous	NA	-0.629508927800755	56.0505412388622
chr3R	22684799	22685799	chr3R_22684799_22685799	16.464726410743	14.1558500514736	17.5876354025298	15.3812453823115	13.7468344476976	13.4448464717164	17.156245488393	22.3799465069545	25.8770212051698	10.6207804233303	6.08438688449563	6.93846441827236	22684799	22685799	0.124040184573982	0.558526613177155	1.01779902679573	4.1051555222507e-06	-0.898152026233974	0.00397575105243053	1	0.000195642151002954	0.0653875949788089	P1	P1	0.121870999390213	Conserved/Ambiguous	NA	-0.893758842221748	53.2444789295795
chr3R	22686348	22687348	chr3R_22686348_22687348	32.4656577113242	31.7286294257167	47.8650836904291	12.7293065232922	14.9840495479903	9.09504320145521	68.46313058104	61.5034085487417	46.6835450120293	10.7605275341636	12.4655731292106	12.2177308234796	22686348	22687348	1.11339435694897	8.1494337649085e-11	1.6063711648003	8.46798728517412e-13	-0.493936743342413	0.061031795332672	1.26261404149777e-08	8.82474914385276e-11	0.351071560799748	P1	P1	0.693111518275656	Cis	NA	-0.49297680785133	76.5176228870403
chr3R	22690106	22691106	chr3R_22690106_22691106	15.421187412879	9.76265520791283	13.5803260703078	11.6685309796846	13.0594927253127	9.49047986238804	11.3295960772407	12.2675262334417	12.4139763889666	10.6207804233303	13.0591718496492	13.5752564705329	22690106	22691106	0.124434147502556	0.599321267864481	-0.0336698184477187	0.883731956065221	0.159322982930007	0.633236066644908	1	1	0.915749242049036	Ambig	Ambig	3.69571780423387	Conserved/Ambiguous	NA	0.158103965950275	17.557049600608
chr3R	22697818	22698818	chr3R_22697818_22698818	66.0908031980528	53.6946036435206	61.5567239088542	45.0829606033267	66.2597420379022	70.3877256460446	66.5209141106558	59.6798573518787	64.5177082750518	41.9241332499882	47.9330966754168	46.9100529148414	22697818	22698818	-0.00208509992823953	0.981829282812212	0.332386192522283	0.00278823423920668	-0.334928475335888	0.0285730803599964	1	0.0815599720919081	0.227885113605621	Ambig	P1	0.00627312438106088	Conserved/Ambiguous	NA	-0.334471292450523	49.843662253538
chr3R	22740649	22741649	chr3R_22740649_22741649	70.4968567445897	76.8809097623135	76.2501914603348	29.1713274492114	28.5934156512109	27.2851296043656	97.5963776368016	113.060174205504	116.271750685391	20.9620666249941	17.5111622529386	14.1786012025566	22740649	22741649	0.966720312868938	9.35274521712803e-12	1.82613557499892	1.46896363367193e-12	-0.860372347156203	6.43527036525704e-06	1.9394361122418e-09	1.50015825994713e-10	0.000757038055468432	P1	P1	0.529380362610541	Cis_+_Trans,same	Reinforcing	-0.859415262129982	67.9985479981166
chr3R	22747189	22748189	chr3R_22747189_22748189	35.1324795947544	30.9964302851232	25.9361965113255	30.7624907646229	33.679744396859	32.8212428574253	20.3932729390332	29.6741512944064	28.3248475353886	18.5863657408281	23.8923484976536	19.9103761567815	22747189	22748189	-0.0547447653232458	0.704925028117019	0.228138405120999	0.178812320761229	-0.283811733985802	0.202696658282353	1	1	0.633424728666648	Ambig	P1	0.239962952726923	Conserved/Ambiguous	NA	-0.282883170444245	44.6435955015508
chr3R	22750400	22751400	chr3R_22750400_22751400	138.094994050668	130.575513405834	145.598905737398	115.094146481434	127.70809201911	105.97702513	139.35403175006	130.135244503402	135.854361327142	106.766792676636	115.158151765088	110.56292214334	22750400	22751400	0.171981890796888	0.0178718354427526	0.198033465235102	0.00730202425345977	-0.0259904129161191	0.799960356739759	0.522215270611288	0.19158907662642	0.960285629867151	P1	P1	0.868448626057793	Conserved/Ambiguous	NA	-0.026051574438214	88.3742464574192
chr3R	22754114	22755114	chr3R_22754114_22755114	44.2924330204494	56.1352674454988	60.5548965757987	35.5359807108575	32.7174659855202	37.1710461276865	24.4395572523334	25.0323846114825	26.0518659430426	30.1853759399915	21.9631526562281	28.0555300391013	22754114	22755114	0.423177481176929	0.000611471105005619	-0.0599183035696744	0.707110178756013	0.484297425226256	0.0171187381456509	0.031301258598183	1	0.168445199212017	P1	Ambig	7.06257447166955	Conserved/Ambiguous	NA	0.483095784746603	11.0343920828027
chr3R	22763459	22764459	chr3R_22763459_22764459	18.0880092963092	19.7693767960235	16.0292373288879	12.7293065232922	12.6470876918818	9.09504320145521	8.41627137166449	10.4439750365788	15.7360264085492	10.2015390908305	7.86518304581143	11.46354990845	22763459	22764459	0.446659701937696	0.0378756592419375	0.158042507982683	0.531692409147261	0.28986277781759	0.384670246531259	0.954146013802429	1	0.801699891887525	P1	Ambig	2.82619978408997	Conserved/Ambiguous	NA	0.288617193955013	35.383202759744
chr3R	23049156	23050156	chr3R_23049156_23050156	61.3369033188946	67.6063873147963	69.126085980829	30.2321029928191	51.0007558009579	42.7071593807462	45.6420870540266	46.914998973838	50.1804397694847	32.7008239349908	26.5635427396273	31.9772707972552	23049156	23050156	0.468710962440074	3.05727131208987e-05	0.447377079436954	0.00069379709506968	0.0215953189490753	0.904006962976725	0.00221664729128439	0.0231534515732453	0.981155686367614	P1	P1	1.04768658025568	Cis	NA	0.02133388300312	95.4483925675522
chr3R	23053909	23054909	chr3R_23053909_23054909	25.5087310588976	27.8235673425516	26.2701389556774	14.3204698387038	17.4584797485759	15.0265931154477	39.6535862703423	35.8079144111272	32.8708107200806	16.0709177458288	17.0659632126097	14.3294373855625	23053909	23054909	0.53096536758535	0.00319260327818107	0.825186656775943	5.16668854696128e-07	-0.294854963516305	0.243413496783142	0.126793363705901	2.72352720445003e-05	0.684600500629648	P1	P1	0.643448804249775	Conserved/Ambiguous	NA	-0.294221289190593	73.7163479810256
chr3R	23060992	23061992	chr3R_23060992_23061992	29.9147846054344	27.3354345821559	28.0511653255538	21.2155108721537	10.4475941802501	10.2813531842537	39.0061807802143	45.257225158508	43.0118055167012	9.64255064749728	6.52958592482458	4.07257694115986	23060992	23061992	0.709836693134222	8.56471351584905e-05	1.83874912102577	1.3942456178474e-13	-1.13273719237832	9.70998351306207e-05	0.00559372521854079	1.48527468025164e-11	0.00520528863010353	P1	P1	0.386043253545231	Cis_+_Trans,same	Reinforcing	-1.12891242789155	61.9595291011738
chr3R	23091223	23092223	chr3R_23091223_23092223	45.1040744632325	41.9794173940252	44.9709158393799	29.7017152210152	13.8843027921745	20.1672697075746	58.5901968565874	61.1718537856757	61.3705029933419	13.1362284183296	16.6207641722808	11.3127137254441	23091223	23092223	0.728151392701812	5.7770295835669e-07	1.48407391966518	1.3834497350957e-12	-0.757362544838783	0.000818480213907291	5.75628866885101e-05	1.4181598327806e-10	0.0225082058824505	P1	P1	0.490643614885497	Cis_+_Trans,same	Reinforcing	-0.755922526963368	66.2534050845876
chr3R	23091276	23092276	chr3R_23091276_23092276	45.4519207958539	41.9794173940252	45.3048582837317	30.2321029928191	14.1592394811285	20.1672697075746	58.4283454840554	60.8402990226097	61.1956582554691	13.1362284183296	16.6207641722808	11.3127137254441	23091276	23092276	0.720745927902589	6.75687527854773e-07	1.48037750604672	1.39129477158571e-12	-0.761077437861672	0.000747906458457237	6.64232768303257e-05	1.42440998683999e-10	0.0213111542823438	P1	P1	0.486866306032512	Cis_+_Trans,same	Reinforcing	-0.759631578144131	66.0880135038145
chr3R	23117899	23118899	chr3R_23117899_23118899	131.601862508403	130.331447025636	131.128066482152	100.243288870926	120.284801417354	109.140518417462	116.209285477983	123.835704005148	122.216471773066	91.2548633741409	88.4462093453511	102.870276810038	23117899	23118899	0.17577991880011	0.0184952497095675	0.248330588765368	0.00168312271256081	-0.0724927186927927	0.504280393389328	0.536583587335033	0.0518192071468466	0.869378166498597	P1	P1	0.707846422279429	Conserved/Ambiguous	NA	-0.072550669965258	77.3901815730027
chr3R	23126080	23127080	chr3R_23126080_23127080	57.51059366006	69.8029847365767	50.2026808008919	53.5691649521882	66.3972103823792	57.3383158352611	48.8791145046668	42.9363418170461	51.4043529345941	51.9859252299853	43.7779056323466	38.4632266665098	23126080	23127080	0.00114836717730269	0.993720544358296	0.0646974246393036	0.592693528131125	-0.0635860981917149	0.689744570565105	1	1	0.932456678612013	Ambig	Ambig	0.0177498128202936	Conserved/Ambiguous	NA	-0.0635490574620009	50.4477187828028
