Gene	P_est.mean_RNA	P_p_value_RNA	H_est.mean_RNA	H_p_value_RNA	H_P_est_RNA	H_P_p_value_RNA	P_qvalue_RNA	H_qvalue_RNA	P_H_qvalue_RNA	Direction_parent_RNA	Direction_hybrid_RNA	P_H_ratio_RNA	Regulatory_class_RNA	perc_cis_RNA	chrom	start	end	Paste_locus	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	perc_cis	class	beg_first_exon	div_category	distance_to_exon1
CG10391	-0.659807419642767	0	0.192274849661004	2.37918010318342e-07	-0.852247566105091	0	0	5.24434075209739e-06	0	P2	P1	3.43158463421535	Cis_*_Trans	18.4108334370907	chr2L	18662244	18663432	chr2L_18662244_18663432	-0.163243820211251	0.00210120759695243	-0.0224835485171624	0.565142679347786	-0.140758495274999	0.0329939584741463	0.0217140949089664	1	0.0526726293589493	Ambig	Ambig	7.26058967456324	Conserved/Ambiguous	13.7729860083321	inter	18652456	AccD_ExpD_S	10976
CG10391	-0.659807419642767	0	0.192274849661004	2.37918010318342e-07	-0.852247566105091	0	0	5.24434075209739e-06	0	P2	P1	3.43158463421535	Cis_*_Trans	18.4108334370907	chr2L	18639540	18641647	chr2L_18639540_18641647	-0.193663261947385	2.08102632703877e-06	-0.666112613899587	0	0.472467484632648	6.7591058843144e-11	4.26705246964377e-05	0	6.76781755675445e-10	P2	P2	0.290736517979494	Cis_+_Trans,same	58.5047308691056	intra	18652456	AccD_ExpD_S	10809
CG10391	-0.659807419642767	0	0.192274849661004	2.37918010318342e-07	-0.852247566105091	0	0	5.24434075209739e-06	0	P2	P1	3.43158463421535	Cis_*_Trans	18.4108334370907	chr2L	18644829	18648909	chr2L_18644829_18648909	-0.0981686400435202	0.000441294432382833	-0.736339665596556	0	0.638192936364398	6.30009964128869e-11	0.00691184977277847	0	6.76781755675445e-10	Ambig	P2	0.133319777040651	Conserved/Ambiguous	53.5710395224869	intra	18652456	AccD_ExpD_S	3547
CG1041	-0.439287908951824	0	-0.250518134405996	0	-0.188750345079695	2.01435929829685e-05	0	0	7.59041376351858e-05	P2	P2	1.7535174050111	Cis_+_Trans,opposing	57.0282334890009	chr3R	6239594	6241356	chr3R_6239594_6241356	-0.191443931594365	0.000560941899821588	-0.085850013381456	0.108584208788394	-0.105567383184971	0.171189931828799	0.00607047732207567	0.968051449371789	0.228040913840782	Ambig	Ambig	2.22998138327277	Conserved/Ambiguous	44.8434236940749	inter	6373301	AccD_ExpD_S	131945
CG1041	-0.439287908951824	0	-0.250518134405996	0	-0.188750345079695	2.01435929829685e-05	0	0	7.59041376351858e-05	P2	P2	1.7535174050111	Cis_+_Trans,opposing	57.0282334890009	chr3R	6252683	6253936	chr3R_6252683_6253936	-0.542037324097923	0	-0.217735073448589	0	-0.324296328327895	0	0	0	0	P2	Ambig	2.48943505294248	Conserved/Ambiguous	40.1697565404654	inter	6373301	AccD_ExpD_S	119365
CG10413	-0.387056575622226	0	-0.923137260727416	0	0.536079796555565	6.59022041271792e-11	0	0	4.75641024070134e-10	P2	P2	0.419283883435961	Cis_+_Trans,same	63.2624662658386	chr2L	18575317	18578223	chr2L_18575317_18578223	-0.306290486327924	0.000423513816272481	-0.789156762191458	0	0.483081349640547	9.31023097448164e-05	0.00664163400125903	0	0.00037547854589393	P2	P2	0.388123755636798	Cis_+_Trans,same	62.0395023189306	intra	18604655	AccD_ExpD_S	26432
CG10413	-0.387056575622226	0	-0.923137260727416	0	0.536079796555565	6.59022041271792e-11	0	0	4.75641024070134e-10	P2	P2	0.419283883435961	Cis_+_Trans,same	63.2624662658386	chr2L	18602056	18604047	chr2L_18602056_18604047	-0.475767447418443	2.53076140952491e-05	-0.678861618807748	2.31913532822148e-09	0.203158460189762	0.221513083735785	0.000460345645353346	4.38674095843956e-08	0.323081179258949	P2	P2	0.700831265514775	Cis	76.9722957038552	intra	18604655	AccD_ExpD_S	608
CG10414	0.284770693239633	2.90490088073386e-08	0.241417042420187	1.14434921723353e-07	0.0433032554665355	0.533451180286204	6.61009271146666e-07	2.59001320099101e-06	0.621180386847141	P1	P1	1.17957991028649	Cis	84.7759436456601	chr2L	18612621	18614182	chr2L_18612621_18614182	-0.613399742901768	0	-0.593802729645369	0	-0.0195110996773642	0.842308996490181	0	0	0.875118664459761	P2	P2	1.03300256512479	Cis	96.8051807189073	inter	18611768	AccD_ExpD_O	2414
CG10414	0.284770693239633	2.90490088073386e-08	0.241417042420187	1.14434921723353e-07	0.0433032554665355	0.533451180286204	6.61009271146666e-07	2.59001320099101e-06	0.621180386847141	P1	P1	1.17957991028649	Cis	84.7759436456601	chr2L	18630611	18631926	chr2L_18630611_18631926	-0.739619708498315	0	-0.978205740228814	0	0.238561699217735	0.00201796073187929	0	0	0.00587188573716313	P2	P2	0.756098311511962	Cis_+_Trans,same	80.3922053691799	intra	18611768	AccD_ExpD_O	20158
CG10418	0.12346750805801	0.00194457529579401	0.168304322465579	8.63448349843266e-05	-0.0448044696694625	0.442675598751505	0.0280393096522539	0.00154029430379882	0.532723523639931	Ambig	Ambig	0.733596774279289	Cis	78.9637912862153	chr3L	12318513	12320411	chr3L_12318513_12320411	0.386039160207198	5.10364091379481e-11	0.237262409614232	1.59267728960368e-06	0.148755167105526	0.0311753248752997	1.03620510520515e-09	1.95956341835814e-05	0.049936314565357	Ambig	P1	1.62705571790687	Conserved/Ambiguous	61.4607102261042	inter	12336675	AccD_ExpD_S	16264
CG10418	0.12346750805801	0.00194457529579401	0.168304322465579	8.63448349843266e-05	-0.0448044696694625	0.442675598751505	0.0280393096522539	0.00154029430379882	0.532723523639931	Ambig	Ambig	0.733596774279289	Cis	78.9637912862153	chr3L	12323580	12327903	chr3L_12323580_12327903	0.368040451944256	5.09880723490312e-11	0.231726429483125	5.74642177391362e-06	0.136288433066037	0.0580650939370518	1.03620510520515e-09	6.83074391633917e-05	0.0878027608425113	P1	P1	1.58825410103278	Cis	62.962217402728	inter	12336675	AccD_ExpD_S	8772
CG10418	0.12346750805801	0.00194457529579401	0.168304322465579	8.63448349843266e-05	-0.0448044696694625	0.442675598751505	0.0280393096522539	0.00154029430379882	0.532723523639931	Ambig	Ambig	0.733596774279289	Cis	78.9637912862153	chr3L	12340993	12343880	chr3L_12340993_12343880	0.294843941504016	0.000586810771564681	0.344005704649235	0.000161898405473131	-0.0490699031679909	0.695514324305044	0.0090556133646721	0.00228903110205345	0.778717337805469	P1	P1	0.85709026774615	Cis	87.4959738095827	intra	12336675	AccD_ExpD_S	7205
CG10424	0.29305001809253	5.66643080346246e-11	0.792734240618819	3.5367658898872e-11	-0.499719082050744	0	1.67655476103736e-09	1.73510012507653e-09	0	Ambig	P1	0.369669938646489	Conserved/Ambiguous	61.3372729672784	chr3L	19077045	19083693	chr3L_19077045_19083693	-0.858519555593669	0	-1.62535168313202	0	0.76682880070896	5.9641463345582e-11	0	0	6.76781755675445e-10	P2	P2	0.528205412098457	Cis_+_Trans,same	67.9442639767945	intra	19097305	AccD_ExpD_O	13612
CG1044	-0.10508691970751	0.000303591590821828	-0.317025209089867	0	0.211927631188244	2.69690533909747e-07	0.00479187654201233	0	1.39465839039341e-06	Ambig	P2	0.331478118125682	Conserved/Ambiguous	59.9332865132496	chr3L	2571225	2577575	chr3L_2571225_2577575	-0.0161302565794893	0.608257267915074	-0.356624901064648	0	0.340507321579068	6.75518825598774e-11	1	0	6.76781755675445e-10	Ambig	P2	0.0452303149088438	Compensatory	51.1569218423483	intra	2589401	AccC_ExpD	11826
CG1044	-0.10508691970751	0.000303591590821828	-0.317025209089867	0	0.211927631188244	2.69690533909747e-07	0.00479187654201233	0	1.39465839039341e-06	Ambig	P2	0.331478118125682	Conserved/Ambiguous	59.9332865132496	chr3L	2577930	2578637	chr3L_2577930_2578637	-0.721785065513993	2.56912247031948e-09	-1.36081808423462	0	0.639769385967046	0.000600413187659592	6.59694699562501e-08	0	0.00199865432989633	P2	P2	0.530405256864259	Cis_+_Trans,same	68.0459701336611	intra	2589401	AccD_ExpD_S	10764
CG1044	-0.10508691970751	0.000303591590821828	-0.317025209089867	0	0.211927631188244	2.69690533909747e-07	0.00479187654201233	0	1.39465839039341e-06	Ambig	P2	0.331478118125682	Conserved/Ambiguous	59.9332865132496	chr3L	2578887	2580413	chr3L_2578887_2580413	0.456210105983545	4.10269598093785e-11	0.342191633113151	2.47458126014202e-08	0.113971079825447	0.208677872104641	1.64491201929091e-09	4.50126472962627e-07	0.308033299396293	P1	P1	1.3332006450102	Cis	75.0074644610116	intra	2589401	AccD_ExpD_O	8988
CG1044	-0.10508691970751	0.000303591590821828	-0.317025209089867	0	0.211927631188244	2.69690533909747e-07	0.00479187654201233	0	1.39465839039341e-06	Ambig	P2	0.331478118125682	Conserved/Ambiguous	59.9332865132496	chr3L	2580807	2582849	chr3L_2580807_2582849	0.133568625409683	0.0569603611259948	0.0162302549942298	0.817123414816381	0.11734077305989	0.235105768836724	0.660167379388895	1	0.338866243153963	Ambig	Ambig	8.22960732638948	Conserved/Ambiguous	12.151248052788	intra	2589401	AccC_ExpD	6552
CG10440	0.165073820771061	3.08114442925122e-06	0.0967875105541712	0.00242901073125421	0.0682635752935155	0.153135605137031	6.04988664657411e-05	0.0366288381689493	0.223250428780354	P1	Ambig	1.7055281185135	Cis	58.6328650430917	chr2R	21576469	21577055	chr2R_21576469_21577055	-0.68413105148854	0	-0.887096157405175	0	0.202937051980852	0.0560955336696909	0	0	0.0850040256243358	P2	P2	0.771202812432055	Cis	81.3803945937747	inter	21571109	AccD_ExpD_O	5946
CG10440	0.165073820771061	3.08114442925122e-06	0.0967875105541712	0.00242901073125421	0.0682635752935155	0.153135605137031	6.04988664657411e-05	0.0366288381689493	0.223250428780354	P1	Ambig	1.7055281185135	Cis	58.6328650430917	chr2R	21577300	21581859	chr2R_21577300_21581859	0.222230319354846	6.69107779637372e-11	0.110036657713334	6.93117796799907e-11	0.112183299643856	1.19035724005498e-05	1.03620510520515e-09	1.00843446224609e-09	3.47875830154843e-05	P1	P1	2.01960259401733	Cis_+_Trans,opposing	49.5146917993818	inter	21571109	AccD_ExpD_S	10750
CG10440	0.165073820771061	3.08114442925122e-06	0.0967875105541712	0.00242901073125421	0.0682635752935155	0.153135605137031	6.04988664657411e-05	0.0366288381689493	0.223250428780354	P1	Ambig	1.7055281185135	Cis	58.6328650430917	chr2R	21568195	21569750	chr2R_21568195_21569750	-0.0828587050105965	0.122345905340779	-0.143790806640269	0.00529105321987067	0.0609019811602609	0.415906759194868	1	0.0643179915551746	0.532534777582265	Ambig	P2	0.576244802756338	Conserved/Ambiguous	70.2367936521646	intra	21571109	AccC_ExpD	1359
CG10467	-0.675512246150067	0	-0.831641719313557	0	0.156217275616128	0.0109222348502157	0	0	0.0223429949425574	P2	P2	0.81226353904857	Cis_+_Trans,same	84.1937612320965	chr3L	6084264	6085244	chr3L_6084264_6085244	-0.827256778825484	0	-1.00085971352453	0	0.173550961900114	0.0170854668255305	0	0	0.0373236090772006	P2	P2	0.826546185890825	Cis_+_Trans,same	85.2185222781135	intra	6093203	AccD_ExpD_S	7959
CG10467	-0.675512246150067	0	-0.831641719313557	0	0.156217275616128	0.0109222348502157	0	0	0.0223429949425574	P2	P2	0.81226353904857	Cis_+_Trans,same	84.1937612320965	chr3L	6085452	6088405	chr3L_6085452_6088405	-1.33771145036972	0	-1.1183587752374	0	-0.219481489351613	0.0046167704504827	0	0	0.0121984353804083	P2	P2	1.19613801938091	Cis_+_Trans,opposing	83.6023923491352	intra	6093203	AccD_ExpD_S	4798
CG10484	-0.332060285312666	0	-0.609147624532689	0	0.277078772118445	7.03905382071886e-11	0	0	4.75641024070134e-10	P2	Ambig	0.545122843690654	Conserved/Ambiguous	68.7343254833106	chr2L	19004298	19007440	chr2L_19004298_19007440	-0.363349027849344	4.63193241762028e-07	-0.652620950236317	0	0.289305454260169	0.00551820546738907	1.00552884543564e-05	0	0.014286994049607	Ambig	P2	0.556753545404532	Conserved/Ambiguous	69.2882353402554	intra	19051829	AccD_ExpD_S	44389
CG10488	0.2485134312528	6.24513023285632e-11	0.151188572572502	5.68093967831077e-08	0.097303895268757	0.0202872640608378	1.67655476103736e-09	1.31272868015178e-06	0.0386660612705916	P1	Ambig	1.64373157986941	Conserved/Ambiguous	60.8371836525429	chr3L	12451397	12458497	chr3L_12451397_12458497	0.0377217585835033	0.0312317068369379	0.207645865388264	6.70411816493308e-11	-0.16991816771817	0	0.296310015021384	1.00801089798617e-09	0	Ambig	P1	0.18166390413298	Compensatory	54.9953334959882	inter	12465843	AccC_ExpD	7346
CG10489	-0.404318915633786	0	-0.0591912985103144	0.0353193254110549	-0.345128930081277	0	0	0.448552505169488	0	P2	Ambig	6.83071542286458	Trans	14.6397549611375	chr3L	5850751	5862310	chr3L_5850751_5862310	-0.340493121969174	0	-0.0739399833989334	0	-0.266549260595641	0	0	0	0	P2	P2	4.60499321635073	Cis_+_Trans,opposing	21.7155585908215	inter	5896673	AccD_ExpD_S	34363
CG10489	-0.404318915633786	0	-0.0591912985103144	0.0353193254110549	-0.345128930081277	0	0	0.448552505169488	0	P2	Ambig	6.83071542286458	Trans	14.6397549611375	chr3L	5862709	5864579	chr3L_5862709_5864579	-1.08794266292971	0	-0.894338765371996	0	-0.193575282985114	7.59266705063766e-08	0	0	2.92276860658955e-07	P2	P2	1.21647713937256	Cis_+_Trans,opposing	82.2045863118963	inter	5896673	AccD_ExpD_S	32094
CG10489	-0.404318915633786	0	-0.0591912985103144	0.0353193254110549	-0.345128930081277	0	0	0.448552505169488	0	P2	Ambig	6.83071542286458	Trans	14.6397549611375	chr3L	5878318	5881866	chr3L_5878318_5881866	-0.4329784008752	0	-0.585333625521245	0	0.152317590246833	0.052654657069091	0	0	0.0801821073209855	P2	P2	0.739712160717964	Cis	79.3469530396868	inter	5896673	AccD_ExpD_S	14807
CG10489	-0.404318915633786	0	-0.0591912985103144	0.0353193254110549	-0.345128930081277	0	0	0.448552505169488	0	P2	Ambig	6.83071542286458	Trans	14.6397549611375	chr3L	5886923	5892140	chr3L_5886923_5892140	0.129505510954303	0.000408183672794343	-0.119377909634615	0.00280165923395637	0.248958313616397	4.42144276034808e-06	0.00446030778031188	0.0291672967154742	1.34142076966493e-05	Ambig	P2	1.08483647729036	Conserved/Ambiguous	32.4166291264285	inter	5896673	AccD_ExpD_O	4533
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21444804	21447248	chr2R_21444804_21447248	0.201450943988316	0.0370038065629965	0.184605006829333	0.0538770439178381	0.01676637247312	0.904397271423263	0.445296048114684	0.582284095092118	0.933136289076255	Ambig	P1	1.09125395593716	Conserved/Ambiguous	91.6376975826134	intra	21501624	AccC_ExpD	54376
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21447485	21449346	chr2R_21447485_21449346	0.144491275639769	0.0555823893210898	-0.11296769923911	0.123020274516519	0.257696378314975	0.0143812405926335	0.645983717305179	1	0.0321824103505884	Ambig	Ambig	1.27904946823725	Conserved/Ambiguous	30.4966426913218	intra	21501624	AccC_ExpD	52278
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21449625	21452710	chr2R_21449625_21452710	0.112266839890511	0.156816811525818	-0.265939445227881	0.000210748138350203	0.378529172817616	0.000402278229830584	1	0.00294983886640077	0.00139115298325394	P1	P2	0.422151891737274	Compensatory	41.2856024187136	intra	21501624	AccC_ExpD	48914
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21454588	21456470	chr2R_21454588_21456470	-0.19765414309188	0.0253746799474965	-0.0924621213835291	0.352934727625076	-0.105184021708111	0.429377783544733	0.314383254165209	1	0.546210213382728	Ambig	Ambig	2.13767692255317	Conserved/Ambiguous	46.7797537340504	intra	21501624	AccC_ExpD	45154
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21456834	21460148	chr2R_21456834_21460148	-0.0206757077839333	0.770976830060209	0.197532576635871	0.00684233972746167	-0.218385889854882	0.0326880267973948	1	0.0820259795165985	0.0651541389525805	Ambig	P1	0.104669863250185	Conserved/Ambiguous	47.5133899839154	intra	21501624	AccC_ExpD	41476
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21460366	21464565	chr2R_21460366_21464565	-0.0785368812115735	0.105122266166975	-0.142648042334085	0.00503026090527392	0.0640793543363646	0.364472053326318	1	0.061296003881622	0.480441686678583	Ambig	P2	0.550564031069128	Conserved/Ambiguous	68.9923543664793	intra	21501624	AccC_ExpD	37059
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21464993	21471113	chr2R_21464993_21471113	0.34271737567098	5.71736232081347e-11	0.234492947347631	6.13102631988989e-11	0.108201641987149	0.0381715271699409	1.76731492969247e-09	1.31506266346444e-09	0.0737313182703595	P1	P1	1.46152530192266	Cis	68.4216686967024	intra	21501624	AccD_ExpD_O	30511
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21473772	21477106	chr2R_21473772_21477106	-0.563007160221861	0	-0.470279292999444	0	-0.0927428746881774	0.00122339287079609	0	0	0.00373764981129794	P2	P2	1.19717616446814	Cis_+_Trans,opposing	83.5298955725756	intra	21501624	AccD_ExpD_S	24518
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21477665	21480184	chr2R_21477665_21480184	-0.161270628769215	0.000321618865633866	-0.126963842415841	0.00225537514005159	-0.0342715020166671	0.574134930315742	0.00510741890662671	0.0286927865596207	0.676971949962658	Ambig	P2	1.27020910599893	Cis	78.7271950167266	intra	21501624	AccD_ExpD_S	21440
CG10496	-0.219491243464574	0	-0.277029213308447	0	0.0575091753829203	0.264522789466058	0	0	0.352396634778945	P2	P2	0.792303601642872	Cis	82.8022673049564	chr2R	21491289	21493161	chr2R_21491289_21493161	0.403395183567409	5.0197976488637e-11	0.309682427788872	1.33688352195414e-08	0.0937997500105523	0.200840316049712	1.73466735942972e-09	2.46388298754641e-07	0.298565654644028	P1	P1	1.30260921308207	Cis	76.7689948725237	intra	21501624	AccD_ExpD_O	8463
CG10501	0.0598608715488283	0.271498579699209	0.348844106559858	5.27932640285372e-11	-0.289002261830195	6.2287413693074e-05	1	1.73510012507653e-09	0.000213247881601983	Ambig	P1	0.171597772251763	Compensatory	54.6925607956378	chr2L	19097876	19100140	chr2L_19097876_19100140	0.0460766911459651	0.640845828924985	0.00812406251601035	0.926837033563804	0.0379259141410886	0.77323486045072	1	1	0.841756600030891	Ambig	Ambig	5.67163177968661	Conserved/Ambiguous	17.6316100699904	intra	19112793	AccC_ExpC	12653
CG10516	0.206757981332118	2.16637055794554e-05	0.557815365902856	4.28466709482804e-11	-0.351073737488265	4.6795426866808e-07	0.000391603125171009	1.73510012507653e-09	2.33819041675706e-06	Ambig	P1	0.370656661631163	Conserved/Ambiguous	61.3744185434309	chr3L	15903687	15907722	chr3L_15903687_15907722	0.351351483452072	4.88973301587803e-07	0.29397641734815	7.93739086879153e-05	0.0574707224162126	0.578837438738261	1.05875093286437e-05	0.0011513837171321	0.681695435272978	P1	P1	1.19516894117386	Cis	83.6701796331682	intra	15968162	AccD_ExpD_S	60440
CG10516	0.206757981332118	2.16637055794554e-05	0.557815365902856	4.28466709482804e-11	-0.351073737488265	4.6795426866808e-07	0.000391603125171009	1.73510012507653e-09	2.33819041675706e-06	Ambig	P1	0.370656661631163	Conserved/Ambiguous	61.3744185434309	chr3L	15939386	15941589	chr3L_15939386_15941589	0.184568769627862	9.67347338201548e-06	0.188476539483148	3.63860053673552e-06	-0.00393539712818276	0.9439429940554	0.00018450490217538	5.83349996709387e-05	0.959442138275392	P1	P1	0.97926654497158	Cis	97.9687689350946	intra	15968162	AccD_ExpD_S	26573
CG10521	0.523315508777874	5.28737242377077e-11	0.184998920950379	7.41500469739181e-08	0.338314053648754	6.84545666267602e-11	1.67655476103736e-09	1.70875645729681e-06	4.75641024070134e-10	P1	Ambig	2.82874897912642	Conserved/Ambiguous	35.3513163373309	chrX	14770980	14772691	chrX_14770980_14772691	0.359696025613809	8.58464654007737e-09	0.168975939303548	0.0109805744563218	0.190716148193633	0.0382875466378533	1.23001007637559e-07	0.10772633577824	0.0603165751214587	P1	Ambig	2.1286819123263	Conserved/Ambiguous	46.9774274028178	inter	14749194	AccD_ExpD_S	23497
